A	B
1566478_at	0	0
1566480_x_at	0	0
1566481_at	0	0
1566482_at	29.1027745635596	27.5987750002109
1566484_at	0	26.0699146738584
1566485_at	0	19.6450336276381
1566486_at	0	0
1566487_at	0	8.07170500822074
1566490_at	0	0
1566491_at	88.5991867847109	78.2256421711434
1566498_at	0	0
1566499_at	0	0
1566500_at	0	0
1566501_at	0	33.1041115705626
1566502_at	0	0
1566503_at	0	0
1566504_at	0	75.0236040706735
1566505_at	0	0
1566507_a_at	90.7896115634431	79.5981796370341
1566509_s_at	254.7114756689	231.085384436928
1566511_at	0	-12.578484155066
1566512_at	207.514277206515	181.96518529652
1566513_a_at	27.027545624805	47.1409163581638
1566514_at	-17.2315576576428	37.3745183423687
1566515_at	0	0
1566517_at	0	0
1566518_at	0	0
1566524_a_at	0	0
1566526_at	0	0
1566527_at	13.4347860146058	12.3129443294653
1566528_at	0	0
1566535_at	-47.9204516007684	8.816207554729
1566537_at	9.38034540306826	30.5211040727473
1566538_at	0	0
1566539_at	59.6832697181107	52.6618943048336
1566540_at	0	0
1566541_at	70.0872391335205	47.9763140473755
1566543_at	0	0
1566544_at	-5.1394218541998	0
1566548_at	0	0
1566549_at	65.3219799167387	123.331544258663
1566550_at	0	0
1566551_at	47.6110696553615	41.3028621103821
1566555_at	0	0
1566557_at	-78.6643995641408	79.6107768097318
1566558_x_at	-140.282955243943	63.9731414227401
1566569_at	-14.7973059215827	0
1566571_at	0	-25.2496399737965
1566576_at	0	0
1566577_at	7.28736588128307	-99.6942843561944
1566580_at	24.0199947326025	0
1566581_at	43.9884594840743	-8.13795788830807
1566582_x_at	0	-17.1626613584884
1566585_at	0	0
1566586_at	0	0
1566596_at	0	0
1566597_at	-3.49218694929702	74.479726859175
1566598_at	0	0
1566599_at	0	-11.1232151120545
1566600_at	9.83680603138406	10.5337033999
1566602_at	-44.0864943587587	38.5984538819326
1566603_s_at	20.071248859261	29.4846784023529
1566605_at	0	86.7776252907195
1566606_a_at	0	-9.53894571079502
1566607_at	0	0
1566608_at	0	0
1566609_at	0	0
1566622_at	0	0
1566623_at	0	0
1566624_at	0	44.9911615419154
1566630_at	0	0
1566631_at	0	0
1566632_at	0	9.7792185325506
1566633_at	0	0
1566637_at	0	0
1566638_at	0	147.625385729859
1566642_at	0	0
1566643_a_at	0	-30.7494252532331
1566644_at	12.6557635888571	0
1566645_at	-1.10234801367361	-6.27141823030997
1566646_at	-0.270210354832116	0
1566647_s_at	0	0
1566653_at	0	0
1566656_a_at	0	9.87456445530446
1566658_at	0	0
1566664_at	0	0
1566665_at	0	0
1566666_at	0	0
1566670_at	0	0
1566671_a_at	-132.99819922987	-37.3179565645036
1566672_at	1.93085148023193	0
1566673_at	26.8857511253004	0
1566677_at	0	0
1566678_at	0	0
1566680_at	0	0
1566688_at	9.48642138152264	0
1566689_at	0	0
1566690_at	0	0
1566691_at	0	0
1566693_at	0	0
1566694_at	0	0
1566695_at	40.7259849936615	15.7758148383436
1566696_at	0	34.6522088712516
1566697_at	49.2545903934212	-21.2239005768324
1566698_at	0	0
1566700_at	29.2147684395457	0
1566701_at	0	0
1566702_at	0	0
1566703_at	0	0
1566709_at	12.8801751881642	0
1566715_at	0	0
1566716_at	14.985228081461	13.5631925285364
1566720_at	-28.8000081902921	0
1566721_at	0	0
1566722_a_at	-15.9790734079807	-30.7220233007199
1566725_at	11.9205209215129	9.94764761462956
1566726_at	0	0
1566727_at	0	0
1566728_at	0	0
1566734_at	0	0
1566735_at	0	0
1566737_at	0	0
1566739_at	41.8690918994064	41.1899806143495
1566740_at	0	0
1566748_at	0	0
1566749_at	0	0
1566760_at	0	23.1506431886106
1566761_a_at	0	66.0172418982052
1566762_at	0	0
1566763_at	0	0
1566764_at	87.2883442464444	0
1566766_a_at	16.8450580824428	0
1566767_at	0	0
1566768_at	0	0
1566771_at	0	-12.7794853629838
1566772_at	0	37.0597036594723
1566775_at	0	0
1566776_at	-12.1020865691543	0
1566777_at	0	0
1566778_at	0	0
1566779_at	0	0
1566780_at	48.9736780859043	21.7302292181258
1566783_at	36.0968887327619	29.6405346615275
1566784_at	0	0
1566785_x_at	190.655027477358	159.578087440253
1566786_at	0	-11.2173747597753
1566787_at	0	0
1566798_at	0	8.78382349393891
1566803_at	0	0
1566804_at	15.089113460806	0
1566805_at	0	0
1566807_a_at	0	0
1566809_a_at	46.6588951547972	106.369847996743
1566814_at	0	0
1566816_at	0	0
1566821_at	0	0
1566823_a_at	103.010220462679	0
1566824_at	0	0
1566825_at	0	0
1566830_at	0	0
1566831_at	-1.18816472984115	0
1566832_at	0	0
1566833_x_at	0	0
1566834_at	0	0
1566835_at	0	0
1566836_at	0	0
1566837_at	0	0
1566839_at	0	24.6773619197574
1566840_at	0	0
1566841_at	0	0
1566842_at	0	0
1566843_at	0	0
1566844_at	0	0
1566846_at	0	0
1566848_x_at	0	0
1566851_at	42.2815778983889	51.0877597777733
1566852_at	0	0
1566853_at	0	0
1566854_at	0	0
1566860_at	7.78526891512127	31.6440910444932
1566861_at	0	0
1566862_at	13.3393069998482	0
1566863_at	0	0
1566865_at	0	-16.6472405335438
1566866_at	0	0
1566867_at	0	103.762315187441
1566868_at	17.2030430116695	23.8615234019742
1566869_at	18.1007233903333	0
1566870_at	0	0
1566873_at	0	0
1566874_at	69.0964126627354	0
1566879_at	0	0
1566880_at	0	0
1566881_at	0	0
1566882_at	0	0
1566884_at	0	0
1566885_at	63.9202104442099	55.7698481814001
1566887_x_at	4167.66998107422	3008.04808133084
1566888_at	0	0
1566889_at	29.4833213716614	0
1566892_at	-8.82144758523623	13.897789466233
1566893_at	0	0
1566896_at	0	0
1566897_at	-10.1660648772031	17.3266575245267
1566898_at	0	0
1566899_at	0	15.5845048852484
1566900_at	0	0
1566901_at	-5.02658658312748	0
1566902_at	0	14.9489626232229
1566903_at	0	0
1566906_at	0	0
1566908_at	59.3632803260519	62.5193218941542
1566916_at	0	0
1566917_at	15.9775146281946	165.210966719489
1566923_at	0	0
1566924_at	0	0
1566926_at	0	0
1566927_at	0	0
1566930_at	0	0
1566931_at	0	0
1566932_x_at	0	0
1566934_at	0	-19.207046795001
1566935_at	0	0
1566937_at	12.7912464388483	21.8806446371795
1566938_at	44.88516557901	0
1566947_at	0	0
1566948_at	0	-219.266673376303
1566949_at	0	0
1566950_at	0	0
1566951_at	0	-31.2436376619947
1566952_at	7.55704524612801	64.9294984143471
1566953_x_at	19.8816966847532	38.5277131699361
1566954_at	150.549485847571	101.443007663734
1566955_at	0	30.0113587131764
1566956_at	-233.500532143414	-90.9137177526471
1566957_at	0	0
1566958_at	-13.8885415889926	0
1566959_at	28.7715435042677	58.6505906049358
1566963_at	0	0
1566964_at	0	-1.35319071875956
1566965_at	0	0
1566966_at	-11.0838621284738	0
1566967_at	0	0
1566968_at	0	0
1566969_at	0	0
1566970_at	0	0
1566973_at	0	42.8270769888668
1566974_at	0	0
1566978_at	0	0
1566979_at	0	0
1566980_at	-106.228079167045	0
1566981_at	0	0
1566984_at	0	0
1566986_at	0	0
1566987_s_at	-29.1686683978985	-74.6803315612109
1566989_at	267.752655285954	-53.9414263965543
1566990_x_at	0	-89.1040890784973
1566991_at	0	0
1566994_at	0	-23.1467790879108
1566995_at	0	0
1566999_at	-15.284065122666	0
1567000_at	0	0
1567008_at	-17.5198555811771	10.3416933301672
1567009_at	0	0
1567010_at	0	0
1567011_at	15.9538532427976	0
1567013_at	-196.316308518685	-41.8756642166603
1567014_s_at	-27.7067070396549	130.826423795335
1567015_at	0	0
1567022_at	0	0
1567023_at	0	0
1567027_at	0	0
1567028_s_at	0	15.2189732155964
1567030_at	0	0
1567031_at	28.3858798471441	-2.29912282768767
1567032_s_at	25.2326197376868	49.3655433589003
1567035_at	0	0
1567036_at	0	0
1567044_s_at	67.5464784139612	26.5823756398384
1567045_at	0	0
1567054_at	-20.3826155744417	-19.4805375260782
1567055_at	13.7237703494702	0
1567056_at	0	0
1567058_at	0	0
1567059_at	0	0
1567060_at	0	0
1567064_at	0	0
1567065_at	0	0
1567068_at	0	0
1567069_at	0	0
1567076_at	0	0
1567078_x_at	0	0
1567079_at	43.103457478337	0
1567080_s_at	-166.741832206603	-20.9587155840833
1567081_x_at	229.398659644869	93.9979710371002
1567100_at	0	0
1567101_at	8.59354213777904	12.2232252317282
1567105_at	0	0
1567107_s_at	696.477575683283	215.540575318291
1567139_at	0	0
1567140_at	0	0
1567166_at	142.981423585074	0
1567167_at	0	0
1567173_at	0	0
1567174_at	0	0
1567179_at	0	0
1567181_x_at	0	0
1567182_at	0	0
1567183_s_at	14.5475553399156	0
1567213_at	145.114436000457	67.492165861041
1567214_a_at	-71.6180476242694	-55.5238625608041
1567219_at	0.123861997828861	8.76604711151559
1567222_x_at	52.6590094704355	144.759387932196
1567223_at	0	-12.8755869675462
1567224_at	47.5374801598134	10.1934060443282
1567237_at	0	0
1567238_at	0	0
1567240_x_at	0	-11.4947273551264
1567241_at	0	0
1567242_at	0	0
1567244_at	-10.7914546593095	0
1567245_at	0	0
1567246_at	0	0
1567247_at	0	0
1567248_at	0	0
1567249_at	0	0
1567250_at	0	0
1567251_at	0	0
1567252_at	0	0
1567253_at	0	0
1567254_at	0	0
1567255_at	0	0
1567256_at	0	0
1567257_at	0	0
1567270_at	0	0
1567271_at	0	0
1567272_at	0	0
1567273_at	0	0
1567274_at	0	0
1567277_at	0	0
1567280_at	0	29.421065588925
1567281_at	0	0
1567282_at	0	13.9609310141979
1567284_at	0	0
1567285_at	14.1739649521614	-0.142341896931956
1567286_at	-10.4078821987837	26.3799922452628
1567287_at	0	0.538310442476573
1567288_at	0	0
1567297_at	-8.92861998452305	0
1567298_at	0	0
1567303_at	0	0
1567304_at	0	0
1567319_at	0	0
1567320_at	0	0
1567333_at	0	27.0147114798345
1567334_at	-12.8207154885551	24.9004915605654
1567341_at	-1.88149912276272	0
1567357_at	0	0
1567358_at	0	0
1567359_at	0	0
1567361_at	0	-11.8384493030983
1567374_at	0	0
1567375_at	-6.56477093541406	-34.5771975430125
1567376_at	0	0
1567377_at	0	24.6100537120691
1567378_x_at	0	0
1567379_at	0	0
1567380_at	0	0
1567386_at	0	0
1567387_at	0	0
1567389_at	0	0
1567390_at	0	0
1567410_at	0	0
1567440_at	0	0
1567443_x_at	-7.35473513938647	-6.93611716874796
1567457_at	44.4331109711767	44.0727596736509
1567458_s_at	1193.00825509394	1545.27891860607
1567519_at	0	0
1567527_at	0	60.7797677558932
1567539_at	0	0
1567540_at	0	0
1567558_at	0	0
1567559_s_at	0	0
1567575_at	-13.1853567658546	0
1567576_at	0	-0.980529375988187
1567590_at	0	0
1567591_at	0	0
1567611_at	0	0
1567612_at	0	10.0408848678296
1567622_at	0	0
1567623_at	0	-14.6445100447409
1567624_at	0	0
1567627_at	0	0
1567628_at	-53.6263900539709	131.400367611581
1567656_at	0	0
1567657_at	0	0
1567663_at	0	0
1567664_at	0	0
1567679_at	0	0
1567681_at	0	0
1567682_x_at	0	0
1567686_at	0	32.9302824205455
1567687_at	0	0
1567696_at	0	0
1567697_at	0	0
1567698_x_at	0	0
1567702_at	0	0
1567703_at	0	0
1567704_at	20.1453000283861	26.1895120152224
1567705_at	-9.67873212195486	0
1567706_at	5.28368465787415	0
1567853_at	21.3796832977915	14.960131428713
1567855_at	0	0
1567856_x_at	0	0
1567859_at	0	0
1567860_at	0	0
1567861_at	0	0
1567862_at	-23.840643232921	0
1567878_at	0	0
1567906_at	0	0
1567912_s_at	-116.201195225496	-15.1845914121613
1567913_at	0	0
1567985_at	0	0
1567986_at	0	0
1567997_x_at	55.9106963722693	0
1568012_at	0	50.0265256385864
1568126_at	0	0
1568190_at	0	0
1568191_at	23.4608376081085	0
1568248_x_at	0	0
1568249_at	0	0
1568286_at	9.5331675170052	0
1568287_at	0	0
1568365_at	17.2551508483815	0
1568366_at	0	0
1568375_at	0	0
1568377_x_at	0	0
1568406_at	0	-7.13523359643042
1568408_x_at	-102.538841240903	504.183682521442
1568448_at	0	0
1568449_at	37.6169866811584	12.9421594476959
1568487_x_at	0	0
1568488_at	0	0
1568513_x_at	0	0
1568554_x_at	7.35401249208865	11.971850402385
1568558_x_at	0	0
1568574_x_at	5.39039359935663	56.53234168878
1568589_at	0	0
1568590_at	-23.6261004244589	-70.9604729869703
1568592_at	25.2533186077889	-26.8053079521674
1568593_a_at	0	0
1568594_s_at	165.300073798042	316.414898819945
1568596_a_at	197.253249995767	0
1568597_at	380.707268139397	42.697183468646
1568598_at	-62.1234295809336	0
1568600_at	69.043821294162	-13.007566355155
1568601_at	0	0
1568603_at	-6.22658699589205	261.550358508916
1568604_a_at	-81.1949794658169	-2045.13575341283
1568605_at	-131.625648356756	-74.6011611339132
1568606_at	0	0
1568609_s_at	-60.6809336652187	-38.3277617033023
1568611_at	48.9848809035078	43.8682431202469
1568612_at	0	-1512.71273043403
1568613_at	-75.5435931309721	0
1568615_a_at	29.4249011280892	60.1521108469832
1568616_a_at	0	0
1568617_a_at	-163.128426575969	-189.018363043731
1568618_a_at	-378.593596859958	-295.837473227319
1568619_s_at	39.48175053728	-21.8940937443068
1568620_at	106.394165522224	84.9251216274698
1568623_a_at	48.5667613653225	-60.8829016923543
1568625_at	0	-3.34439488760574
1568627_at	171.000398861682	82.304666747099
1568629_s_at	-285.622567385296	-1416.36738855499
1568633_a_at	-26.1708215528261	-10.6453875750441
1568634_a_at	-4.76408243127279	9.19657469332797
1568635_at	0	0
1568636_a_at	0	0
1568638_a_at	0	9.73839458597832
1568639_a_at	123.225041289672	0
1568640_at	-15.6081228113228	0
1568643_a_at	0	0
1568644_at	0	0
1568646_x_at	28.7324014572769	-1.88529679605602
1568647_at	-3.07394804396327	0
1568648_a_at	0	0
1568649_at	0	0
1568650_a_at	0	0
1568655_a_at	0	0
1568656_at	46.5220047298564	174.466044602926
1568658_at	228.432948274824	324.548959912157
1568660_a_at	0	0
1568661_at	-22.4564440908647	-14.8854135308196
1568662_at	0	0
1568663_a_at	20.3309697490841	0
1568665_at	150.503228464204	23.8639670624527
1568666_at	0	0
1568667_s_at	0	0
1568672_at	0	0
1568673_s_at	0	0
1568675_at	0	0
1568678_s_at	25.6417869227269	87.7336220942574
1568680_s_at	359.737923745194	377.398668897803
1568682_a_at	70.7422334727946	81.2537853159175
1568683_at	0	0
1568685_at	0	0
1568686_at	6.11245259014631	0
1568687_s_at	0	0
1568689_at	0	0
1568690_a_at	0	0
1568691_at	0	0
1568695_s_at	19.5627778138881	32.3441111326944
1568696_at	47.1819745149875	0
1568698_at	0	3.08678684389965
1568699_at	103.071814172661	62.2910519669517
1568702_a_at	197.145906028062	270.298505184608
1568704_a_at	91.3108239857406	0
1568706_s_at	0	-151.769180712726
1568711_a_at	0	0
1568713_a_at	-18.717078245622	55.1974112008762
1568717_a_at	0	0
1568718_at	0	0
1568719_s_at	0	0
1568720_at	91.6944436440298	167.667495465179
1568722_at	19.3786504899391	0
1568723_at	0	0
1568728_s_at	0	0
1568730_at	0	0
1568732_at	14.544953087988	0
1568733_at	-2.40842879423076	0
1568734_a_at	0	0
1568735_at	0	-22.344039596495
1568736_s_at	1.99439408329857	136.676470616487
1568739_at	0	0
1568742_at	95.8166793927259	93.0235307091859
1568743_at	0	0
1568745_at	69.6166531635022	11.7773325888421
1568746_a_at	0	0
1568748_at	37.4431348971483	63.4659412174213
1568749_at	0	9.24153533090251
1568751_at	0	0
1568752_s_at	0	0
1568754_at	0	0
1568755_a_at	0	0
1568760_at	0	0
1568762_at	0	0
1568763_s_at	-885.951448239423	-344.23382802402
1568764_x_at	0	0
1568765_at	0	0
1568768_s_at	0	0
1568770_at	0	0
1568777_at	31.7151761232507	47.9798220050843
1568779_a_at	0	0
1568780_at	3.65663250185389	-98.6980007120063
1568781_at	84.0477776070346	56.8664145813413
1568782_at	0	0
1568783_at	69.2236740696208	-21.2163384496433
1568784_at	0	0
1568785_a_at	0	0
1568787_at	0	0
1568789_at	0	0
1568791_s_at	0	0
1568794_at	0	4.94653880581637
1568795_at	-38.158360299585	0
1568796_at	0	0
1568799_at	66.2203888898856	-61.5872388611358
1568801_at	-32.8323624919363	23.2368315983045
1568802_at	-94.3433850408288	23.5347368841229
1568803_at	0	-21.127407179554
1568804_at	0	0
1568805_at	0	15.7533585945437
1568807_a_at	45.5595314611135	38.0086149032723
1568812_at	0	19.194302137407
1568813_at	174.794044417368	-19.0214311289681
1568814_at	-16.5377244283642	0
1568815_a_at	125.562502577702	69.9752384049978
1568817_at	93.6239276150239	10.6903437003111
1568820_a_at	0	20.9514260693775
1568821_at	0	0
1568822_at	-24.6954540880809	0
1568826_at	0	0
1568827_at	0	36.886187942296
1568828_at	0	0
1568830_at	10.9546268306935	18.5398261470218
1568832_a_at	0	0
1568834_s_at	12.7195990595991	114.774144487292
1568836_at	12.3032043590702	3.08316171251303
1568838_at	59.8215365336585	56.6652201134783
1568840_at	0	22.0872029846386
1568843_at	0	0
1568844_at	0	0
1568845_at	-18.7123793831913	-17.9461478153491
1568846_at	0	0
1568847_at	0	0
1568848_at	0	0
1568849_at	54.6425601537167	0
1568850_at	0	0
1568851_at	0	0
1568852_x_at	0	0
1568853_at	-129.324816315768	0
1568854_at	-10.0737550128849	19.8866236372602
1568856_at	46.0414402784917	45.3416849024546
1568857_a_at	37.2139733597502	110.263585052252
1568858_at	123.177325317864	82.0444520825104
1568859_a_at	0	0
1568864_at	12.6313796189642	18.2430723252155
1568865_at	56.6778069268	4.00780407825056
1568866_at	52.021154755371	165.996436369999
1568867_x_at	69.8295348618324	161.791913717697
1568868_at	-16.6808386504876	0
1568869_at	0	0
1568870_at	0	2.85523257745342
1568871_at	0	0
1568872_at	8.41460972975199	12.4167116282314
1568873_at	133.017529889988	19.6228823529754
1568874_at	17.3132382898911	0
1568876_a_at	14.9717072791905	75.832935891537
1568877_a_at	56.4189400049003	331.001266015063
1568878_at	0	-37.802693608831
1568879_a_at	0	0
1568882_at	0	20.0279445245523
1568883_at	-42.4058321777638	0
1568884_at	0	0
1568887_at	63.9192011571541	2.58723642838373
1568888_at	0	0
1568889_at	77.5881428393914	70.0749490470021
1568891_x_at	0	0
1568892_at	29.6965719555567	-3.50116802644915
1568894_at	10.5734275002052	50.5295625420471
1568896_at	0	-26.0415418104363
1568897_at	0	0
1568898_at	0	0
1568899_at	-19.6012105367643	0
1568900_a_at	59.0353249210453	35.8119502976966
1568902_at	0	0
1568903_at	0	0
1568904_at	0	0
1568905_at	0	0
1568906_at	0	0
1568907_at	0	52.421647246644
1568908_at	0	0
1568913_at	0	0
1568914_at	0	0
1568915_at	33.9677024562127	-9.4356303681661
1568916_at	-27.6773558309196	0
1568919_at	0	0
1568920_at	-12.4826272206139	13.21317951292
1568921_at	0	0
1568922_at	0	0
1568923_at	0	-5.00864350300247
1568924_a_at	0	0
1568925_at	0	0
1568926_x_at	0	0
1568929_at	0	0
1568930_at	0	0
1568931_at	48.5845592797347	29.9048323370289
1568932_at	0	-92.5670475640548
1568933_at	68.8343190512431	-35.4372038210749
1568934_at	91.6878292550861	53.2470398333497
1568935_at	0	0
1568936_a_at	0	0
1568938_at	-9.87763354843092	0
1568939_at	0	0
1568941_a_at	10.4302761483018	-11.7413038820203
1568943_at	21.371063085667	0
1568949_at	-95.0518212643995	0
1568951_at	70.8419538775485	37.2671766834811
1568954_s_at	389.267542870765	223.589540109371
1568955_at	673.317799338694	1070.85091022386
1568957_x_at	237.333024437658	389.166083997038
1568964_x_at	-24.180454624259	-15.7158163544071
1568970_at	16.1125195736065	0
1568971_at	-6.80691055780054	0
1568974_at	-18.5583958509676	0
1568977_at	-2.7124423802682	46.1510829117483
1568978_s_at	0	0
1568981_at	25.7224385761842	102.928082044745
1568983_a_at	-470.015025852152	15.13623011461
1568986_x_at	-82.9647081134371	0
1568987_at	-44.8729835766102	27.299874456719
1568997_at	56.5866698460904	27.5535294481367
1568999_at	0	0
1569001_at	0	0
1569002_x_at	0	0
1569003_at	-564.234007990811	-173.981522895279
1569004_at	126.58073744212	0
1569005_at	91.9130898943797	96.5308403405003
1569006_at	0	0
1569008_at	0	0
1569009_s_at	0	0
1569013_s_at	78.9619422321575	89.1591913948129
1569020_at	-118.395095038576	0
1569021_at	7.17548917714394	26.9772330774293
1569022_a_at	0.155871730287686	-8.36404036454334
1569023_a_at	0	0
1569024_at	22.0260387997107	51.5903029980065
1569025_s_at	7.11256293310922	33.1795752277506
1569029_at	0	0
1569030_s_at	621.61154410317	218.862199054826
1569032_at	0	0
1569033_at	-27.1588236033076	0
1569034_a_at	0	0
1569039_s_at	-0.740513528031663	-23.2366525737895
1569040_s_at	169.948589227536	40.3446979201233
1569041_at	167.06189427798	416.56118526144
1569042_at	0	0
1569044_at	0	0
1569048_s_at	0	-71.5537496558234
1569052_at	3.4225729739465	0
1569053_at	80.3006954181137	109.257977635553
1569054_at	0	3.07064669570573
1569057_s_at	-138.047991277394	-77.669631335821
1569058_at	19.4780747411867	-14.6233002711983
1569061_at	8.41524875977385	20.5668577966663
1569062_s_at	0	0
1569063_at	0	0
1569064_at	0	0
1569065_s_at	-23.5686101726069	0
1569067_at	-72.9760894996511	0
1569069_s_at	281.568360239649	10.152423227131
1569072_s_at	-35.8170449473122	0
1569073_x_at	97.9744098067325	-43.5399771819854
1569074_at	0	-22.5156894016921
1569076_a_at	-32.1221630864582	0
1569077_x_at	95.7073662429691	-129.85274136273
1569078_at	0	-4.91951347431183
1569080_at	0	0
1569086_at	38.2076760025352	0
1569089_a_at	25.5539540883085	41.6726987679446
1569090_x_at	0	39.7563484433045
1569091_at	125.831927129228	159.929243254301
1569095_at	0	0
1569097_at	0	0
1569098_s_at	32.5533831557448	206.812467295489
1569099_at	0	0
1569100_a_at	0	0
1569102_at	0	0
1569104_a_at	-7.65559697768633	167.52513510857
1569105_at	0	0
1569106_s_at	-196.999780326309	-115.204818185635
1569107_s_at	23.3601374166218	74.5513872101141
1569108_a_at	-5.07058595254119	14.5988732923973
1569110_x_at	787.060017849542	472.789820445538
1569111_at	51.2298919848027	22.7916608901901
1569112_at	25.8287776954586	-2.82292237284332
1569114_at	-7.20873152711863	5.11256231943524
1569121_at	0	0
1569122_at	0	0
1569124_at	7.52363777056534	-2.60085632252001
1569126_at	17.9470307932414	0
1569127_at	24.149306006062	25.9318469301719
1569128_at	99.2418895604572	25.5419973755777
1569129_s_at	195.679664550484	137.324598394673
1569132_s_at	311.107222250771	0
1569133_x_at	-0.542320483526652	17.1503593113911
1569136_at	-16.2290438641427	10.2280732673295
1569138_a_at	24.6775394829879	0
1569139_s_at	-4.02073821245654	-2.89536248541148
1569140_at	0	0
1569141_a_at	0	0
1569142_at	77.7725072602685	30.9943473323385
1569144_a_at	-55.3742154003504	0
1569146_s_at	0	0
1569147_at	65.4553228387991	44.6855815568283
1569149_at	-88.7278577484608	0
1569150_x_at	46.5988783624514	0
1569153_at	0	0
1569154_a_at	-39.555856779264	0
1569156_at	0	0
1569157_s_at	22.6548174363634	47.4555457496843
1569159_at	5.32485176612868	62.2795381491544
1569167_at	84.5616555138829	104.342693513697
1569168_at	0	0
1569171_a_at	0	0
1569172_a_at	0	20.2970011231831
1569176_at	8.65307453239306	11.9609129702751
1569178_at	7.03312804300019	94.6662279405879
1569180_at	219.332024774973	219.133720643755
1569181_x_at	231.158061787395	265.57827299734
1569182_at	0	0
1569183_a_at	64.3344964717387	0
1569186_at	0	12.7876524303099
1569188_s_at	-74.8857331845483	0
1569189_at	153.373725021412	177.855999399546
1569190_at	71.6826126151383	3.06101413038208
1569191_at	19.5440684069304	45.9218966994545
1569192_at	7.23955110556372	10.8105902391429
1569193_at	0	0
1569194_at	91.9356557434466	65.0040883489134
1569200_at	88.7583657067598	-114.844302606175
1569201_a_at	5.77145852104105	40.3094549519643
1569202_x_at	322.377959420827	305.61558777639
1569203_at	0	0
1569205_at	0	0
1569206_at	-44.7925650085171	16.6923439213607
1569207_s_at	0	53.2374212292503
1569208_a_at	-23.7806488536773	-35.6135674966772
1569212_at	0	0
1569213_at	0	0
1569218_at	0	0
1569219_at	0	0
1569225_a_at	0	-10.7051103241003
1569230_at	14.8940304749248	0
1569231_x_at	0	0
1569234_at	0	0
1569235_a_at	0	0
1569237_at	0	22.8140663101071
1569238_a_at	8.17491591297914	-40.4392702704943
1569240_at	68.3916004302971	60.4966352685362
1569241_a_at	46.3674486391836	0
1569243_at	0.189285645237856	-74.0442170925161
1569245_at	0	0
1569246_a_at	0	0
1569250_at	-7.08365131440936	-20.6373612937454
1569251_a_at	2.85194053118643	60.0828910651768
1569253_at	42.093787634236	-5.49373830497079
1569254_s_at	0	0
1569256_a_at	-27.4309887735174	-105.013807152341
1569257_at	20.2146485355417	28.3113571520571
1569259_at	0	0
1569262_x_at	53.8969000216927	11.432087093688
1569263_at	-46.3761063384329	0
1569264_at	105.727242131357	0
1569268_at	0	215.634533899952
1569269_s_at	-232.518251168184	0
1569270_at	0	0
1569272_at	-16.2947195230775	0
1569274_at	-12.3418240842383	-18.6081412941016
1569275_at	0	0
1569276_at	-52.9689018463822	0
1569277_at	35.9577296323113	25.325121449503
1569283_at	76.7079267095386	24.7193183894503
1569287_at	0	0
1569289_at	46.1141707244318	-35.4137121107397
1569290_s_at	0	85.6342166555244
1569291_at	0	0
1569293_x_at	174.546650126467	0
1569294_at	0	86.3572861385231
1569296_a_at	-132.012265816041	0
1569297_at	0	0
1569300_at	-17.5891205981415	0
1569302_at	88.1470493398128	56.6084563620702
1569303_s_at	0	0
1569305_a_at	0	0
1569306_at	0	0
1569307_s_at	0	0
1569310_at	0	0
1569311_at	65.0799046440705	115.558571763269
1569312_at	-59.5892264507565	235.3444766787
1569315_s_at	-67.3966041880723	-24.5519682966144
1569316_at	51.0240640062482	35.1990936950526
1569318_at	43.0650595416802	123.862950722482
1569320_at	204.725998594504	55.0028568380353
1569321_at	0	-38.6386407298366
1569322_at	0	0
1569323_at	44.1280882319791	86.0728451033764
1569325_at	-7.19035980173879	116.6343108625
1569330_at	-13.9251878298084	0
1569331_at	0	0
1569332_at	0	0
1569334_at	-8.62781562619408	0
1569335_a_at	112.138648544347	40.0860387188568
1569337_at	0	0
1569338_at	0	0
1569339_s_at	0	0
1569341_at	27.5253319634443	0
1569342_at	-60.9475762365416	0
1569344_a_at	0	0
1569345_at	0	0
1569346_a_at	0	0
1569348_at	107.060596308795	141.81226052803
1569349_at	61.5234523766676	-3.3382141425717
1569351_at	0	0
1569352_at	0	0
1569353_at	0	-199.829257123204
1569354_at	1.53479694933634	0
1569355_at	-12.0729633923457	6.00153734595841
1569361_a_at	0	0
1569362_at	-18.9036651438528	3.98251061233336
1569365_a_at	0	-4.54345135310685
1569366_a_at	-28.1632791800558	-68.5545761370961
1569368_at	74.4294320926201	-2.45112316753201
1569369_at	14.2185696023302	-79.9564281164477
1569371_at	0	-6.44770907495544
1569372_at	-13.9009339355476	0
1569374_at	-9.27755558844032	0
1569375_at	0	-13.0243724141772
1569376_s_at	0	0
1569377_at	46.4015812990024	0
1569378_at	0	0
1569380_a_at	-9.75398041191765	-16.634125202022
1569383_s_at	0	-94.8364692793469
1569385_s_at	-4.68791474738408	0
1569386_at	0	0
1569387_at	-4.84322870428631	-81.0044511471449
1569391_at	0	0
1569392_at	110.558783718435	65.1261348149024
1569393_at	0	0
1569396_at	60.257062999818	91.4173911108637
1569399_at	-14.2696640203242	30.8034073590104
1569401_at	0	0
1569402_at	-103.832886357368	-38.0156415486916
1569403_at	27.448504339477	0
1569405_at	-21.5289022813387	0
1569406_at	0	0
1569407_at	0	0
1569408_at	32.9929909460093	10.7782027595498
1569409_x_at	78.9741718971518	132.683823685625
1569410_at	-10.0021867121909	0
1569411_at	0	0
1569415_at	-74.6460992210331	0
1569416_at	0	0
