D0	D8	N
201800_s_at	-0.273129230687076	-0.229486104199486	-0.229486104199486
201801_s_at	-2.53377681477085	-3.13842938254597	-3.13842938254597
201802_at	-1.20516725667427	-2.84015633151882	-2.84015633151882
201803_at	-0.140538851911066	0.186703346037211	0.186703346037211
201804_x_at	-0.155758497446936	-0.0100997448762623	-0.0100997448762623
201805_at	-0.348123283257571	-1.37535714554261	-1.37535714554261
201806_s_at	-2.51011702789666	-0.0680672963871111	-0.0680672963871111
201807_at	0.225786023262632	0.375769229070507	0.375769229070507
201809_s_at	1.35651297782287	2.19610495160182	2.19610495160182
201810_s_at	-0.822802635813357	-0.164886064435844	-0.164886064435844
201811_x_at	0.463216313444464	0.440114731691358	0.440114731691358
201812_s_at	0.0102194794614512	-0.215677444319288	-0.215677444319288
201813_s_at	-0.952747764569757	-0.850171649099003	-0.850171649099003
201814_at	0.00156479492266115	0.245232784539905	0.245232784539905
201815_s_at	-5.61258195359605	-4.86909710266905	-4.86909710266905
201816_s_at	-0.335949664625117	-0.0105928302078464	-0.0105928302078464
201817_at	-0.586601841340494	-0.595619502126004	-0.595619502126004
201818_at	-0.882346761120298	-0.688115326721459	-0.688115326721459
201819_at	0.211552522728979	0.670008837549792	0.670008837549792
201821_s_at	-0.510512516141608	-0.710256466042336	-0.710256466042336
201822_at	0.563141568202222	-0.417871189049592	-0.417871189049592
201823_s_at	-0.708367354368586	-0.545367417106135	-0.545367417106135
201824_at	-0.0760096614989632	-0.650801468276113	-0.650801468276113
201825_s_at	-0.528840966468284	-1.00700217251575	-1.00700217251575
201826_s_at	0.519240967762167	0.953851181422127	0.953851181422127
201827_at	-0.400406392181997	-0.0981263025091206	-0.0981263025091206
201828_x_at	-0.762782421440869	0.576247981317357	0.576247981317357
201829_at	-0.382110927990423	-0.187488414723431	-0.187488414723431
201830_s_at	-1.28994615888739	-1.5732550044321	-1.5732550044321
201831_s_at	2.50873122384423	3.21261991645112	3.21261991645112
201832_s_at	0.493344615693298	0.912721995827219	0.912721995827219
201833_at	0.248722687965133	0.387335798312456	0.387335798312456
201834_at	-0.131470337185712	-0.588071364026488	-0.588071364026488
201835_s_at	-7.56858556139188	-6.84762567406982	-6.84762567406982
201836_s_at	0.0195997707370985	0.558976739507186	0.558976739507186
201837_s_at	0.369204461546452	0.760671115362916	0.760671115362916
201838_s_at	0.0247638945838906	1.35557816223451	1.35557816223451
201839_s_at	-1.30043226889739	-1.87160603838064	-1.87160603838064
201840_at	-0.44099862180216	-0.243982056882897	-0.243982056882897
201841_s_at	-0.00800936082591797	0.0988935988246844	0.0988935988246844
201842_s_at	-0.288702935297343	0.118712552943789	0.118712552943789
201843_s_at	0.308325962226889	0.811259679149112	0.811259679149112
201844_s_at	0.244955518880465	0.377391147656803	0.377391147656803
201845_s_at	0.192651802671017	0.417908585309236	0.417908585309236
201846_s_at	-0.474198836275979	-0.560281155355124	-0.560281155355124
201847_at	-0.218049284940903	-0.210175925897957	-0.210175925897957
201848_s_at	1.03624825103814	-0.889353760714817	-0.889353760714817
201849_at	2.02627488467102	0.984589815530926	0.984589815530926
201850_at	-0.00604889444766599	0.0522810015171817	0.0522810015171817
201851_at	5.35473492016899	5.08207822153362	5.08207822153362
201852_x_at	-0.304888229447077	-0.897761992569934	-0.897761992569934
201853_s_at	-0.877798231282013	-0.855537508939712	-0.855537508939712
201854_s_at	-0.0342837867388468	0.647549500875501	0.647549500875501
201855_s_at	0.380760491079601	0.620584758107118	0.620584758107118
201856_s_at	0.996087781190704	0.660736510018836	0.660736510018836
201857_at	0.112230776043045	0.292635799455372	0.292635799455372
201858_s_at	-1.57415241256187	-1.23740187774549	-1.23740187774549
201859_at	-0.380455058718409	-0.336865282043414	-0.336865282043414
201861_s_at	-0.00291020689549448	0.364977862677044	0.364977862677044
201862_s_at	-0.89289570680852	-0.525572751146933	-0.525572751146933
201863_at	-0.215024846764674	0.0627635695580597	0.0627635695580597
201864_at	0.465760778781123	0.770978667165661	0.770978667165661
201865_x_at	0.380766166377297	0.726250173560643	0.726250173560643
201866_s_at	-1.01709535492381	-0.731653185764467	-0.731653185764467
201867_s_at	0.597984927260538	0.866963716728463	0.866963716728463
201868_s_at	1.63681045664726	2.38130137205712	2.38130137205712
201869_s_at	-6.11156183371937	-7.00303917289689	-7.00303917289689
201870_at	-0.000767051525903284	-0.303454264941928	-0.303454264941928
201871_s_at	0.140856409409365	-0.335552565621313	-0.335552565621313
201872_s_at	-0.434134683267253	-0.477026927135944	-0.477026927135944
201873_s_at	-0.177870408993334	-0.123877159285009	-0.123877159285009
201874_at	-0.821059179587156	-0.460632209973331	-0.460632209973331
201875_s_at	-0.571624845732487	-0.761143241414633	-0.761143241414633
201876_at	0.452482880392218	0.564287524822966	0.564287524822966
201877_s_at	0.0555006386549266	0.235079885472368	0.235079885472368
201878_at	0.211303322796528	0.395604214914796	0.395604214914796
201879_at	-0.655707325961663	-0.655476351320092	-0.655476351320092
201880_at	0.364895046706307	0.678521252510237	0.678521252510237
201881_s_at	-0.281828900581337	0.739191195725207	0.739191195725207
201883_s_at	-0.859074583656804	-0.634577802392462	-0.634577802392462
201884_at	2.64870789896262	0.360362094064828	0.360362094064828
201885_s_at	1.66992799221726	0.752877047479247	0.752877047479247
201886_at	-0.423911178672306	-0.545964990469674	-0.545964990469674
201887_at	-0.121717153571847	-0.526791559569672	-0.526791559569672
201888_s_at	-0.0691808532264657	-0.897867212386297	-0.897867212386297
201889_at	0.12901351952333	0.833343517564877	0.833343517564877
201890_at	0.7847347101577	-0.254385598221972	-0.254385598221972
201891_s_at	0.109310502269729	0.163077807329627	0.163077807329627
201892_s_at	-0.306714990339522	-0.307042695847208	-0.307042695847208
201893_x_at	0.25213357437376	0.0802072777709411	0.0802072777709411
201894_s_at	-0.134150160409657	0.0548790101679	0.0548790101679
201895_at	1.9928313283954	0.766645474645638	0.766645474645638
201896_s_at	1.71667986598276	0.124048879778892	0.124048879778892
201897_s_at	0.171934043071195	-0.187488402379786	-0.187488402379786
201898_s_at	-0.910053000270976	-0.602398535480312	-0.602398535480312
201899_s_at	0.438399254867026	0.610106167774154	0.610106167774154
201900_s_at	0.301902316001856	0.739170356134411	0.739170356134411
201901_s_at	0.424577374895932	0.324529065078595	0.324529065078595
201903_at	-0.405838305168363	-0.539610210035971	-0.539610210035971
201904_s_at	-0.158548490575602	-1.3683762285882	-1.3683762285882
201905_s_at	-0.0272837550431366	-0.8538355131522	-0.8538355131522
201906_s_at	3.03549214026857	1.56572446559491	1.56572446559491
201908_at	-0.647696088366938	-0.396016128364144	-0.396016128364144
201909_at	-4.21204491756542	-4.88666538782591	-4.88666538782591
201910_at	0.324860849522675	2.06529623965195	2.06529623965195
201911_s_at	0.0643408922749296	1.02988629664105	1.02988629664105
201912_s_at	-0.477032532290359	-0.84750269151686	-0.84750269151686
201913_s_at	1.23195931889778	1.22322920716884	1.22322920716884
201914_s_at	-0.62581653174839	-0.119966992791971	-0.119966992791971
201915_at	-0.482570555560556	-0.275812933628194	-0.275812933628194
201916_s_at	-0.152463945673539	0.330571133688132	0.330571133688132
201917_s_at	0.62935001307337	0.472704091749065	0.472704091749065
201918_at	-0.516127268686725	-0.605612387067028	-0.605612387067028
201919_at	-0.132391732688907	0.232447790652273	0.232447790652273
201920_at	-0.270843974141016	-0.309601253816366	-0.309601253816366
201921_at	0.151224024770451	0.231855516380941	0.231855516380941
201922_at	0.100092191433106	0.103103312761192	0.103103312761192
201923_at	0.0686863851360719	-0.132176319383966	-0.132176319383966
201924_at	0.563482798310584	0.61343594469931	0.61343594469931
201925_s_at	-0.48603300625876	-0.132531158253069	-0.132531158253069
201926_s_at	0.135358398107725	0.254457215463127	0.254457215463127
201927_s_at	-0.221845815963188	-1.32529921488525	-1.32529921488525
201928_at	1.89961049455011	1.94619295842718	1.94619295842718
201929_s_at	-1.23573376089025	-2.95105464290761	-2.95105464290761
201930_at	0.43891311775622	0.0300164592517724	0.0300164592517724
201931_at	-0.134212554860527	-0.294445857963403	-0.294445857963403
201932_at	0.243408576913087	-0.146541789509381	-0.146541789509381
201933_at	-0.0593216741222093	0.0954914641768525	0.0954914641768525
201934_at	0.838091639509996	0.771906815478413	0.771906815478413
201935_s_at	-0.39166549947463	-0.107792977547007	-0.107792977547007
201936_s_at	0.642798826343483	0.575533974157445	0.575533974157445
201937_s_at	2.05324355515063	0.965670510043529	0.965670510043529
201938_at	0.254497386309858	0.642741673205185	0.642741673205185
201939_at	-2.08314303833129	-0.644145613112265	-0.644145613112265
201940_at	-1.09556225513923	-0.724248253214477	-0.724248253214477
201941_at	-0.458318766858024	0.785256224746503	0.785256224746503
201942_s_at	-0.354434410990718	0.229317714610171	0.229317714610171
201943_s_at	-5.51454166330032	-4.55513969060063	-4.55513969060063
201944_at	-0.693656283773377	-0.410648842109941	-0.410648842109941
201945_at	-3.06683742155302	-4.45774382068982	-4.45774382068982
201946_s_at	-0.66942330687321	-0.879377156283011	-0.879377156283011
201947_s_at	0.0856387974291053	0.0561769396902108	0.0561769396902108
201948_at	0.951547555707274	1.07156940388638	1.07156940388638
201949_x_at	-0.325792796845883	-0.577627619732384	-0.577627619732384
201950_x_at	-0.108492178144671	-0.0515618089943732	-0.0515618089943732
201951_at	1.0990440681928	-0.393790855444515	-0.393790855444515
201952_at	0.811433046009762	0.469651673516164	0.469651673516164
201953_at	-0.160707332354225	-0.177600445175267	-0.177600445175267
201954_at	-0.309921217715342	-0.375339294541313	-0.375339294541313
201955_at	0.199828864312851	0.311748334321155	0.311748334321155
201956_s_at	0.686295432593383	0.628806801858651	0.628806801858651
201957_at	-2.38504879415287	-1.45965458402504	-1.45965458402504
201959_s_at	0.288448430400525	0.537380690231489	0.537380690231489
201960_s_at	0.0247529888292224	0.271566397235995	0.271566397235995
201961_s_at	0.694988856237456	-1.64404825206237	-1.64404825206237
201962_s_at	0.0141722538967848	-1.02373484926663	-1.02373484926663
201963_at	-0.164825634293527	-0.145919317881045	-0.145919317881045
201964_at	0.171268819318376	0.869501993931751	0.869501993931751
201965_s_at	0.726205509673203	0.578926089527153	0.578926089527153
201966_at	0.604590423445902	0.440612356059948	0.440612356059948
201967_at	-0.288428052594961	-0.0813940777724671	-0.0813940777724671
201968_s_at	0.487744994352422	0.312961947556801	0.312961947556801
201969_at	-0.71904897645179	-0.325099742698558	-0.325099742698558
201970_s_at	-0.303505860626769	-0.0628202944239113	-0.0628202944239113
201971_s_at	-3.77415204451753	-2.94135226505762	-2.94135226505762
201972_at	0.390897547264073	0.261907153585733	0.261907153585733
201973_s_at	0.768648463410813	0.742452856132255	0.742452856132255
201974_s_at	-0.588167282877386	-1.40171441117203	-1.40171441117203
201975_at	0.591650393221927	0.810482687516744	0.810482687516744
201976_s_at	1.23548534667984	1.89474126740674	1.89474126740674
201977_s_at	0.235390315401672	0.1716522030653	0.1716522030653
201978_s_at	-2.83880947357687	-2.65077005515451	-2.65077005515451
201979_s_at	-4.36356989240734	-4.95316067814794	-4.95316067814794
201980_s_at	-0.204219135119745	-0.172450138225765	-0.172450138225765
201985_at	-0.204246626388198	-0.0574787072410263	-0.0574787072410263
201986_at	0.258134041630003	0.262609883803822	0.262609883803822
201987_at	0.318225801049392	0.47201969797727	0.47201969797727
201988_s_at	-1.49548774351138	-1.3555748671583	-1.3555748671583
201989_s_at	-0.453230658815214	-0.590416877925342	-0.590416877925342
201990_s_at	0.478372467815586	0.547614383645254	0.547614383645254
201991_s_at	0.503679351626657	0.982904683508711	0.982904683508711
201992_s_at	-0.397984445547714	-2.0852152973864	-2.0852152973864
201993_x_at	-0.275647413834088	0.00632451759910779	0.00632451759910779
201994_at	0.085049321121879	0.226719802313839	0.226719802313839
201995_at	-0.488213485701448	-0.129183147818515	-0.129183147818515
201996_s_at	-0.391008164672009	-0.771782192667448	-0.771782192667448
201997_s_at	0.077361900617225	0.0916305648131956	0.0916305648131956
201998_at	-0.0938903471308148	-0.41572921966849	-0.41572921966849
201999_s_at	-0.133103145882766	0.0930864858726874	0.0930864858726874
202000_at	0.0370034560132932	0.00945697991465622	0.00945697991465622
202001_s_at	0.870248673656464	0.579408701449129	0.579408701449129
202003_s_at	-1.00893550179143	-1.58115219507505	-1.58115219507505
202004_x_at	-0.38726163754437	-0.625229597493728	-0.625229597493728
202005_at	-0.634560556114353	-1.57680567546229	-1.57680567546229
202006_at	-0.0520713809536808	0.381508388321198	0.381508388321198
202007_at	-0.440953965406903	-2.89680394350015	-2.89680394350015
202008_s_at	-0.564161451841693	-1.10091812130829	-1.10091812130829
202009_at	0.147637726516326	0.00863763292815278	0.00863763292815278
202010_s_at	-0.175030875755882	-0.299316127223326	-0.299316127223326
202011_at	-0.141479396116182	-0.289754546685108	-0.289754546685108
202012_s_at	0.139051447335843	-0.342583137671699	-0.342583137671699
202013_s_at	0.781260893626617	0.711859031540129	0.711859031540129
202014_at	-1.37954051383321	-0.912412912278754	-0.912412912278754
202015_x_at	0.844844711684128	0.489186570485285	0.489186570485285
202016_at	0.418061017437735	0.133168502593909	0.133168502593909
202018_s_at	0.197078436977712	-0.740139600399884	-0.740139600399884
202019_s_at	-3.06115798120195	-2.67476693567172	-2.67476693567172
202020_s_at	-0.156991622560037	0.130003208627826	0.130003208627826
202021_x_at	-0.473893901793778	-0.265671258363962	-0.265671258363962
202022_at	-0.0553979293517175	-0.171945555875871	-0.171945555875871
202023_at	2.90413408898679	1.34489945099811	1.34489945099811
202024_at	-1.05558836880393	-1.26709751375845	-1.26709751375845
202025_x_at	-0.0705742429108742	-0.185400438078387	-0.185400438078387
202026_at	-0.0879451961406978	-0.373139197678753	-0.373139197678753
202027_at	1.77547312996177	2.09801206084194	2.09801206084194
202028_s_at	-0.149399564090402	-0.390231185378981	-0.390231185378981
202029_x_at	0.21413959873097	0.144376330965382	0.144376330965382
202030_at	0.671359285883997	0.744924894865638	0.744924894865638
202031_s_at	0.842967419605648	0.835611776824946	0.835611776824946
202032_s_at	-0.932588052690448	-1.01655038485038	-1.01655038485038
202033_s_at	-0.302984595969439	-0.0891038679228693	-0.0891038679228693
202034_x_at	0.771564290932654	0.984181983225103	0.984181983225103
202035_s_at	-0.269670123980076	-0.950751778606676	-0.950751778606676
202037_s_at	0.619472280582171	-0.468986770462782	-0.468986770462782
202038_at	0.113605018627837	0.11597966356757	0.11597966356757
202039_at	1.56471844708142	2.13888495816799	2.13888495816799
202040_s_at	1.29364373578219	0.959486787382186	0.959486787382186
202041_s_at	-0.199992542337807	-0.0867637302338746	-0.0867637302338746
202042_at	0.677495739398804	0.80821775405154	0.80821775405154
202043_s_at	-0.294394751240349	-0.297965973745161	-0.297965973745161
202045_s_at	-4.22509165720061	-3.08168952631535	-3.08168952631535
202046_s_at	-2.81820708741892	-2.40332367700927	-2.40332367700927
202047_s_at	0.649097706768796	0.444863468172079	0.444863468172079
202049_s_at	0.779487909171336	0.621864304523732	0.621864304523732
202050_s_at	-0.145170925536886	0.117069932054736	0.117069932054736
202051_s_at	0.364352152530572	0.622862260610795	0.622862260610795
202052_s_at	0.890966699186472	1.60326854812099	1.60326854812099
202053_s_at	-4.78160103113935	-2.07096982063295	-2.07096982063295
202054_s_at	-1.86921877422633	0.548593465156347	0.548593465156347
202055_at	-0.0949348136942483	0.864672716226358	0.864672716226358
202056_at	1.25058035986596	1.44859514437001	1.44859514437001
202057_at	4.25999593635556	4.10392857516043	4.10392857516043
202058_s_at	-1.01019468951896	-0.909024940852095	-0.909024940852095
202059_s_at	0.624783269910063	0.570324684892094	0.570324684892094
202060_at	0.496248119185719	0.405574524151964	0.405574524151964
202061_s_at	-0.121585845398512	0.176688338658847	0.176688338658847
202062_s_at	-5.91652277582089	-6.63939954432522	-6.63939954432522
202064_s_at	1.92560319160008	0.856352195285043	0.856352195285043
202065_s_at	-0.0711665676394793	-0.789488824066968	-0.789488824066968
202066_at	0.394124484920988	0.589330748892737	0.589330748892737
202067_s_at	-1.74934538191716	-2.24825346953414	-2.24825346953414
202068_s_at	-0.404427788038241	-0.634544333621772	-0.634544333621772
202069_s_at	-0.499134967937698	-0.642098389316883	-0.642098389316883
202070_s_at	-0.0788211501322618	-0.551045961901105	-0.551045961901105
202071_at	-1.00547417578449	-1.79439208474834	-1.79439208474834
202072_at	0.360907774045272	-0.267610764127873	-0.267610764127873
202073_at	-0.274803626224765	-0.0954237627702916	-0.0954237627702916
202074_s_at	-0.136705258001172	-0.0181685816223744	-0.0181685816223744
202075_s_at	-2.06302012609123	-3.44132090143225	-3.44132090143225
202076_at	0.251676960320376	0.286326349882522	0.286326349882522
202077_at	0.777055145305358	0.344836133099964	0.344836133099964
202078_at	-0.374999668751615	-0.39641501911996	-0.39641501911996
202079_s_at	-1.43744399937029	-1.85701614956756	-1.85701614956756
202080_s_at	0.110480517280141	1.47971451930039	1.47971451930039
202081_at	-0.722339668964869	-0.669102065900248	-0.669102065900248
202082_s_at	-0.797991623775026	-0.745129939003624	-0.745129939003624
202083_s_at	0.281479865187663	0.761712226894469	0.761712226894469
202084_s_at	0.0835144764182747	0.361410128221388	0.361410128221388
202085_at	0.551806160182972	0.207236894624321	0.207236894624321
202086_at	-0.316372362387938	0.76567438954849	0.76567438954849
202087_s_at	0.835241114597689	-0.497616330161561	-0.497616330161561
202088_at	0.518804416658138	0.536346642979321	0.536346642979321
202089_s_at	-1.15270239447434	-0.800001843005045	-0.800001843005045
202090_s_at	0.260854731638005	0.234946578978461	0.234946578978461
202091_at	-4.69394912385835	-5.37707058368033	-5.37707058368033
202092_s_at	-1.02545554229923	-0.622890826187856	-0.622890826187856
202093_s_at	2.52768615523481	2.71184309611909	2.71184309611909
202094_at	0.720491154843141	-0.148302012418196	-0.148302012418196
202095_s_at	0.261092864460695	-1.21767938195753	-1.21767938195753
202096_s_at	-0.16881627406255	-0.460335187712877	-0.460335187712877
202097_at	-0.574131731486483	-0.525718090216593	-0.525718090216593
202098_s_at	0.415333417424208	0.237617484818783	0.237617484818783
202100_at	0.0969336343073657	0.1493952656111	0.1493952656111
202101_s_at	-0.889272568391365	-0.720729342775485	-0.720729342775485
202102_s_at	0.342376854598811	0.285211905461139	0.285211905461139
202103_at	0.206888904130722	0.157295658497367	0.157295658497367
202104_s_at	-0.32640433920143	-0.477264493823617	-0.477264493823617
202105_at	-0.365558557945368	-0.210276785260186	-0.210276785260186
202106_at	0.0949694170313968	0.398765649052935	0.398765649052935
202107_s_at	0.395950207247227	0.0133459011768036	0.0133459011768036
202108_at	2.50156644431478	1.47292957537693	1.47292957537693
202109_at	3.1866699574282	1.42411107018062	1.42411107018062
202110_at	0.229680289668453	-0.0249880127754167	-0.0249880127754167
202111_at	3.21536955905547	3.35041979138328	3.35041979138328
202113_s_at	-1.16271074790397	-0.679220930515063	-0.679220930515063
202114_at	1.61608772022972	1.78027323040877	1.78027323040877
202115_s_at	-3.09589400293503	-5.74714527557126	-5.74714527557126
202116_at	1.09176305707737	0.778905593560129	0.778905593560129
202117_at	0.0928876180688558	0.163264694921116	0.163264694921116
202118_s_at	-0.44960468613716	-0.715614069997457	-0.715614069997457
202119_s_at	-0.834752369022043	-0.607866583122611	-0.607866583122611
202120_x_at	0.474444541108507	-0.239407792529706	-0.239407792529706
202121_s_at	0.077587315739903	-0.0155430987329979	-0.0155430987329979
202122_s_at	-0.16544702879594	0.33796269912791	0.33796269912791
202123_s_at	0.255296263841261	0.212734687930086	0.212734687930086
202124_s_at	-0.246845490520107	-1.14835789888875	-1.14835789888875
202125_s_at	0.0790710858408268	-0.14868875488909	-0.14868875488909
202126_at	1.23882920935928	0.948700112379957	0.948700112379957
202127_at	0.655657479350802	0.968350875485331	0.968350875485331
202128_at	-0.92253311467921	-0.941264935714605	-0.941264935714605
202129_s_at	-2.87263235300315	-1.8614765862313	-1.8614765862313
202130_at	-0.362976803842152	-0.195516009656572	-0.195516009656572
202131_s_at	-1.34620925415722	-0.976790308725278	-0.976790308725278
202135_s_at	-0.631984316987216	-0.218006184911255	-0.218006184911255
202136_at	0.271107969591499	0.537746342442182	0.537746342442182
202137_s_at	-2.99804117015796	-2.31456449967778	-2.31456449967778
202138_x_at	0.298083382355076	-0.0693626403458278	-0.0693626403458278
202139_at	-0.764874824547256	-0.730062879973627	-0.730062879973627
202140_s_at	0.183805240503625	0.197936117321495	0.197936117321495
202141_s_at	0.488588541639398	0.561425100484135	0.561425100484135
202142_at	-0.540914539238178	-0.452473310929911	-0.452473310929911
202143_s_at	-1.12932063370083	-0.364718294955724	-0.364718294955724
202144_s_at	0.365054117653196	0.0627019048787982	0.0627019048787982
202145_at	1.83080922905894	2.26653617793584	2.26653617793584
202146_at	-0.055788277575882	0.100611914978913	0.100611914978913
202147_s_at	-1.93829295117063	-0.492548121876787	-0.492548121876787
202148_s_at	-1.75827488208587	-2.73112177174006	-2.73112177174006
202149_at	0.473649750763306	0.6511909049363	0.6511909049363
202150_s_at	-1.63460492775207	-1.72992944705876	-1.72992944705876
202151_s_at	0.734704519900362	-1.3773429138863	-1.3773429138863
202152_x_at	-3.59686490403353	-2.86511574854784	-2.86511574854784
202153_s_at	2.17854212955587	1.91593923895121	1.91593923895121
202154_x_at	-0.390294536595356	-0.973000407515194	-0.973000407515194
202155_s_at	-0.362221119490446	-0.303549218513297	-0.303549218513297
202156_s_at	0.685620920838304	0.686404236549736	0.686404236549736
202157_s_at	0.287550446402053	0.387754206590479	0.387754206590479
202158_s_at	-0.167583414226002	0.064678660170884	0.064678660170884
202159_at	1.04997542293354	-0.512968216960984	-0.512968216960984
202160_at	0.366080840399608	0.373980423820152	0.373980423820152
202161_at	1.02614653517541	1.12344171357926	1.12344171357926
202162_s_at	-1.37745387506878	-0.701472474838438	-0.701472474838438
202163_s_at	0.4340243494734	0.690572092840865	0.690572092840865
202164_s_at	-1.33272499598829	-0.944849194123618	-0.944849194123618
202165_at	-0.821622975295167	-0.1228194313918	-0.1228194313918
202166_s_at	0.0104211938847065	-0.129107520376909	-0.129107520376909
202167_s_at	-0.0853958499728034	-0.2050863624966	-0.2050863624966
202168_at	-0.780508942504019	-0.709312536308255	-0.709312536308255
202169_s_at	0.185136682305052	0.12702699294365	0.12702699294365
202170_s_at	0.370362436343436	0.241261393167132	0.241261393167132
202171_at	0.104176810275273	0.440064771921989	0.440064771921989
202172_at	0.0536500126143533	0.337546567896913	0.337546567896913
202173_s_at	0.59143549852153	0.644458748058989	0.644458748058989
202174_s_at	0.330204491335316	0.496822836766663	0.496822836766663
202176_at	-0.491029209990632	-0.0693372248305213	-0.0693372248305213
202179_at	-1.18755788463634	-0.836829330789854	-0.836829330789854
202180_s_at	1.28296593986129	0.689458622430395	0.689458622430395
202181_at	-0.267920226174269	-0.24331625589528	-0.24331625589528
202182_at	-0.0782705833239774	0.323152366410682	0.323152366410682
202183_s_at	0.45605257160717	-0.175366320942164	-0.175366320942164
202184_s_at	0.865247039180037	0.663227553690779	0.663227553690779
202185_at	0.832467685581337	0.723338548768856	0.723338548768856
202187_s_at	-0.376872800451368	-0.540271904438585	-0.540271904438585
202188_at	-0.320010439178372	-0.279066134339235	-0.279066134339235
202189_x_at	-0.551782393774005	-0.81236667854059	-0.81236667854059
202190_at	-2.5206510560422	-2.85296186640715	-2.85296186640715
202191_s_at	-0.054552455620767	-0.210775956603067	-0.210775956603067
202192_s_at	0.718029145038335	1.47481070733342	1.47481070733342
202193_at	0.347606844764535	0.327595333321733	0.327595333321733
202194_at	0.188621995331275	0.293185513241784	0.293185513241784
202195_s_at	0.943615686985043	0.375362459839566	0.375362459839566
202197_at	-0.00200492204288061	0.0442884336284859	0.0442884336284859
202198_s_at	-1.0734028201667	-1.08240571143518	-1.08240571143518
202199_s_at	-0.534826223155355	-1.41848880808999	-1.41848880808999
202200_s_at	-0.00362077691168494	0.0380061150198987	0.0380061150198987
202201_at	-0.081592441208608	-1.25417765168473	-1.25417765168473
202203_s_at	-0.851565679343128	-1.20728898746814	-1.20728898746814
202204_s_at	-3.02589838257725	-4.28717268704492	-4.28717268704492
202205_at	-0.133265817958575	-0.260912898769352	-0.260912898769352
202206_at	-1.92008157553168	-1.27406316315788	-1.27406316315788
202207_at	-0.92292584993533	-0.321856100801728	-0.321856100801728
202208_s_at	-1.00600995653231	0.00630213495802323	0.00630213495802323
202209_at	0.377496314357986	0.248590819067049	0.248590819067049
202211_at	-0.378586125092045	-0.0565973414052934	-0.0565973414052934
202212_at	0.0332244231900614	-1.87967117406797	-1.87967117406797
202213_s_at	-0.342273148217112	0.461167688256722	0.461167688256722
202214_s_at	0.276480211503838	0.91369059136197	0.91369059136197
202215_s_at	-0.30901022691654	-0.378444719692899	-0.378444719692899
202216_x_at	-0.557586602726095	-0.52080470580359	-0.52080470580359
202217_at	0.701573223883534	0.973540083948622	0.973540083948622
202218_s_at	-4.11726876915877	-4.0978659470187	-4.0978659470187
202219_at	-0.267108094321322	-2.01754855298166	-2.01754855298166
202220_at	0.629477748916674	0.964662909066575	0.964662909066575
202221_s_at	0.734542804010097	0.510002150621032	0.510002150621032
202223_at	-0.654984544555854	-0.932018789817803	-0.932018789817803
202224_at	-0.231903165628199	0.463319304084587	0.463319304084587
202225_at	0.997759630958557	1.19619520461633	1.19619520461633
202226_s_at	-7.65244477867612	-6.26133052408237	-6.26133052408237
202227_s_at	0.850703886688187	0.936616186537218	0.936616186537218
202228_s_at	0.0940954723845859	0.0150012696778905	0.0150012696778905
202230_s_at	0.300096183590309	0.117636589813443	0.117636589813443
202231_at	0.892695790206945	0.341424064400391	0.341424064400391
202232_s_at	-0.156979056642774	-0.203645518799542	-0.203645518799542
202233_s_at	0.28269142797264	-0.0408085778629754	-0.0408085778629754
202234_s_at	0.0261041189546356	-0.177833791257682	-0.177833791257682
202235_at	1.52561905229828	-1.22447686070593	-1.22447686070593
202236_s_at	-0.785302969450722	-1.76909031528572	-1.76909031528572
202237_at	0.806107333785927	1.23718126801836	1.23718126801836
202238_s_at	-0.245964585662381	-0.838992982702302	-0.838992982702302
202239_at	0.182492693968438	0.57132378906862	0.57132378906862
202240_at	4.11366997736202	3.45417961343295	3.45417961343295
202241_at	-0.0953832207347407	-0.236133608049938	-0.236133608049938
202242_at	-1.56089575133334	-0.60631836021249	-0.60631836021249
202243_s_at	-0.823317593324276	-0.766116180270247	-0.766116180270247
202244_at	0.279701701570142	0.258228554789852	0.258228554789852
202245_at	1.49914632368778	1.3786771818185	1.3786771818185
202246_s_at	-0.290838170874027	-0.542698640031498	-0.542698640031498
202247_s_at	-2.98535520783873	-2.18000875625215	-2.18000875625215
202249_s_at	0.657001419769069	1.59111438670539	1.59111438670539
202250_s_at	1.04758573814254	1.21648525808103	1.21648525808103
202251_at	0.932454080953004	1.76310057220118	1.76310057220118
202252_at	0.299729098205459	0.0979959038995872	0.0979959038995872
202253_s_at	1.23175320595547	2.08798738646629	2.08798738646629
202254_at	-0.320575220724373	-1.62589939066855	-1.62589939066855
202255_s_at	-0.915228922220392	-0.414349870175944	-0.414349870175944
202256_at	1.14739283035521	1.55751706480129	1.55751706480129
202257_s_at	-3.41217734514747	-2.81927212015338	-2.81927212015338
202258_s_at	0.201007302345971	0.515493590768459	0.515493590768459
202259_s_at	0.243886704080344	0.452336598219159	0.452336598219159
202260_s_at	1.17535049979876	1.55178624461385	1.55178624461385
202261_at	0.476774466201462	0.309426160499562	0.309426160499562
202262_x_at	-0.603125714890053	0.295446929576249	0.295446929576249
202263_at	0.939533798681741	0.181116766379487	0.181116766379487
202264_s_at	0.0316627654252404	-0.00898545679218898	-0.00898545679218898
202265_at	0.130387387353192	0.370152568668313	0.370152568668313
202266_at	0.235612123888687	0.170244544422028	0.170244544422028
202268_s_at	0.258929388578538	0.447526864539945	0.447526864539945
202269_x_at	2.64709078333192	2.02591678291063	2.02591678291063
