D0	D33
204545_at	4.79719179601542	4.79719179601542
204546_at	-2.98368114996345	-2.98368114996345
204547_at	1.48937035069071	1.48937035069071
204549_at	2.56285003255643	2.56285003255643
204550_x_at	1.56001259429725	1.56001259429725
204552_at	-0.0209820078331457	-0.0209820078331457
204554_at	1.25281739259503	1.25281739259503
204555_s_at	-0.874883996743131	-0.874883996743131
204558_at	3.7748380243554	3.7748380243554
204559_s_at	0.358931802844761	0.358931802844761
204560_at	-0.564458946358839	-0.564458946358839
204562_at	-0.309666806586369	-0.309666806586369
204563_at	-1.97936120934841	-1.97936120934841
204564_at	4.08336683175784	4.08336683175784
204565_at	1.03852949774546	1.03852949774546
204566_at	0.507880382067036	0.507880382067036
204567_s_at	1.13691571035748	1.13691571035748
204568_at	-0.691572654512097	-0.691572654512097
204569_at	1.23923699663224	1.23923699663224
204571_x_at	0.202000344882478	0.202000344882478
204572_s_at	0.0952768973906286	0.0952768973906286
204573_at	1.43305376898379	1.43305376898379
204576_s_at	2.98452081864574	2.98452081864574
204577_s_at	1.48245177957347	1.48245177957347
204578_at	-4.48691646972708	-4.48691646972708
204580_at	-1.20964104503124	-1.20964104503124
204581_at	0.179565351880816	0.179565351880816
204587_at	0.148714649274599	0.148714649274599
204588_s_at	-0.342126535786152	-0.342126535786152
204589_at	-0.788001999251977	-0.788001999251977
204590_x_at	0.584217075559161	0.584217075559161
204591_at	-1.71949278612169	-1.71949278612169
204592_at	-4.30530344837103	-4.30530344837103
204593_s_at	0.641834848804381	0.641834848804381
204594_s_at	0.373528466093026	0.373528466093026
204598_at	1.6331380317434	1.6331380317434
204599_s_at	0.108397125181844	0.108397125181844
204601_at	-1.02371466729081	-1.02371466729081
204602_at	-3.49519681276798	-3.49519681276798
204603_at	0.627194196407546	0.627194196407546
204604_at	-0.531480574235303	-0.531480574235303
204605_at	-0.191171494795991	-0.191171494795991
204608_at	-0.344662927444964	-0.344662927444964
204610_s_at	2.38346462961383	2.38346462961383
204612_at	4.41143747709003	4.41143747709003
204613_at	0.469584771109391	0.469584771109391
204614_at	-2.71338033666065	-2.71338033666065
204615_x_at	-0.698453665667797	-0.698453665667797
204616_at	1.01101918811717	1.01101918811717
204617_s_at	-0.576477668593766	-0.576477668593766
204618_s_at	-0.424027121140814	-0.424027121140814
204619_s_at	1.34604816715888	1.34604816715888
204620_s_at	-0.0798632602325817	-0.0798632602325817
204621_s_at	0.258453049559972	0.258453049559972
204622_x_at	-0.839323678859582	-0.839323678859582
204623_at	1.75692877738744	1.75692877738744
204624_at	-3.80136692426615	-3.80136692426615
204627_s_at	-1.21156775043341	-1.21156775043341
204628_s_at	-1.76511983512197	-1.76511983512197
204629_at	9.13078579309032	9.13078579309032
204630_s_at	-0.0802037786835648	-0.0802037786835648
204632_at	-4.48811430923702	-4.48811430923702
204633_s_at	1.3102052363047	1.3102052363047
204634_at	0.323992561704909	0.323992561704909
204635_at	1.1645965305742	1.1645965305742
204638_at	4.14435757127613	4.14435757127613
204639_at	-0.102159319692683	-0.102159319692683
204640_s_at	-0.0381211514683262	-0.0381211514683262
204641_at	1.48382596214301	1.48382596214301
204642_at	-4.48089558378399	-4.48089558378399
204643_s_at	1.05759494540402	1.05759494540402
204644_at	0.869699425887156	0.869699425887156
204645_at	0.7004374087094	0.7004374087094
204646_at	1.77589694364105	1.77589694364105
204647_at	-0.363921718319965	-0.363921718319965
204648_at	-6.82337826926087	-6.82337826926087
204649_at	-2.76444252280376	-2.76444252280376
204650_s_at	1.64661978752571	1.64661978752571
204651_at	-0.0712643313812347	-0.0712643313812347
204652_s_at	1.40620034697798	1.40620034697798
204653_at	-2.00659334092767	-2.00659334092767
204655_at	-0.774052601523696	-0.774052601523696
204658_at	0.214332867401078	0.214332867401078
204659_s_at	2.08797611557879	2.08797611557879
204661_at	0.391027989285449	0.391027989285449
204662_at	1.10635937468986	1.10635937468986
204663_at	1.02671545671397	1.02671545671397
204665_at	-3.94015639583734	-3.94015639583734
204666_s_at	2.49945601975849	2.49945601975849
204668_at	-3.43372606681536	-3.43372606681536
204669_s_at	-0.998284861744692	-0.998284861744692
204670_x_at	-0.558921084373317	-0.558921084373317
204671_s_at	-4.87652328414956	-4.87652328414956
204672_s_at	-4.40296871832347	-4.40296871832347
204674_at	-1.14534490305272	-1.14534490305272
204675_at	0.490284437764395	0.490284437764395
204676_at	1.52462731492879	1.52462731492879
204679_at	6.39891642934947	6.39891642934947
204680_s_at	-2.21300383578083	-2.21300383578083
204681_s_at	1.63680054798947	1.63680054798947
204682_at	5.29527426623338	5.29527426623338
204683_at	-1.64598710216992	-1.64598710216992
204684_at	-1.91158591712053	-1.91158591712053
204686_at	-0.369067497799458	-0.369067497799458
204687_at	-0.949525486050571	-0.949525486050571
204688_at	1.77549691127546	1.77549691127546
204689_at	-1.28956247551225	-1.28956247551225
204690_at	-0.153862020680814	-0.153862020680814
204691_x_at	2.02727022645805	2.02727022645805
204692_at	-2.41947612369681	-2.41947612369681
204694_at	-1.31698683541733	-1.31698683541733
204695_at	1.56942578953596	1.56942578953596
204698_at	-1.38045565842832	-1.38045565842832
204699_s_at	1.63418429568029	1.63418429568029
204700_x_at	1.18081442907893	1.18081442907893
204702_s_at	1.59800323420871	1.59800323420871
204703_at	0.230849265874786	0.230849265874786
204706_at	-0.107307751423324	-0.107307751423324
204709_s_at	2.04463462063228	2.04463462063228
204710_s_at	0.406468470431737	0.406468470431737
204711_at	-4.97513476842418	-4.97513476842418
204713_s_at	-0.948305259828626	-0.948305259828626
204714_s_at	-3.14922147879335	-3.14922147879335
204715_at	0.384655808603403	0.384655808603403
204716_at	0.217821844824115	0.217821844824115
204717_s_at	4.65722420334894	4.65722420334894
204718_at	0.33032400421104	0.33032400421104
204719_at	-0.368451529915241	-0.368451529915241
204720_s_at	2.82670672997648	2.82670672997648
204722_at	-1.27830883077394	-1.27830883077394
204725_s_at	-0.381382625144317	-0.381382625144317
204727_at	2.16767945524679	2.16767945524679
204728_s_at	0.735382460123511	0.735382460123511
204730_at	2.96614796553589	2.96614796553589
204731_at	1.53633611383118	1.53633611383118
204732_s_at	0.66701907336788	0.66701907336788
204735_at	0.120227295576152	0.120227295576152
204739_at	0.566233402087535	0.566233402087535
204740_at	3.46883668365711	3.46883668365711
204741_at	4.16151075965216	4.16151075965216
204742_s_at	0.563603701517263	0.563603701517263
204744_s_at	0.761276612349086	0.761276612349086
204745_x_at	1.4099656492489	1.4099656492489
204747_at	-0.276522262271977	-0.276522262271977
204748_at	-3.06540756471027	-3.06540756471027
204749_at	-0.671930920794867	-0.671930920794867
204750_s_at	-1.30250390622611	-1.30250390622611
204751_x_at	-2.98002706319679	-2.98002706319679
204752_x_at	-0.375553067396753	-0.375553067396753
204756_at	0.985134718449713	0.985134718449713
204759_at	-1.06078012176987	-1.06078012176987
204761_at	-0.0826934300403472	-0.0826934300403472
204766_s_at	0.638858638416689	0.638858638416689
204767_s_at	0.627334188242889	0.627334188242889
204768_s_at	0.462449917568067	0.462449917568067
204769_s_at	0.170867020036448	0.170867020036448
204770_at	1.58743722599887	1.58743722599887
204771_s_at	0.289899980975425	0.289899980975425
204772_s_at	0.209247163051014	0.209247163051014
204773_at	0.982818665127192	0.982818665127192
204774_at	-2.9689252154555	-2.9689252154555
204775_at	3.32129500145333	3.32129500145333
204776_at	-1.70913922523657	-1.70913922523657
204777_s_at	-5.10832496156842	-5.10832496156842
204779_s_at	5.75685730292889	5.75685730292889
204780_s_at	0.231203886559077	0.231203886559077
204781_s_at	0.955917475307611	0.955917475307611
204783_at	-0.887497694976773	-0.887497694976773
204785_x_at	-8.82970758814535	-8.82970758814535
204786_s_at	0.905195918435533	0.905195918435533
204787_at	-0.707897082869723	-0.707897082869723
204788_s_at	-0.0469287850790288	-0.0469287850790288
204789_at	-0.321139731734534	-0.321139731734534
204790_at	0.054532156754421	0.054532156754421
204791_at	-0.00900178168580545	-0.00900178168580545
204793_at	-1.38890881063048	-1.38890881063048
204794_at	-3.85177114343539	-3.85177114343539
204795_at	4.76908208343799	4.76908208343799
204797_s_at	-2.29351431060093	-2.29351431060093
204798_at	-0.696305160806787	-0.696305160806787
204799_at	0.290892954895957	0.290892954895957
204800_s_at	-4.07176993702599	-4.07176993702599
204804_at	-5.63545344596444	-5.63545344596444
204805_s_at	-0.839341730062852	-0.839341730062852
204806_x_at	-0.343636459988005	-0.343636459988005
204807_at	0.916607883063604	0.916607883063604
204808_s_at	0.416712550050971	0.416712550050971
204809_at	0.828076525240533	0.828076525240533
204811_s_at	3.6678309035656	3.6678309035656
204812_at	-0.187986090084332	-0.187986090084332
204813_at	-0.0195744477554332	-0.0195744477554332
204817_at	3.57307123511394	3.57307123511394
204819_at	-6.29934861872255	-6.29934861872255
204820_s_at	0.328791089036502	0.328791089036502
204821_at	0.766292705971862	0.766292705971862
204822_at	1.70132323551079	1.70132323551079
204824_at	6.09795067911099	6.09795067911099
204825_at	1.13896246585751	1.13896246585751
204826_at	1.29897491186693	1.29897491186693
204827_s_at	4.28651209030962	4.28651209030962
204828_at	3.70853258657969	3.70853258657969
204829_s_at	-1.23573618051091	-1.23573618051091
204831_at	1.27573290428451	1.27573290428451
204833_at	0.702818775726971	0.702818775726971
204834_at	-0.886789880848085	-0.886789880848085
204835_at	0.0817420264991657	0.0817420264991657
204836_at	5.55792196631055	5.55792196631055
204837_at	0.0638596002397716	0.0638596002397716
204838_s_at	0.600564087392909	0.600564087392909
204839_at	0.508772206694807	0.508772206694807
204840_s_at	0.415773725029482	0.415773725029482
204841_s_at	1.37504836957062	1.37504836957062
204842_x_at	-0.215910630897138	-0.215910630897138
204844_at	-1.06758234870877	-1.06758234870877
204845_s_at	-1.03983346233984	-1.03983346233984
204847_at	0.165107021341029	0.165107021341029
204848_x_at	-1.12757056685176	-1.12757056685176
204849_at	-0.94219508261288	-0.94219508261288
204852_s_at	-4.61948416122965	-4.61948416122965
204853_at	3.37900417778503	3.37900417778503
204857_at	-1.12023458634863	-1.12023458634863
204858_s_at	-3.7122944285842	-3.7122944285842
204859_s_at	-0.115775543681174	-0.115775543681174
204860_s_at	1.30625533289193	1.30625533289193
204861_s_at	2.04351657528019	2.04351657528019
204862_s_at	4.01896410228729	4.01896410228729
204863_s_at	-8.78160276545629	-8.78160276545629
204864_s_at	-4.7705358268441	-4.7705358268441
204865_at	-0.753543423596096	-0.753543423596096
204866_at	0.859334482500516	0.859334482500516
204867_at	-8.55609714114973	-8.55609714114973
204868_at	1.14346521607864	1.14346521607864
204871_at	-1.34318697372882	-1.34318697372882
204872_at	0.743186229061115	0.743186229061115
204873_at	1.07490895813573	1.07490895813573
204875_s_at	0.266162332276223	0.266162332276223
204877_s_at	1.8825199555459	1.8825199555459
204878_s_at	-3.10282934198927	-3.10282934198927
204880_at	-0.619056130561338	-0.619056130561338
204881_s_at	-0.802479684104451	-0.802479684104451
204882_at	-0.546363614622194	-0.546363614622194
204883_s_at	2.14926054893431	2.14926054893431
204884_s_at	0.959126879893295	0.959126879893295
204886_at	2.32365068934595	2.32365068934595
204887_s_at	0.849969835170146	0.849969835170146
204889_s_at	3.32560772948098	3.32560772948098
204890_s_at	0.93327482008664	0.93327482008664
204891_s_at	-0.922382994836784	-0.922382994836784
204892_x_at	-0.280552605536585	-0.280552605536585
204893_s_at	-2.01731243162044	-2.01731243162044
204894_s_at	-0.559065436486331	-0.559065436486331
204897_at	-1.32844359998458	-1.32844359998458
204899_s_at	-0.374902512070818	-0.374902512070818
204900_x_at	-1.19922298826052	-1.19922298826052
204901_at	-1.76236379091752	-1.76236379091752
204902_s_at	1.79115851586207	1.79115851586207
204903_x_at	0.0814591998857317	0.0814591998857317
204905_s_at	0.126743175671656	0.126743175671656
204906_at	0.815830567133532	0.815830567133532
204908_s_at	0.370747417451914	0.370747417451914
204909_at	-0.689280466585382	-0.689280466585382
204912_at	-1.59097365148054	-1.59097365148054
204913_s_at	6.53585760020347	6.53585760020347
204914_s_at	6.57438030027896	6.57438030027896
204915_s_at	5.74811276286009	5.74811276286009
204916_at	1.73919632561151	1.73919632561151
204917_s_at	-2.87005870205205	-2.87005870205205
204918_s_at	1.72181621684951	1.72181621684951
204919_at	4.19834483434098	4.19834483434098
204920_at	3.78636651433627	3.78636651433627
204922_at	-0.828172256570956	-0.828172256570956
204923_at	-0.0991413777027308	-0.0991413777027308
204924_at	-0.74190281481689	-0.74190281481689
204925_at	6.72399603516401	6.72399603516401
204927_at	2.02872903417645	2.02872903417645
204928_s_at	-2.66664358858286	-2.66664358858286
204929_s_at	-1.79977140653337	-1.79977140653337
204930_s_at	0.719176622378249	0.719176622378249
204932_at	-0.430586088689312	-0.430586088689312
204935_at	3.26703056876291	3.26703056876291
204936_at	0.774190929992906	0.774190929992906
204937_s_at	-0.227044548768854	-0.227044548768854
204942_s_at	-1.73913620010887	-1.73913620010887
204944_at	3.84983590312691	3.84983590312691
204946_s_at	3.57455973449139	3.57455973449139
204947_at	1.66391476546993	1.66391476546993
204948_s_at	-2.01139020357632	-2.01139020357632
204949_at	-2.0937868560105	-2.0937868560105
204950_at	-0.508439626544627	-0.508439626544627
204951_at	0.237477181288888	0.237477181288888
204955_at	-0.9013035908777	-0.9013035908777
204956_at	-5.21674556319658	-5.21674556319658
204957_at	1.08480100478839	1.08480100478839
204958_at	-7.17773737274803	-7.17773737274803
204959_at	-1.67506400461519	-1.67506400461519
204960_at	-0.315830787000179	-0.315830787000179
204961_s_at	-0.291132736231528	-0.291132736231528
204962_s_at	1.69116771745661	1.69116771745661
204963_at	-0.822076150316354	-0.822076150316354
204968_at	2.77298892517169	2.77298892517169
204969_s_at	1.46309407037779	1.46309407037779
204970_s_at	-1.12852379730762	-1.12852379730762
204971_at	-0.817135564096497	-0.817135564096497
204972_at	-0.119347991579307	-0.119347991579307
204975_at	5.28957798589591	5.28957798589591
204976_s_at	0.377706812353413	0.377706812353413
204977_at	0.732041544251988	0.732041544251988
204978_at	0.0981236766402702	0.0981236766402702
204979_s_at	-1.10316195985279	-1.10316195985279
204980_at	0.4187161464214	0.4187161464214
204981_at	0.433811135432858	0.433811135432858
204982_at	0.488058923721949	0.488058923721949
204983_s_at	-0.643604028492962	-0.643604028492962
204985_s_at	0.100901226270445	0.100901226270445
204986_s_at	2.89864522213361	2.89864522213361
204991_s_at	4.62145423068147	4.62145423068147
204992_s_at	1.03831738963515	1.03831738963515
204993_at	1.36874206026978	1.36874206026978
204994_at	0.300022030305856	0.300022030305856
204995_at	2.74483126635046	2.74483126635046
204998_s_at	1.24675103016553	1.24675103016553
204999_s_at	-2.51501451060342	-2.51501451060342
205000_at	3.74086793220259	3.74086793220259
205001_s_at	3.3661242770026	3.3661242770026
205002_at	0.0307930633155689	0.0307930633155689
205003_at	1.69441174635599	1.69441174635599
205004_at	3.92887753035358	3.92887753035358
205005_s_at	0.966054799104134	0.966054799104134
205006_s_at	1.26820383205143	1.26820383205143
205007_s_at	-2.36480194596663	-2.36480194596663
205010_at	1.15820147236459	1.15820147236459
205011_at	-3.30917958101687	-3.30917958101687
205012_s_at	0.809890876040755	0.809890876040755
205013_s_at	-6.90018148431672	-6.90018148431672
205016_at	3.16576357378122	3.16576357378122
205017_s_at	3.47407841797019	3.47407841797019
205018_s_at	-0.000855710797105225	-0.000855710797105225
205020_s_at	1.39767304958924	1.39767304958924
205021_s_at	-0.230237277562397	-0.230237277562397
205022_s_at	-0.178345654522419	-0.178345654522419
205023_at	3.310692616526	3.310692616526
205024_s_at	1.42043808346951	1.42043808346951
205025_at	3.23797563565485	3.23797563565485
205026_at	0.687630850522242	0.687630850522242
205027_s_at	-0.876907986181686	-0.876907986181686
205033_s_at	-0.400264885250312	-0.400264885250312
205034_at	0.0771337892818007	0.0771337892818007
205035_at	0.356729746829463	0.356729746829463
205036_at	1.11953173137071	1.11953173137071
205037_at	0.457084188075305	0.457084188075305
205038_at	3.151639377392	3.151639377392
205039_s_at	-0.0236352572821072	-0.0236352572821072
205040_at	-3.81335128283445	-3.81335128283445
205041_s_at	-0.708605691111575	-0.708605691111575
205042_at	0.00507881859880577	0.00507881859880577
205045_at	1.53876474684842	1.53876474684842
205046_at	2.3046329682679	2.3046329682679
205047_s_at	1.28218427270113	1.28218427270113
205048_s_at	-1.07625394690431	-1.07625394690431
205049_s_at	0.196948155484529	0.196948155484529
205051_s_at	-3.99277147092279	-3.99277147092279
205052_at	0.403139305524903	0.403139305524903
205053_at	-0.146807988216747	-0.146807988216747
205054_at	-1.68507644297374	-1.68507644297374
205055_at	0.30193157435914	0.30193157435914
205058_at	-1.10360027872149	-1.10360027872149
205059_s_at	1.23021826699851	1.23021826699851
205060_at	0.869907613465005	0.869907613465005
205061_s_at	0.593250772203387	0.593250772203387
205062_x_at	0.312034650335638	0.312034650335638
205063_at	1.40535163885395	1.40535163885395
205067_at	-10.7011809869673	-10.7011809869673
205068_s_at	-0.00537031370572727	-0.00537031370572727
205069_s_at	-0.765410197277657	-0.765410197277657
205070_at	-0.394840009587389	-0.394840009587389
205071_x_at	4.58625480618556	4.58625480618556
205072_s_at	2.33879588334261	2.33879588334261
205074_at	-3.22734362821762	-3.22734362821762
205076_s_at	-0.433531042043765	-0.433531042043765
205077_s_at	0.562953823850362	0.562953823850362
205078_at	0.407847808053072	0.407847808053072
205081_at	1.08268867599564	1.08268867599564
205083_at	4.50510336457823	4.50510336457823
205084_at	0.651049710913854	0.651049710913854
205085_at	0.866388956137877	0.866388956137877
205087_at	0.919542721231768	0.919542721231768
205088_at	-3.92883546248901	-3.92883546248901
205089_at	0.542460853319685	0.542460853319685
205090_s_at	0.455970028846741	0.455970028846741
205091_x_at	0.303489558155873	0.303489558155873
205092_x_at	1.96654443714224	1.96654443714224
205094_at	0.0130921993041264	0.0130921993041264
205096_at	-6.32999966521287	-6.32999966521287
205097_at	0.0443156304148502	0.0443156304148502
205098_at	1.23313151837916	1.23313151837916
205099_s_at	-3.95136502114969	-3.95136502114969
205101_at	-0.167572553236415	-0.167572553236415
205103_at	-0.615952157365802	-0.615952157365802
205105_at	0.114230429022138	0.114230429022138
205106_at	-2.4903908974507	-2.4903908974507
205107_s_at	2.68692950166452	2.68692950166452
205109_s_at	3.40594608801952	3.40594608801952
205110_s_at	-0.583138583434317	-0.583138583434317
205114_s_at	-6.34986429355632	-6.34986429355632
205115_s_at	5.54548874651428	5.54548874651428
205116_at	-1.3169000711275	-1.3169000711275
205118_at	-0.292397704338021	-0.292397704338021
205119_s_at	-2.171040245992	-2.171040245992
205120_s_at	-4.67026060407237	-4.67026060407237
205122_at	2.61421636100478	2.61421636100478
205123_s_at	-1.99771539720142	-1.99771539720142
205126_at	-0.0980415986175274	-0.0980415986175274
205127_at	-0.864870503731415	-0.864870503731415
205128_x_at	-7.1874483154912	-7.1874483154912
205129_at	1.00359189118496	1.00359189118496
205131_x_at	2.86230636933184	2.86230636933184
205132_at	-3.97857578743972	-3.97857578743972
205133_s_at	1.08349294981027	1.08349294981027
205134_s_at	0.896379427174947	0.896379427174947
205135_s_at	1.27920934622433	1.27920934622433
205136_s_at	-2.5547262570688	-2.5547262570688
205139_s_at	1.34941908129523	1.34941908129523
205140_at	0.926480438219591	0.926480438219591
205141_at	-0.435864096582513	-0.435864096582513
205142_x_at	-1.82285308796828	-1.82285308796828
205144_at	-2.463645393422	-2.463645393422
205145_s_at	3.23571084671871	3.23571084671871
205146_x_at	-1.15890877765954	-1.15890877765954
205147_x_at	0.516569253545985	0.516569253545985
205148_s_at	-0.731385781897467	-0.731385781897467
205150_s_at	4.00720860391862	4.00720860391862
205154_at	-1.36070546970979	-1.36070546970979
205158_at	-2.11645637067171	-2.11645637067171
205159_at	1.05988927594248	1.05988927594248
205162_at	0.175760459655413	0.175760459655413
205164_at	-0.929403788877945	-0.929403788877945
205166_at	-2.77440973026647	-2.77440973026647
205167_s_at	4.59779690575552	4.59779690575552
205169_at	0.332350386964817	0.332350386964817
205170_at	-0.40609124717055	-0.40609124717055
205171_at	0.658207175368795	0.658207175368795
205172_x_at	1.38406020266136	1.38406020266136
205173_x_at	0.764616708634856	0.764616708634856
205174_s_at	-7.6999596019426	-7.6999596019426
205176_s_at	0.396709448003648	0.396709448003648
205178_s_at	0.553217661442988	0.553217661442988
205179_s_at	-1.61558736384293	-1.61558736384293
205180_s_at	-6.22880512477275	-6.22880512477275
205181_at	2.54263463283767	2.54263463283767
205187_at	2.10360626898079	2.10360626898079
205188_s_at	2.56065464862056	2.56065464862056
205189_s_at	0.78131397320035	0.78131397320035
205190_at	-1.59661794040346	-1.59661794040346
205191_at	1.06220148435295	1.06220148435295
205192_at	1.14091279011263	1.14091279011263
205193_at	-3.79885054347695	-3.79885054347695
205194_at	0.863978031060119	0.863978031060119
205195_at	0.444409035144958	0.444409035144958
205196_s_at	2.10807599317646	2.10807599317646
205197_s_at	1.04377141994297	1.04377141994297
205198_s_at	0.284568296275121	0.284568296275121
205200_at	-0.567314743975643	-0.567314743975643
205201_at	4.42953145864508	4.42953145864508
205202_at	-0.157797604668394	-0.157797604668394
205203_at	-1.08227451080044	-1.08227451080044
205204_at	-3.21703817415665	-3.21703817415665
205205_at	-3.70787956828414	-3.70787956828414
205206_at	4.92928092760505	4.92928092760505
205207_at	1.25759521927435	1.25759521927435
205208_at	-2.43587388368246	-2.43587388368246
205209_at	-2.1200456050488	-2.1200456050488
205210_at	-2.64859821269022	-2.64859821269022
205211_s_at	2.09490929798574	2.09490929798574
205212_s_at	-0.406554473534984	-0.406554473534984
205213_at	0.0487347602313406	0.0487347602313406
205214_at	-2.09115776460939	-2.09115776460939
205215_at	2.68920027431202	2.68920027431202
205217_at	3.69855106457813	3.69855106457813
205218_at	0.879097230477483	0.879097230477483
205219_s_at	0.501640126244138	0.501640126244138
205220_at	-5.84940683615041	-5.84940683615041
205222_at	-1.65560198926181	-1.65560198926181
205223_at	-3.87447124226226	-3.87447124226226
205224_at	1.61399634796508	1.61399634796508
205225_at	5.37939577360642	5.37939577360642
205227_at	-5.58809286835577	-5.58809286835577
205229_s_at	1.923591518827	1.923591518827
205230_at	-2.46565110786478	-2.46565110786478
205231_s_at	0.440074041100265	0.440074041100265
205232_s_at	0.531539519554146	0.531539519554146
205235_s_at	0.952132979403385	0.952132979403385
205237_at	-2.24252385190696	-2.24252385190696
205238_at	0.429983514824244	0.429983514824244
205239_at	4.39472694927466	4.39472694927466
205240_at	0.948833994261361	0.948833994261361
205241_at	1.17762090481352	1.17762090481352
205242_at	-1.73653575962008	-1.73653575962008
205245_at	1.99484143186566	1.99484143186566
205246_at	0.75341412896398	0.75341412896398
205247_at	1.59874506973508	1.59874506973508
205248_at	-0.161403206765456	-0.161403206765456
205249_at	-1.66893230987192	-1.66893230987192
205250_s_at	1.65197368478839	1.65197368478839
205251_at	0.0215125784296184	0.0215125784296184
205252_at	4.40703802960114	4.40703802960114
205254_x_at	-1.8951057105744	-1.8951057105744
205255_x_at	-1.39968554769754	-1.39968554769754
205256_at	1.05896274164166	1.05896274164166
205259_at	-6.07341102100875	-6.07341102100875
205260_s_at	0.40112941361958	0.40112941361958
205262_at	-2.18808525767562	-2.18808525767562
205263_at	0.425762245218205	0.425762245218205
205264_at	4.97453264911824	4.97453264911824
205267_at	-0.0918246839826011	-0.0918246839826011
205268_s_at	5.48063655047852	5.48063655047852
205269_at	-2.11743716820944	-2.11743716820944
205270_s_at	-8.88888152102391	-8.88888152102391
205273_s_at	-0.323417947743664	-0.323417947743664
205277_at	-0.733716273694704	-0.733716273694704
205278_at	-0.363630858449039	-0.363630858449039
205281_s_at	-0.505773357178271	-0.505773357178271
205282_at	0.714984598604966	0.714984598604966
205283_at	2.50963566848522	2.50963566848522
205285_s_at	-1.720435479016	-1.720435479016
205288_at	-0.673065050448289	-0.673065050448289
205289_at	-8.07384142432061	-8.07384142432061
205290_s_at	-8.69926839221919	-8.69926839221919
205291_at	1.07296837150508	1.07296837150508
205292_s_at	0.509475551625256	0.509475551625256
205294_at	-3.64537001645722	-3.64537001645722
205295_at	-2.94740245554706	-2.94740245554706
205296_at	1.35018960054966	1.35018960054966
205297_s_at	0.016109921577705	0.016109921577705
205298_s_at	0.23617526083161	0.23617526083161
205299_s_at	0.0796602398437374	0.0796602398437374
205300_s_at	0.302290701380676	0.302290701380676
205301_s_at	1.4352244991306	1.4352244991306
205305_at	-1.61953911919954	-1.61953911919954
205306_x_at	1.83149669297948	1.83149669297948
205307_s_at	2.74873854890601	2.74873854890601
205308_at	-1.84188775861831	-1.84188775861831
205310_at	0.73576314259045	0.73576314259045
205312_at	3.43837483989854	3.43837483989854
205315_s_at	0.867285728319767	0.867285728319767
205316_at	-0.29134492228609	-0.29134492228609
205317_s_at	1.01670895460042	1.01670895460042
205320_at	4.87370173199915	4.87370173199915
205321_at	0.187652490863229	0.187652490863229
205322_s_at	0.832057355877795	0.832057355877795
205323_s_at	0.470280358341005	0.470280358341005
205324_s_at	-0.159511185338285	-0.159511185338285
205327_s_at	-2.01869437821029	-2.01869437821029
205328_at	-2.88146884923326	-2.88146884923326
205329_s_at	0.537078675043499	0.537078675043499
205330_at	0.312627974554842	0.312627974554842
205333_s_at	2.78054346356388	2.78054346356388
205334_at	-1.68254069247031	-1.68254069247031
205335_s_at	0.300281568501747	0.300281568501747
205339_at	1.68070630029259	1.68070630029259
205340_at	0.749617931404734	0.749617931404734
205345_at	0.77122813556166	0.77122813556166
205346_at	4.44051982265064	4.44051982265064
205347_s_at	1.62062314956662	1.62062314956662
205349_at	-0.716253174757821	-0.716253174757821
205351_at	-0.380753532313084	-0.380753532313084
205352_at	-7.2416486035697	-7.2416486035697
205353_s_at	1.04251271637981	1.04251271637981
205354_at	3.28746634840569	3.28746634840569
205355_at	-4.04581936731322	-4.04581936731322
205356_at	2.38603568934626	2.38603568934626
205357_s_at	-2.34765148066113	-2.34765148066113
205361_s_at	0.962146987755565	0.962146987755565
205362_s_at	0.67940205273506	0.67940205273506
205367_at	0.19500316139076	0.19500316139076
205369_x_at	5.23316260413684	5.23316260413684
205370_x_at	0.415317967470672	0.415317967470672
205371_s_at	1.20942035242582	1.20942035242582
205372_at	-4.27617916647291	-4.27617916647291
205375_at	-2.44676353606942	-2.44676353606942
205376_at	-4.40767014529555	-4.40767014529555
205379_at	-3.95269100469127	-3.95269100469127
205381_at	3.48994537430435	3.48994537430435
205382_s_at	-3.45871925971623	-3.45871925971623
205383_s_at	1.15205849059911	1.15205849059911
205386_s_at	-6.2610570476982	-6.2610570476982
205389_s_at	-0.887958645507587	-0.887958645507587
205390_s_at	-1.35356070005849	-1.35356070005849
205391_x_at	-1.46189796956911	-1.46189796956911
205393_s_at	1.26909744276724	1.26909744276724
205394_at	1.00178629000104	1.00178629000104
205395_s_at	3.20305759509401	3.20305759509401
205396_at	-5.49925075274807	-5.49925075274807
205398_s_at	-6.64401999297672	-6.64401999297672
205400_at	-2.12157027524741	-2.12157027524741
205401_at	0.363372100168993	0.363372100168993
205402_x_at	-1.92095421357348	-1.92095421357348
205403_at	-3.1103853887963	-3.1103853887963
205404_at	-1.25138134735097	-1.25138134735097
205406_s_at	2.3180423394109	2.3180423394109
205407_at	-1.61240793875886	-1.61240793875886
205408_at	0.940477386383593	0.940477386383593
205409_at	-3.98813316530334	-3.98813316530334
205411_at	-2.00062396891434	-2.00062396891434
205412_at	0.22394591944213	0.22394591944213
205413_at	8.66824854592546	8.66824854592546
205415_s_at	0.381092973461946	0.381092973461946
205416_s_at	-0.015719357669318	-0.015719357669318
205417_s_at	-4.12620921600622	-4.12620921600622
205418_at	1.64456276407298	1.64456276407298
205419_at	-0.545257767150769	-0.545257767150769
205420_at	0.494345242192974	0.494345242192974
205423_at	-0.729062528550759	-0.729062528550759
205424_at	-4.53890244546479	-4.53890244546479
