D0	D33
200698_at	-0.232753862468103	-0.925665734876361
200699_at	-0.99673664233437	-0.641352519443236
200700_s_at	-0.641359379653611	-0.33213263079381
200701_at	-0.0794520483028478	-0.650252831252891
200702_s_at	0.246072325247056	0.0466535253006199
200703_at	0.421781152590736	0.335430150953
200704_at	-0.895503458007131	-0.113921735828519
200705_s_at	0.376893296101708	-0.0563090484562672
200706_s_at	-0.85168495910214	-0.594730763834576
200707_at	4.81882376346828	2.15378345141573
200708_at	0.570322140913868	-0.640120997990723
200709_at	0.28024363310988	0.262819173900082
200710_at	-0.614805476921852	-0.351925994017222
200711_s_at	0.0151117032479391	-0.320403820596725
200712_s_at	-0.0990564333782018	-0.636811734960235
200713_s_at	-0.54916256116547	-0.301438375193408
200714_x_at	-0.146074519777542	-0.281782079226137
200715_x_at	0.356572800689106	-0.177980248759473
200716_x_at	0.057615324729472	0.0438402831451565
200717_x_at	0.0187155331239754	0.0240447964111024
200718_s_at	0.0399841000501766	0.00309391166136486
200719_at	-0.62277807804614	-0.791085680152582
200720_s_at	-1.00540733170174	-0.592855603481242
200721_s_at	-0.17138472826602	0.404234370174668
200722_s_at	1.24945567368681	-0.328879948585216
200723_s_at	0.581798733289947	-0.1796369088853
200724_at	-1.27044096919298	-0.090410190494921
200725_x_at	-0.256558528142877	-0.176895420041809
200726_at	0.556077727702069	-0.0718062945374189
200727_s_at	-0.638756255412872	-1.06452645846991
200728_at	-0.124911861085671	0.526121401374914
200729_s_at	-0.0412191561441784	-0.105968178786782
200730_s_at	-0.605373917317674	-0.729541233280482
200731_s_at	-0.273440196193105	-0.0834582278337983
200732_s_at	0.0563666947747166	-0.11242868521725
200733_s_at	1.11238180432836	0.496220315113124
200734_s_at	-0.400284708841127	-0.439309553758228
200735_x_at	0.142957485629877	0.0554511594948011
200736_s_at	-1.73587091055934	-0.492570397234884
200737_at	-0.819920900601453	-0.855093465131368
200738_s_at	-0.726734369921887	-0.414968234921368
200739_s_at	-0.0418488864545292	0.224902524730048
200740_s_at	-0.851290980492566	-0.752022682610855
200741_s_at	-0.0911886736907874	0.020245053779357
200742_s_at	-1.27815006649735	-0.484193239194655
200743_s_at	-0.76916816657987	-0.140165392770674
200744_s_at	0.238576969913968	-0.19252228374096
200745_s_at	0.100995034918141	-0.0787701676239241
200746_s_at	0.268163890168603	0.425876154165842
200747_s_at	0.409910318579499	-0.0233715594145796
200748_s_at	-0.487813067635914	-0.275398053790113
200749_at	0.90396809513407	-0.196700663880261
200750_s_at	0.624352805853395	-0.486260018698802
200751_s_at	0.466329130076623	-0.0278934613108479
200752_s_at	0.698650061892324	-0.152744383213281
200753_x_at	-0.0186984813204365	-0.643509364056719
200754_x_at	-0.22345195308254	-0.556828745542559
200755_s_at	0.522989439974459	-1.3493373424219
200756_x_at	1.68803422403626	1.56454700930297
200757_s_at	0.0440796955664577	-0.194557509020116
200758_s_at	1.15370137407906	1.13044658122053
200759_x_at	-0.123024161934133	-0.352625059071297
200760_s_at	-0.524738661131616	0.160686884413369
200761_s_at	-0.0764868383446	0.737576667143411
200762_at	-1.22043664371746	-0.0787710729965365
200763_s_at	-0.0187747042500988	-0.202691871764305
200764_s_at	-0.27224548543157	-0.167361566099594
200765_x_at	-0.488004598571257	0.108330632268627
200766_at	-0.33140847351546	-0.193719631633376
200767_s_at	0.728225553913308	0.52702802789995
200768_s_at	0.775717189262782	0.780234925623928
200769_s_at	1.20739550981682	-0.913286245054645
200770_s_at	0.170246617721745	-1.58512122018764
200771_at	-0.155073277243323	3.89236532906641
200772_x_at	-0.10015984566957	-0.154935199684726
200773_x_at	0.118845634869455	-0.0308587685402397
200774_at	0.8162144815514	0.197232827438047
200775_s_at	0.0411816960852907	0.0611551296217669
200776_s_at	0.1732751980364	-0.450805642347753
200777_s_at	0.21985251715482	-0.118699473088087
200778_s_at	0.398165382101753	-0.531580399744419
200779_at	-0.427783491710443	-0.810815429680785
200780_x_at	0.0786056737671572	-0.00945402672538265
200781_s_at	-0.0597303934708417	-0.141308710471263
200782_at	-3.1221936763525	-0.923441962764059
200783_s_at	0.45908960136259	-0.321906522045865
200785_s_at	-0.761694238390374	3.01746804279889
200786_at	0.134161636210125	-0.100495734431437
200787_s_at	-0.586464662032705	0.00528259121057939
200788_s_at	-1.29547577843788	-1.02303731583808
200789_at	2.75990978024364	0.405769166500052
200790_at	1.34661294507645	-0.244153899926658
200791_s_at	-0.410976842747438	0.405951227414587
200792_at	-0.0333213607470366	-0.40235995521301
200793_s_at	-0.148483973047075	-1.09944107807108
200794_x_at	-0.766144487430385	-0.12768295612158
200795_at	-0.563935653460753	4.17372224427937
200796_s_at	2.00677772875703	-0.113386584560782
200797_s_at	-1.50479394237795	-0.273640257790428
200798_x_at	-1.55619832233259	-1.00726994114194
200799_at	-2.50770245180241	0.192245288437666
200800_s_at	-8.93618304547137	-0.00786901101477433
200801_x_at	-0.305409065908464	-0.305676941207855
200802_at	-0.364576073533566	-0.0538262323424696
200803_s_at	-0.29639361861163	-0.466789000556259
200804_at	-0.658336869499992	-0.274523815809657
200805_at	-0.190938996480824	-0.252059587208421
200806_s_at	0.34839912951502	-0.884914565769906
200807_s_at	0.79407078713473	-0.0606696304554646
200808_s_at	-1.12179076286912	-0.120476823426724
200809_x_at	0.131237227165261	-0.273041596671135
200810_s_at	-0.32042783945047	-0.233613609829902
200811_at	-0.091417522229829	0.374039721166884
200812_at	-0.00236834715900258	-0.476806296893873
200813_s_at	2.47499005518028	1.91264751006709
200814_at	0.0128332132204712	-0.584800347311065
200815_s_at	-0.406185535734208	-0.451858429839982
200816_s_at	0.127692159014604	0.997462278067625
200817_x_at	-0.0785546304491422	-0.0276871176046036
200818_at	-0.0309043557734388	-0.111109199944611
200819_s_at	-0.153233201820152	-0.276201973389021
200820_at	-0.301897953233812	-0.481197400639294
200821_at	-0.24866365194517	-0.0764434209854361
200822_x_at	-0.0212285870302047	-0.538795721468148
200823_x_at	-0.136800853615533	-0.542184735027437
200824_at	-0.0888820738257081	-0.307426919526343
200825_s_at	-0.625767720598461	-1.21138760074889
200826_at	0.218559459485636	-0.347166859105499
200827_at	1.24399283971128	-0.0729260031326042
200828_s_at	-0.254640401218314	-0.951948443313199
200829_x_at	-0.187955368567751	-0.475264274229739
200830_at	-0.277462764566135	-0.199431446354488
200831_s_at	-0.661488041458792	-1.5036873144848
200832_s_at	0.712300164906371	-1.36465084212038
200833_s_at	-0.423279082005543	0.0707208589129262
200834_s_at	0.0653941101047213	-0.30905494084146
200835_s_at	4.08020769047761	-0.650750492057052
200837_at	-0.961671469696226	-0.0470946997991799
200838_at	0.247853346759239	-0.409788797814793
200839_s_at	-0.220845698503926	-0.258194102982682
200840_at	0.423278663075997	-0.202384647756237
200841_s_at	1.08415074874568	-0.188451559335828
200842_s_at	1.32306940785566	0.17641305060719
200843_s_at	0.834246332881342	0.438123354159629
200844_s_at	-0.165458184701253	-0.527169651452896
200845_s_at	0.0906399244635647	0.0577070917952458
200846_s_at	-0.220851694187308	-0.598289125382195
200847_s_at	-0.365575881004782	0.31608327958609
200848_at	0.613847715831614	0.0615197254993287
200849_s_at	0.487587419441642	0.191997695593821
