Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
P037_D0	0.5041166627774378	0	0.049630894596722985	0.02440630455460494	0.03166549012669809	0.11753173083062754	0	0	0	0	0	0.09620519889452261	0.03477402740413653	0	0.0002	0.05579418751437949	0	0	0.0550202714935644	0	0.030613819940398728	0	0	0.4412512110562412	0.9167309347473962
P038_D0	0.4424117084472055	0.03006873875465962	0.0436565011298732	0.06463385336994841	0.0026963770261432267	0.06028476512944637	0	0.05099569610188689	0	0	0.008963147641098103	0.08336636662148936	0.09655077096545524	0.04330585293725994	0	0.003057746130759936	0	0	0.019514549991628036	0	0.050295736406542106	0.0002	0.01	0.38341151700902004	0.947771879946579
P039_D0	0.1783493102003827	0.010803591043739324	0.09097595165096502	0.0853174826721338	0.04452040565258213	0	0	0.008892181323942839	0	0	0.14910318613045298	0	0.18346042744271643	0.040838054446656974	0	0.030137251419385468	0	0.013196060750900627	0	0.017575949708161707	0.08714118236651068	0.0596889651914693	0.02	0.2773891371976087	0.9768964856222563
P040_D0	0.34066795698315927	0	0.0694376098043027	0.14865104994860856	0.02349718621755696	0	0.013849900498330089	0.005368150403771471	0	0.03224405243915643	0.03430682192491542	0	0.1610525991604939	0	0	0.04587876570008926	0	0.02033256989912271	0	0.025890729767915448	0.06496304393105218	0.013859563321525561	0.01	0.2958114704860976	0.9800249036978869
P041_D0	0.2547448483862426	0	0.13564413551113097	0.04021978636461897	0.11301878830573614	0.07467102084454616	0	0	0	0	0.02239989358844924	0.04395081961226004	0.12365025750358447	0.030318476818616758	0	0	0	0.004923034848006277	0.06475423140236237	0	0.0797159511557248	0.011988755658721284	0.02	0.21387320551147818	1.017793808332602
P042_D0	0.523655961964503	0	0.04756390771846972	0.03685755412338097	0.030985560446809876	0.1293895738065373	0.0030641492047167023	0.004045147407519466	0	0	0.10814770810380361	0	0.05702670212142869	0	0	0.017778570022136793	0	0	0	0.019261373458981452	0.022223791621712445	0	0	0.4342436137607936	0.9260033229460284
P043_D0	0.4923104912494257	0	0.02107462360236974	0	0	0.19138178967441752	0	0.02559323433138505	0	0	0.08788034836505364	0	0.06305848346841926	0	0	0	0	0.013656917099324506	0	0.06145702024816033	0.04358709196144424	0	0.01	0.41022667763829573	0.9319157326713857
P044_D0	0.102159217161019	0.06113391912341208	0	0.05472904800088993	0	0	0	0.01162987759957534	0	0	0.01794412215574355	0.004066327964153147	0.5512712457185688	0	0	0.10695337096247448	0	0.008600700774889492	0.030341287743766487	0	0.043677335721840946	0.007493547073666783	0	0.6077461082155968	0.7981290067420898
P046_D0	0.44207655450873523	0.019831761956448327	0	0.14405906477454639	0.06177292420934618	0.003616344106302946	0	0	0	0	0.07016074548534804	0.03514930346950914	0.12137339907894323	0.006107809159218792	0	0.02232992501761939	0	0.0004	0.03503407482748342	0	0.027699930096156577	0.010385397376694035	0.01	0.378267297097357	0.946493213039973
P047_D0	0.5603686613448488	0	0	0.03913281484323096	0.1679641947890067	0.0004	0	0	0	0	0.0547575138815226	0.003966222968376148	0.09878397945110913	0.006712450458260394	0	0.03151682506842561	0	0	0.0020980109097693514	0	0.029931074256409604	0.004408467676207277	0.01	0.3861176145264922	0.959465605622994
P048_D0	0.488938902534829	0	0	0.05626716028821584	0.014362877214368845	0.19451174339269395	0	0	0	0	0.06845300635824028	0	0.08649923934023804	0	0	0.05238729823928287	0	0	0	0.017391195587742894	0.021188577044388243	0	0.01	0.38399855058683063	0.9470934095128916
P049_D0	0.21589831805505907	0	0.15318173225146992	0.047303194399385226	0	0	0.05494457401752635	0.030633939436299606	0	0.029289297808907735	0	0.018613555267062175	0.22022525675595214	0.03844510847006487	0	0.027844495248323033	0	0.007844038361384897	0.06342777752267818	0	0.0817736718666403	0.010575040539246546	0.01	0.3301803193658884	0.9554327217368095
P050_D0	0.1281584110861803	0	0.13766631652372305	0	0.1980724560270016	0.19374376267833376	0	0	0	0	0.039447975732637475	0.007770801899326195	0.1256142974337716	0.07615094361590155	0	0	0	0.015167807051657387	0	0.04564472425111248	0.03256250370035467	0	0.01	0.29195693484788116	0.9714642806466509
P051_D0	0.3302453843941383	0	0.10632778365468284	0	0.036824990523966615	0.24071615114260927	0	0	0	0	0.05555368012994004	0.05964029003827441	0.10113364311879038	0.026541978332823436	0	0	0	0	0.03889006185604579	0	0.004126036808728854	0	0.02	0.26040694160404265	1.0077897557768634
P053_D0	0.5602994247374009	0	0	0.17567274369021035	0.05911187662926505	0	0	0	0	0	0.019840453677786304	0.06929541750124345	0.026111064967771713	0.0024905520514822083	0	0.03129843645462038	0	0	0.051506929435328946	0	0.0009	0.0034322176001524065	0	0.42860998685236923	0.9343788253359859
P054_D0	0.01728752280005174	0.13258020831239323	0	0.0073334701851495284	0.007406095945445443	0	0	0.02016585022722634	0.035070652735639	0.0438255875273551	0.005735893961621751	0.061639788463411255	0.2934223536334336	0.06673535448389169	0.007437198202579318	0	0	0.007740302856897825	0.10316920259270143	0	0.11262780216405072	0.07782271590815205	0.01	0.33643403387457044	0.9468035204812586
P055_D0	0.38369689020844716	0	0.13741718863548297	0.08282219601052067	0	0.08983447441952357	0.004372682007322406	0	0	0	0.04553214459350431	0	0.15089965392305504	0.036353418687462176	0	0.007744173709993716	0	0.0050208128620599	0.014082270784216254	0	0.03391221079470959	0.00831188336370226	0	0.5199349627931338	0.856464547509452
P056_D0	0.28443912716426284	0.02511546737955006	0.1342548678623127	0.1768705288780876	0	0	0	0.05410345841411876	0	0	0	0.08294417989328756	0.09424514061602067	0.059299825638475426	0	0	0	0	0.03987267176391323	0	0.04622364543877323	0.0026310869511978557	0.01	0.3952076859148112	0.9308432515588023
P057_D0	0.31122060119272915	0	0.031465778172690036	0.005132278758285521	0.03368240709612163	0	0.002174090939930823	0.015532349452446735	0.03166772730293582	0.0017341526484620014	0.04462307782870238	0	0.308613878829432	0.051231266081728524	0	0	0	0	0.032208140048881596	0	0.11390204936019813	0.016812202287455735	0.01	0.3058647686051291	0.9703115327700148
P058_D0	0.4015741397093308	0	0.08367664135827624	0.08033188941667627	0	0.0635445606442192	0.011351894169250703	0.03769294044529137	0	0	0.056380214821243314	0	0.1983555244837262	0.0151869760663794	0	0	0	0.0006	0	0	0.05130143027045974	0	0	0.4765359783333601	0.8837497959577694
P059_D0	0.24910946966612416	0.05011606226925969	0.11204803688486804	0.03360501903791632	0.1530404613933689	0	0.024022542407491514	0	0	0.013439027918299123	0.03955219004214823	0	0.09052607405477998	0.010158900043498877	0	0.04196760354091592	0	0	0.030862451891599422	0	0.13600030195986532	0.015551858889864592	0.01	0.27767378536566023	0.9868899394238474
P060_D0	0.370161195519961	0	0.13059249999933153	0.03266640765396466	0	0.19837730111377938	0.03693809181439284	0.032405242311061684	0	0	0.09385595888343716	0	0.045179042666940256	0.012547510920509087	0	0	0	0.008278673366972203	0.02731134339239428	0	0.0019124961937861866	0.009774236163469651	0	0.42390867417806544	0.9208145912936535
P061_D0	0.3219957327388522	0	0.28476673831579585	0.0028202940404300357	0.018858865760681492	0.18245096555796755	0	0.014100974120277759	0	0	0.07771302956384725	0	0.06417997713855293	0.01883627529993774	0.0004	0	0	0	0	0.013854025912071967	0	0	0	0.4502202854167323	0.9250033318982733
P062_D0	0.25495347413751684	0	0.1732862851777711	0.04206838802765664	0.10220987810508415	0.005789889417871955	0	0.027434481935518642	0	0	0.1029104608479592	0	0.16320477300318667	0.024093978691248817	0	0	0	0.008167595256519831	0	0.052490336144853364	0.043301975903028964	0.0001	0.02	0.2660862221447565	0.9995307251141968
P063_D0	0.4015003112881226	0	0.12828669571057086	0.08457357873159672	0	0	0	0.05982876030993497	0.004875130443920138	0	0.08092845884982489	0	0.1090461921141807	0.018562613858491384	0.0017050576052381663	0.0025227108541954588	0	0.0018807837322791516	0	0.05974625342232417	0.030483644770314913	0.016059808309005826	0.01	0.3248387336141147	0.9844161778680407
P064_D0	0.46197078506405187	0	0.02170694947069581	0.15710114108207737	0.04156315997867288	0	0.003162795367556825	0	0	0	0.08849459150645106	0	0.14207084879971044	0	0	0.037388634558594654	0	0	0	0.03275080514553985	0.013790289026649314	0	0.01	0.38008685047983215	0.9475355631649024
P065_D0	0.453270237346227	0	0	0.15696394128885138	0.011536351414416857	0	0.007059977022179688	0.03166265437428238	0.028559369848804323	0.014791373806481546	0.024401963910381554	0	0.24942467653674902	0	0	0	0	0.0003	0.007462033614533704	0	0.01458555108616895	0	0	0.5398279445524455	0.8421347549774882
P066_D0	0.40061555000335475	0.12552858504715594	0	0.21832438606147483	0.04671244230384986	0	0.008769560225774483	0	0	0	0	0.03323661075384335	0.11243401693738819	0.005555408181396232	0	0.012737470236527104	0	0.002843068881463577	0.009478290909794443	0	0.02376461045797724	0	0	0.43743347335823085	0.9170955616905294
P067_D0	0.2623064510373275	0.06014647657686768	0.22859809692745614	0.07162401674138061	0.08392779515666833	0	0	0.026261490530586556	0	0	0.0432931273333409	0.023854115374571314	0.053659873613634744	0.03899721962972363	0	0.05645503003702941	0	0	0.014021570013430339	0	0.030507367443293968	0.006347369584688827	0.01	0.3925883980329526	0.9473047978019957
P068_D0	0.09801492418840298	0.33369747180853265	0.03137579821640827	0.17334531139382883	0.021311256347707076	0	0.016443058823495747	0.015130924130206386	0	0	0.14891992127332954	0.03644816242629233	0.06399595502849632	0.010978905002605713	0	0	0	0	0.010435605386047143	0	0.03868479134684845	0.001217914627798511	0	0.44576012968037465	0.903861402910812
P070_D0	0.4716181768530863	0	0.19622556769532212	0.00128616007862735	0.11420818183793341	0	0	0.030900330932805108	0	0	0.03174697912768879	0.007096005005554828	0.050638093341926226	0.052980699487385735	0	0	0	0	0.012010032995063698	0	0.011121115528904092	0.02016865711570239	0	0.43746172797549476	0.9407393624227587
P071_D0	0.26629755693346313	0	0.09057377074062191	0.0962921442771939	0	0.00573151931772496	0.013737773237163175	0.03908771934392827	0	0.01136574434386171	0.06740683459809572	0	0.23064022597662223	0.055825254678422746	0	0	0	0.016981105820230574	0	0.010050545253473347	0	0.09600980547919827	0.01	0.3688384705776608	0.9385146945330514
P072_D0	0.4915017685239703	0.028993379581139674	0.03220458759942277	0.051574987877827445	0.05885583352624849	0.09243730741320487	0	0	0	0	0.07188912030037452	0	0.0852962271558646	0.007260560954380335	0	0.013276818750021875	0	0	0.003929350551883012	0	0.06278005776566216	0	0.01	0.38745077563338565	0.9527709796733017
P073_D0	0.43053971376784383	0	0.2108061792723187	0.00362927516460291	0.01806931231899883	0.008226360862649244	0	0.0901287665342896	0	0	0.043570099564146994	0.02562558030704936	0.06465887931816859	0.029746571677957585	0	0.009509305033691906	0	0.001737439185971138	0.010373340310783727	0	0.02162738203157785	0.03175179464994969	0.01	0.3994973448658466	0.9623702895905999
P075_D0	0.4244822586780408	0	0.11390989384135063	0.03819211952381652	0.07292865473356634	0	0.008545857406080017	0	0.013270868761781825	0	0.07556311354370872	0.0016096637049162455	0.08714538967866514	0.02437278322513863	0	0.006785446626813231	0	0	0.036392825250928594	0	0.06898673966796796	0.027814385357225378	0.01	0.34128789551860017	0.9744284065508181
P076_D0	0.606833801392766	0	0.1501280807734625	0	0	0.10512768103479737	0	0.03996440334606308	0	0	0	0.08063139178130688	0.006139361336285042	0.0002	0	0	0	0	0.0041632140803791245	0	0.00678284639505224	0	0	0.4267648013095719	0.979428787565911
P077_D0	0.3958791337182938	0	0.22548508393253341	0.1476949161208814	0.02181652563307289	0	0	0.03626799807471602	0	0	0.03127872647093863	0	0.05953086638166197	0.032653907093129396	0.0025443292422496484	0.0012742437764795625	0	0	0	0.025530952295525787	0	0.020043317260517533	0.01	0.3560858740260241	0.9920097637368558
P078_D0	0.04686939838082165	0.11947907118411204	0.1628227091762465	0.13197416913173152	0	0	0.007265373931471745	0.0422391071743473	0	0	0.1515270962680654	0.03788835654249787	0.15525860245285913	0.052871019883722455	0.0037550344657610126	0	0	0	0.05111255880194652	0	0.022220871319122457	0.014716631287294467	0.01	0.32572027626974054	0.9599633578846284
P080_D0	0.32572582458745186	0	0.055721227332853375	0.006431242785763724	0.30140635542124067	0.06472030075986246	0	0	0	0	0.05565558080283846	0.060318840760027775	0.024557831643563628	0.017729345791314414	0.0017932046144179966	0.03146971560747483	0	0	0.024388313871968954	0	0.03008221602122181	0	0.01	0.30987006974181863	0.9806374354287896
P081_D0	0.40729387187094684	0	0.15992796481672286	0.05995805154641664	0.0666254295692515	0.017226746376479467	0.02100988567347304	0.014335405302127084	0	0	0	0.1108116218427329	0.01829882571651624	0.03177425325461971	0	0	0	0	0.07269911335665241	0	0.0012191709070318597	0.018819659767029512	0	0.4575639422488352	0.9077853294412149
P082_D0	0.42637534262360827	0.03468102080568963	0.03614039502506738	0	0	0.06765496577173591	0	0.02179290818856487	0	0	0.05640277340120561	0.06269498364868722	0.05774144217206322	0.04592928288881568	0	0.04985421344496752	0	0	0.07775915019059404	0	0.05153847435974987	0.011435047479250664	0.01	0.34694645650792516	0.9625329063420067
P083_D0	0.2580942918443062	0	0.09264383580848272	0.10071521342943499	0.013826895906994598	0	0.021213192381440663	0.0142325038853496	0	0.057401777754220756	0.04030073443910951	0	0.13003968772095123	0.032637650897788674	0	0	0	0.005304989955857196	0.03712760238453005	0	0.07194462887524589	0.12451699471628794	0.01	0.358112950856948	0.9433157953975628
P084_D0	0.3016871679666966	0.025505872209336092	0.1034528108687775	0.10169543689526651	0.05895142290947725	0.07412254054853508	0	0.008162481431682408	0	0	0.14820103621070077	0	0.13390731129804967	0	0	0.014144099437544366	0	0	0	0	0.030169820223933767	0	0.01	0.32850106454482547	0.9706239214372947
P085_D0	0.3734552953853504	0	0.09993478225163768	0.07859506502864279	0.06039892937351457	0	0.02506217234418844	0.001841866034134634	0	0	0	0.08549522299972775	0.05008234401726445	0.01968249573987854	0	0.024735504675455496	0	0.010765539074613098	0.10847990995871934	0	0.047107272595896525	0.014363600520976379	0	0.4411906446738216	0.9038748321973397
P086_D0	0.49083920925470526	0	0.139105614153888	0.04845351310232212	0	0.10727973526962198	0	0.017883575224651525	0	0	0.09758735378077861	0	0.056613504050347666	0.010275534229181527	0	0	0	0	0	0.008200313230362882	0.021032654084959537	0.002728993619180786	0	0.5790845582253455	0.8221370802996069
P087_D0	0.5127450968998746	0	0.12255486219201409	0.012716991663888176	0	0.22139549786369625	0	0.006611988995020564	0	0	0.05184315059311811	0	0.01618417021455197	0.018300410327214835	0.001566260579137418	0	0	0	0	0.03306736332010699	0.003014207351377	0	0	0.4383383698715051	0.9348742421981109
P088_D0	0.3249374676827982	0	0.1947986314362788	0.08403748924054943	0	0.22557444486824235	0.010702309870542197	0.0050966200337292196	0	0	0.07949257657095024	0	0.023391306430235674	0.008017282950650486	0	0	0	0	0	0.040251457674889454	0.0037004132411339193	0	0	0.4640815810514933	0.9004410255692633
P089_D0	0.4746040662009212	0	0.06242534432491724	0	0.03088878722052149	0	0.005704838366607847	0	0	0.004912520461044665	0.022015928672938487	0	0.20311832482797545	0	0	0.05846012339594917	0	0.0033902975140204443	0	0.027247992661667764	0.07252248887957445	0.034709287473861775	0.01	0.3486407795993728	0.9727981741841861
P090_D0	0.45984980812017195	0	0.10077404778022334	0	0	0.1870074006388343	0	0	0	0	0	0.11314314308533564	0.05727829448730127	0	0.0036710562820620224	0.00844571173682601	0	0	0.041535438777208084	0	0.02829509909203738	0	0.01	0.3698360718172701	0.9669443319949788
P091_D0	0.22264190063571354	0.21330211163158286	0.10277735294993315	0.06024511937719232	0.11624827982022058	0	0.03433544697451242	0.02338673061781057	0	0	0.0826342427071626	0.023833388356669375	0.05475326593130695	0.008214867134042568	0.0003	0.008640048403868094	0	0	0.034126846722133675	0	0.0010241557419393365	0.013505456849224357	0	0.5040000074724841	0.8677278993273358
P092_D0	0.6248373320901597	0	0.2145985512923578	0.015714086613232304	0.06306496505800162	0.001984231034921708	0	0.010525794983426403	0	0	0.035728762284223184	0	0.01680517258324786	0.003107039049865781	0.0013706002688220796	0	0	0	0	0.01226346474174156	0	0	0	0.47001692710075704	0.9690586411155374
P093_D0	0.27288522865892645	0.11399203532478859	0.12288197200206351	0	0.1453721266750669	0	0	0	0	0	0.054106665296900135	0.006879293549726024	0.16402074120986823	0.036667350422018546	0	0	0	0	0	0.03075297692569613	0.022267128564661294	0.030174481370284167	0.01	0.2986226542491559	0.9918184983684505
P094_D0	0.25147452957556043	0.17773795542205334	0.039695336486579295	0.08880934011972975	0.010630013522599702	0.151519634437013	0	0	0	0	0.02222579876724529	0.10301335734837498	0.03332052386439541	0.0197315116567895	0	0.013534804592038837	0	0	0.0263003723418915	0	0.05238277309705318	0.009624048768675767	0	0.4217792360007429	0.9183673487586881
P095_D0	0.3667593993988411	0.18276593591215823	0	0.04549723220949946	0.13851949262046329	0.02610964429798474	0	0.003049821647753835	0	0	0.03866110696388018	0.06361690349780827	0.025575372532546232	0.027318670325020552	0	0.021481360567975286	0	0	0.029724702150451747	0	0.023219499153255548	0.00770085872236151	0	0.4210239015328792	0.9286225731250046
P096_D0	0.2793127180646158	0	0.09165309969358278	0.04486363324940786	0.20260342266617784	0	0.013155181727122302	0.004371164521400221	0	0	0.09468368763791604	0.0015489172951853184	0.10645475016187961	0.02527562147812203	0	0	0	0	0.026683749240823975	0	0.08338941003105774	0.02600464423270856	0.02	0.27161153505351143	0.9887379913994649
P097_D0	0.2392342226679702	0.0734460513912141	0.05324236660913112	0	0.02337545475402604	0.0006	0	0	0.015451099047197287	0.04214431281274634	0.00813800945039736	0.011819717597847468	0.18577079959976722	0.08861709824404733	0.006623095712332827	0	0	0.0077456647413607265	0.05590070737864318	0	0.16389650551963159	0.023973479640023044	0.01	0.3751255295043015	0.9324804905834042
P098_D0	0.24005024502197447	0.014683080355820614	0.024152552169217995	0.2361350678632813	0	0	0.014311112401894161	0.054528630704219955	0	0	0	0.12205393938746319	0.0996636267588725	0.006262499840649929	0	0	0	0.009097040977526647	0.09545358150285771	0	0.08088978618411787	0.0027188368321037727	0.01	0.29197895073153224	0.9768483868996265
P099_D0	0.3103784091414596	0	0.0843860260974918	0.07020596338267761	0.16433908224180468	0.14204709436725166	0	0	0	0	0	0.07738254338502092	0.025245107286968136	0.017038442102571803	0	0.0068114362898403745	0	0.0023959909590002934	0.0482486181537229	0	0.0515212865921903	0	0.01	0.3097327605826222	0.9801944214890235
P100_D0	0.27025332484119174	0	0.021347695652179005	0.06851792981609975	0.09015710112737561	0.0038276807195358653	0.017991178485163312	0	0	0	0.14990419636232413	0	0.19243508181229713	0	0	0.01873208553815608	0	0	0.045616765711210074	0	0.10596056174022501	0.015256398194242255	0.01	0.3070030266806349	0.9641370490496922
P101_D0	0.2506978831327577	0.03125937335950069	0.025931405878932105	0	0.1697728155197502	0.3598545066983358	0	0	0	0	0	0.04141147199490984	0.04277554549618559	0.01656578765801465	0	0	0	0.007369167658924633	0	0.019057256629384792	0.029920273131542947	0.005384512841761089	0.01	0.31722102922070705	0.9762751536677675
P102_D0	0.04913434432704116	0	0.044373814055871104	0.0004	0.06380099083858935	0	0.0469672487403463	0	0	0.05879782402610635	0.08145209688924018	0	0.2934751300027399	0.05163298715357016	0.0016218251390369275	0	0	0	0.046940714756768635	0	0.1447394291834046	0.11663268744456215	0	0.4308438815088114	0.9021615691912406
P103_D0	0	0.03313128867588536	0.029947826893158728	0	0.19893533574134384	0.2832247310736209	0	0	0	0.14038954528734268	0	0.14446679490851888	0.01229904051055163	0.006606709445493527	0	0.014082889747289185	0	0.009312258797390366	0.10782384337589802	0	0.019779735543506975	0	0	0.4229804120762348	0.9149767025633665
P104_D0	0.45665364555241655	0	0	0.03485122973301394	0.09423102200572356	0.061862238440062486	0	0.027890205620902567	0	0	0.022058255329178145	0.054874682715223756	0.09331920943330912	0.025557524087620357	0	0	0	0	0.0024679426277456466	0.0045775208967806826	0.11700670458394387	0.004649818974079363	0.01	0.37274971194202305	0.9491065272400149
P105_D0	0.6268254827577266	0	0.07503735838234132	0.026294966079909974	0.015610421654843571	0.15211611537317996	0	0	0	0	0.04019699647752789	0	0.030946195567865264	0.021032688945526266	0	0	0	0.0020723686569019133	0	0.0007	0.0070011834002232515	0.002149602542346843	0.01	0.33661173743898515	1.0299933986128755
P106_D0	0.3015907808840497	0	0.11617667890950391	0.08319970247148485	0.11994694131884064	0.1012764383626863	0	0	0	0	0	0.09562128377221928	0.04072751774856314	0.01090849280929041	0	0.01970355819421154	0	0	0.07067774141866741	0	0.03811004008249804	0.0020608240279847757	0.01	0.3397794151458948	0.9626559086126796
P108_D0	0.3882399600234211	0	0.164105573529833	0.01512032350080837	0.13856907904269183	0	0.008246276209168669	0	0	0	0.08392762804233968	0	0.1334617727996197	0.006985884966408212	0	0	0	0.0014843329525464947	0.0012067119165021273	0	0.04267456041276578	0.01597789660389506	0.01	0.33739756848784325	0.9831408437106498
P109_D0	0.4904573134433728	0	0	0.07630935209239735	0.08809220086184316	0.1513350339824534	0	0	0	0	0.014310957038156151	0.04665400648936438	0.05014029857364322	0.0029882302302748315	0	0	0	0	0.02137397285627576	0	0.058338634432219	0	0.01	0.3936866381441328	0.9458243724951767
P111_D0	0.4367572210403932	0	0.15849377041860727	0.07985295172764588	0	0.0799349773903924	0.014781226460727378	0.017466805921745775	0	0.04630501900779206	0.011685495749021708	0.033401501685261584	0.08815449814827471	0.012357085742997188	0	0.0011165084903979171	0	0	0.01005824354156356	0	0.006315323160238141	0.0033193715149411928	0	0.4793038104342921	0.8962404143958693
P115_D0	0.5370909348286793	0	0.003022215499553772	0.10059175218453366	0.08250009794324265	0.022457249894857863	0	0.029587721472993347	0	0	0	0.08812844224775065	0.024046744299675717	0.009979760327423275	0.0004	0.029146330537859838	0	0	0.019832346653788125	0	0.025622826066163177	0.027576961070684382	0	0.4807475211076032	0.8922943348605056
P116_D0	0	0.005758145385710156	0.01459366513504443	0.0958345188015721	0.006785707063807284	0	0.021480057990576926	0.005806403656525037	0	0.12140603700036148	0.05242419143832325	0	0.43919743089157176	0	0	0	0	0.0011401820884893263	0.1255562065001631	0	0.012866638168033101	0.09715081587982208	0	0.5110920804604792	0.8588481876419515
P117_D0	0.40157371466679503	0	0.06878176730159413	0.023256375913496677	0.30445656019143	0.016406781141163552	0	0	0	0	0	0.08189019549448778	0	0.018121507076909304	0	0.001889311233622812	0	0.004616326186555302	0.05077942070229026	0	0.01672170945784769	0.011506330633807411	0	0.42685344327858343	0.9213307992068017
P119_D0	0.09946010697237866	0	0.07734988503178963	0.02257451309122942	0.033253869164506025	0.018574143547757514	0.02400343583500154	0.029963652381293216	0	0.005354766558119326	0.04192185586034601	0	0.28664105770378223	0.08744054138931784	0	0	0	0.009184865009801757	0	0.06464714923212532	0.1128794816566156	0.08675067656593582	0.01	0.381684134309692	0.9258979112260411
P120_D0	0.0902821618985881	0.19154758281360068	0.0165293786811498	0.01753679860799477	0.20975515557638993	0.0006	0	0.030306146689940684	0.02500766172197819	0	0	0.049827832325835784	0.08777611554420786	0.08409327595199892	0	0	0	0	0	0	0.19670882753281085	0	0.01	0.29346611609396145	0.9712368623988981
P121_D0	0.21904056620905052	0.03537605220482864	0.23895882574616084	0.04483502248286216	0.09574723410668469	0.016265488894251903	0.05074817591768508	0	0	0.02041526546417477	0	0.04938395984564394	0.08243958435341711	0.03484421457803707	0	0	0	0	0.03752028420716061	0	0.03962244571768758	0.03480288027235514	0	0.5190718533689106	0.8565704328775944
P122_D0	0.3133428535364277	0	0.04946378485764474	0.05950029460131845	0	0.23582875627019154	0	0.053808813228498516	0	0	0.02351794466099542	0.03818248746861168	0.14501887437855882	0.026462240861431632	0	0.012954502226769603	0	0	0.012554287947006214	0	0.029365159962545694	0	0.01	0.33890813170496686	0.9564261005245462
P123_D0	0.1490172260717512	0	0.09233885927124053	0.16297057429834158	0	0	0.016213733564930072	0.01676320661407032	0	0	0.09622479930916933	0	0.30822158717565545	0	0	0	0	0.0024748912216981684	0	0.03493381705609487	0.08393881990868658	0.03690248550836201	0.01	0.322486975013817	0.9565659459439776
P124_D0	0.13726961048848568	0	0.13140393006300063	0.08931741818999392	0.0959348080867111	0.06672681216999304	0	0.027102575492408486	0	0	0.08853553402331059	0.016367951601048734	0.20200495417609615	0.0585230741250904	0	0	0	0.014812835757151888	0	0.023173294182468367	0.039002347609999564	0.009824854034241413	0.01	0.32182928421502305	0.9554788551643679
P125_D0	0.2888201864826934	0	0.07339180928446648	0.16493120528103827	0.014484778803851664	0.0028522383817907284	0.015313358953522344	0.009788509723331526	0	0	0.2191580262037621	0	0.1472272046340243	0.0023340548600410353	0	0.03129117227976819	0	0	0.009125243863265485	0	0.0212822112484445	0	0.01	0.35625159572606735	0.9518402238903071
P126_D0	0.20552954159321415	0	0.20148397101858986	0.1656381031881996	0.1326290821237004	0	0.02599728082085135	0	0.00936434305399653	0	0.0355494092322464	0.00917421431829124	0.0692016113069891	0.030079326732699512	0	0.032962987946446407	0	0	0.02132269188394302	0	0.04504463297475466	0.016022803806077787	0.01	0.40135192871826764	0.9259061864162881
P127_D0	0.4065557889180277	0	0.025789687993490847	0.006906513372321262	0.2878860069135399	0	0	0	0	0	0.05534756509527917	0	0.040098345300940294	0.011938741647163655	0	0.025655067536739136	0	0.00243369031184957	0	0	0.13141229039090524	0.005976302519743197	0.01	0.40322612644831046	0.9289616828338232
P128_D0	0.07843102706817841	0	0.050875826450393874	0.15676429524687163	0.02803075165645037	0	0	0.036444775871597244	0.01462629968688811	0.017391244897564957	0	0.04971365982664186	0.19081160270794684	0.013877033624565695	0.005795673675616013	0	0	0	0	0.3202905880130807	0.036947221274204266	0	0.01	0.3583883155608048	0.9463290876327463
P129_D0	0.33988289675956096	0	0.14978930735679272	0.15998358861583847	0.06853791016604233	0.050892104583661196	0.0001	0	0	0	0.10788185613741363	0.0024426147444367263	0.03527523012136358	0.01308752558707712	0	0.022639725653103453	0	0.001001708238354366	0.0022013881186879556	0	0.04238891077019493	0.0038558734561720716	0	0.4435826681029729	0.9097681569559265
P130_D0	0.24442131771497866	0	0.048142687595466874	0.19050999713641797	0.15872018329890072	0	0	0	0	0	0.07519053001515848	0.01616224928874683	0.09663491655777987	0.06529997836923435	0	0	0	0	0.04687348635144972	0	0.04128970983118583	0.01675494384068072	0.01	0.3318725710135764	0.9548309150487299
P131_D0	0.19667894234658592	0	0.03994248609573279	0.12096053048942165	0.06852638140244026	0.14327149204955725	0.012099474145928974	0.0004	0	0	0.023106194053521937	0.01214099974344929	0.29805633481218924	0.03977110588636578	0	0	0	0.011468886447822336	0.03230125855601425	0	0.0013126253452723777	0	0	0.41829201982906294	0.9085133174501274
P132_D0	0.03711037776881202	0.06933771774802955	0.08800757284470645	0.20289952104318668	0.15907697733149997	0	0.019023882119611365	0.021532171901515254	0	0.04957314783937722	0.03047806404584221	0	0.1369980333339609	0.04427116065476715	0	0	0	0.0018337144625698697	0.015543053919651412	0	0.0811718236441207	0.04314278134234918	0.01	0.39131827913215744	0.9217669569628117
P133_D0	0.45201543807418787	0	0.0010909434474130307	0.050223625008977715	0.0187009879590304	0.26635086311724765	0	0	0	0	0.036147405758835224	0.020401667933402833	0.07779569581777784	0	0	0.027647212777688297	0	0.0003	0	0	0.049330053069540664	0	0.01	0.354213574441747	0.9634160744971362
