"D0_Others"	"D8_Others"	"D0_TEL.AML1"	"D8_TEL.AML1"
"200854_at"	-0.222431841532753	0.180886325652914	-0.286935975637633	0.0184013680866997
"200855_at"	0.428396258038884	1.1486990627453	0.544927089878485	0.606239423788984
"200861_at"	1.20643013298495	1.21696260629529	0.933110879801612	0.861642723868544
"200862_at"	0	0	0	1.24576238952167
"200867_at"	0.315075513269916	0.622393854844077	0.390946078233727	0.312536350756298
"200869_at"	0.734579581642864	0.445213498096097	0.437719865479893	0.579348004443618
"200870_at"	-0.171083015039656	-0.0929692452281223	-0.144643535670737	-0.238936810716281
"200872_at"	0.54452792498536	-1.23400449188935	0.685504504933702	0.230201423157485
"200877_at"	-0.326609287374898	0.544459656043937	0.259437052575764	0.428956691345491
"200878_at"	0	0	-0.393993832343879	1.35825631246601
"200880_at"	-0.17071677764431	0.418986953819154	0.0915932984951944	-0.299152718554497
"200883_at"	0.864284315571339	0.992729885492761	1.32271198716653	0.819693690659236
"200885_at"	0	-0.676463122903561	0.518503844928567	0.409556229316534
"200893_at"	-0.326106410593955	-0.0138676609642836	-0.247667162091325	-0.27303453949664
"200902_at"	-0.471601192174941	-0.522224903905391	-0.563412830424213	-0.576624992313139
"200904_at"	0.837334029871542	-0.0861197861764396	0.1604957981019	-0.0974759504668707
"200910_at"	0.17042413271958	0.550561006696402	1.18524406992703	0.902869969849208
"200913_at"	0.751042892920907	0.0733248030443416	0.769847021850165	1.23378371560132
"200916_at"	-1.00731980925396	-0.291902247384792	0.200854374942493	0.55292364473342
"200919_at"	0.332229865154998	-0.00667225509044123	0.220991484476679	0.132813051582508
"200922_at"	0.0868681435150975	0.531597847531637	0.182223584368522	0.820321298054962
"200923_at"	1.0422484793042	0.444342126659443	1.50532246990916	0.764712982604236
"200925_at"	0.014083952145139	0.0427409816882971	0.0512866965121823	0.129510151220927
"200926_at"	0.631935644943539	0.288684473312758	0.468358714565227	0.626976637487669
"200929_at"	0.623026216096939	0.59885874968721	0.745542697649849	0.618620318623195
"200934_at"	-0.503622645897634	-0.117890056039213	-0.408709156428513	-0.209463197220572
"200935_at"	0.899216774222205	0	1.11617757773427	0.998964877349739
"200936_at"	0.783363037954862	0.41255656259918	0.683676390835851	0.454966617045038
"200941_at"	-0.510460397375249	-0.630263518341511	-0.368496243706696	-0.417930786672501
"200943_at"	-0.0339803756954602	0.213304982299009	-0.630044245747438	-0.540491113071132
"200948_at"	0.839296910606523	0.589993323114168	1.05596439935877	0.509430297452957
"200950_at"	0.968675439519291	0.866528699425036	0.906062095889746	0.886185077908138
"200955_at"	0.469472558886837	0.753420429899775	0.745327980634904	0.624895692607842
"200959_at"	-0.547031187869063	-0.396270490277086	-0.324560465656351	-0.545724215799334
"200961_at"	-0.0630481659479543	0.0744551229074446	0.0944356645223969	0.206293052843057
"200962_at"	-1.32137838847911	-0.874701370957526	-0.946363099115876	-0.617337416655108
"200964_at"	1.1492829967568	1.00123121657835	1.14696203658404	0.926187990860717
"200967_at"	-0.837197035122982	-0.771008979254576	-0.325952485502523	-0.239838267273889
"200969_at"	-0.223246578336846	-0.656933680518403	-0.146523116830142	-0.159078925946309
"200972_at"	-0.130006361078411	-0.059572523565663	0.170257138206022	0.00392538554728183
"200974_at"	0	0	0.885006529928186	1.47774226647732
"200975_at"	-0.0565279795950104	-0.0580569150851833	-0.513647506472434	-0.0871979714313067
"200978_at"	0.273910543762423	0.810980340453641	0.635920355356738	0.441345984702656
"200979_at"	-0.70475882874964	0.0471733408836634	-0.301596283564907	-0.224562927366753
"200986_at"	0.697369521947055	0.208364187707485	0.667241733805919	0.680392086793833
"200989_at"	-0.531334997456691	-0.479325001284861	-0.654597617590655	-0.423335712475138
"200990_at"	-0.259759710885129	0.07665310709225	0.23245006227161	-0.214881228682604
"200992_at"	0.00544234191108295	0.772173867386906	0.507359701023942	0.811745462954425
"200993_at"	0.0217456883655895	0.49721095584926	0.322986049092277	0.320235787092056
"200994_at"	-1.10106801952639	-0.0813831044683138	-0.880966402320169	-0.47041902426353
"200995_at"	-0.805277354189931	0.0506035752608369	-0.595776933822444	-0.401868982847201
"200996_at"	0.174583306780031	0.333088330212256	0.289308481432782	0.304942336380241
"200997_at"	-0.300157225220445	-0.283543525971524	-0.0115097840826142	-0.305607052541207
"201000_at"	0.705872105228442	0.881974327032195	0.963884045263494	0.841814338664079
"201004_at"	-0.173586089888637	-0.00808533746858409	0.0337530214775974	0.0043726845056149
"201005_at"	-0.149007761037376	0.0914076926749665	-0.424778754089687	-0.0209349268425019
"201007_at"	0.3372206900554	0.0928714145153933	0.185296681666573	0.0942931324625871
"201011_at"	-0.498002856562287	-0.453333431123227	-0.404448709903447	-0.282256882182352
"201012_at"	0.562672465485941	0.591281114621227	0.0175678208082211	-0.874873897442839
"201016_at"	-1.05991983709973	-0.692007486187929	-1.0419999343078	-1.08567069261147
"201017_at"	-0.838561237956537	-0.381652211100537	-0.864815956641081	-1.04952732737545
"201018_at"	-0.542052708814783	-0.0309229036375669	-0.630321552805375	-0.69580947791999
"201020_at"	1.10826764411679	1.08891003815224	0.999744419696	1.02192802263368
"201023_at"	-0.311109752130227	-0.246869714638509	0.140865786027629	-0.473407282282917
"201025_at"	-0.310463589784672	0.370288846808839	0.112253823445514	0.147794760447099
"201026_at"	0	0	0.647602721016035	0.438628534060292
"201032_at"	0.86914921374261	1.03004723722995	0.781294518041046	0.772614635380444
"201034_at"	-0.154761850860405	-0.507144061201968	-0.702791965554193	-0.562741209272167
"201037_at"	0.520929235374844	0.501544487118172	0.492303866766749	0.679122919746003
"201040_at"	1.08668309691606	0.366520980498608	0.396874374931008	0.116240895423283
"201050_at"	1.03523530574084	0.824608272805944	1.06498922686864	1.38262247967336
"201051_at"	-0.376877802820191	0.430224365222529	-0.118836236423139	-0.0624977054720279
"201054_at"	-0.322747194931232	0.401470723967485	-0.0298392985721794	-0.203601004731835
"201056_at"	0.233034295213457	0.00652035842866994	0.0535114712047875	-0.152086648247828
"201059_at"	0	0	0	0.968725405271913
"201063_at"	-0.670216290657203	-0.340238079021825	-0.228364440018266	-0.0795918688166379
"201066_at"	0.232751964954936	0.411861937970274	0.790733833280447	0.440932973876695
"201067_at"	0	0.807609268628164	0.770559423823345	0.930114717377966
"201074_at"	-1.1498342635343	-0.56304535738829	-0.501512106162313	-0.435105629256263
"201076_at"	1.00900456917505	1.08406716701967	1.40651937368388	1.33409947999
"201078_at"	0.592030036927786	0.594789033113861	0.623783423108343	0.505871125648772
"201079_at"	0.688189506045561	0.0215651996497748	0.92702502133219	0.441401422741199
"201080_at"	0.646271462260858	0.583631630667281	0.618500181502666	0.524311202775115
"201087_at"	0	0.0903138576554685	0.757867500015531	0
"201088_at"	-1.23315112720712	-0.580020394440602	-0.90127002492331	-0.787358673112328
"201089_at"	1.16413043431927	0.743575870605937	0.852020589444166	1.13212283212964
"201092_at"	-0.0317109318418325	0.533924470192643	0.235649465942444	0.337809841195915
"201094_at"	0.58558897036375	0.306681924275718	0.217814299553419	0.55102821223837
"201095_at"	0.128963632644794	-0.124041311154727	0.345957777941679	0.288647579026879
"201098_at"	-0.21455228344365	0.23751396725474	-0.0820242946133547	0.0994852400168718
"201099_at"	-0.501687294469917	-0.17315276679296	-0.731455417363907	-0.388443847648023
"201105_at"	-0.148580981662537	-1.3780412360406	-0.683652645946218	0.165415534851121
"201106_at"	-0.267219045876178	-0.740083513091133	-0.175491069691827	-0.109895942485988
"201111_at"	-0.5411252759036	0.503228217388019	-0.241000300739628	0.0856693542450362
"201113_at"	-0.523138785220262	-0.481055396291467	-0.0895792675365534	-0.3498115668871
"201115_at"	0.804908008218023	1.24101234991524	1.16996406694357	1.22115944385526
"201118_at"	1.74789309944478	1.47032656845482	1.45500506013474	1.13665190825181
"201129_at"	0.0549614519251254	0.956616298723153	0.607857696506715	0.498881023332409
"201132_at"	-0.789197860478128	-0.789395785367072	-0.920859450857161	-1.17076038438863
"201135_at"	-0.0403729245099012	0.0211861341567143	0.111772560395593	0.0419448743187658
"201136_at"	0.504562311168591	0.341988914403398	0.275606054759805	0.506759829205416
"201142_at"	-0.332205749417922	0.323951505607241	0.165564719014734	0.0838870681591395
"201145_at"	0.0491959572772362	0.174002610221757	0.194368143106532	0.322443084389375
"201146_at"	-0.570248958518443	-0.535044707347502	-0.581853104086889	0.163649656023811
"201158_at"	0.961441560472762	0.873122721454099	0.836267890168708	0.779468439029896
"201162_at"	0.586913463928665	0.320620668248004	-0.270703328954287	0.817232381023505
"201171_at"	0	0	0.8969372372476	1.31267914632033
"201175_at"	0.351529286238764	0.630893085332994	0.775520541974506	0.741483308901138
"201178_at"	0.336417029900995	0.36572944193699	0.462837499323321	0.504625499269627
"201181_at"	0.205569996931009	0.174229576186136	-0.183843880273105	-0.105514944618932
"201186_at"	0.676260869595207	-0.348098105089301	-0.19336467647163	-0.43970862443736
"201191_at"	0.694339426289259	0	0.84142501710822	0.955260886027623
"201193_at"	0.00376104491778761	0.251622934534081	-0.398421986145401	0.013992669104411
"201194_at"	0.949714707972573	-0.230386314189516	0.811727614171996	0.40413257065884
"201197_at"	-0.416954159542254	-0.651892152860963	-0.373235963591673	-0.498141867616402
"201200_at"	-0.0830030321047381	-0.226160138390199	-0.24359219239251	-0.150142382743343
"201201_at"	0.569587947462589	0.141096364105078	0.801413943051731	0.980599760400969
"201202_at"	-0.307536788842059	0.500961473666464	-0.0786744368310828	-0.391000295579687
"201207_at"	0	0.902665171762416	0.521759396371717	1.06752006993984
"201209_at"	-0.276126076601624	-0.478938862489469	0.218074618897404	-0.131075377664974
"201210_at"	-0.122542416987935	-0.29900435071645	-0.224955219120963	-0.598504898212209
"201215_at"	0	0	0	0
"201216_at"	0.750546436088873	0.458814907856338	0.538142090137864	0.0513324765392618
"201218_at"	0.440527234692121	0.224240672835535	0.192463660391418	-0.420007741205836
"201219_at"	0.142309839144724	0.235567023250775	-0.159801096557858	-0.168493521208896
"201226_at"	0.7307201367012	0.539998602453192	0.510970320868754	0.600530605128235
"201233_at"	1.12964640561602	1.16470686230698	1.32235537467849	1.51230637277295
"201234_at"	1.04076668209185	0.895472815264696	1.34040727666909	0.984880161848354
"201237_at"	-0.91028166736028	-1.40674561932871	-1.13354921566036	-1.25688996674964
"201241_at"	0.478661988597503	1.30099430408295	0.881133401543179	0.811759141055354
"201247_at"	0.369106838048192	0	-0.00226468486729381	0.682282872976766
"201251_at"	1.25134482937854	1.18487889081849	1.15868236514512	0.728241793802013
"201252_at"	0	-0.352028064594064	0.196657840566262	-0.0579824266345401
"201256_at"	0.0975855384829938	0.475168906150532	0.120250027631261	0.204478308114446
"201258_at"	-0.136928953036518	-0.176112560009422	-0.22597244411185	0.0255695421808877
"201263_at"	0.00486868398971119	0.754207010963439	0.431235265766908	0.396506569452249
"201264_at"	0.801300139419556	0.204938114406419	0.624972694491746	-0.235775155932608
"201266_at"	0.457169162965315	1.06086118904009	0.789069876646854	0.677856081812742
"201268_at"	-0.284807238553029	-0.194667939233717	0.000440791933831619	0.216937583020828
"201272_at"	-0.0299944921708555	0.533045262033653	0.51608475230845	0.473705879158414
"201274_at"	0.17530491114135	0.378714389935649	0.494041324567108	0.494158543494352
"201275_at"	-0.174849255562957	0.028048443733649	0.208854419898531	0.167338213855025
"201276_at"	0.300928603248403	0.163479937136469	0.207864583810743	0.212143258431981
"201278_at"	-0.126311922945151	0.410223154746546	-0.21634389289374	0.462357879059893
"201281_at"	0.213867150611108	-0.131090503192295	0.510152692796119	0.194623168051921
"201285_at"	0.348674583696216	0.215596550197994	0.381089424206239	0.385800335421701
"201288_at"	0.785938144077733	0.635255734930618	0.287648860062381	0.43163710145001
"201290_at"	-0.143539670493565	-0.229710388483436	-0.232512113169852	-0.0379102606050168
"201292_at"	0.705397772742277	1.98596001851193	0.323997039574747	-0.0461965908031399
"201302_at"	0.0777908198273547	0.419005717774429	0.158227851633395	0.0878074465154608
"201303_at"	0.359370703459271	0.889420490928295	0.720040303318477	0.597431185139902
"201304_at"	-1.31424786516112	-0.964003349146504	-1.18880998951021	-1.20150514460218
"201307_at"	-0.0386881558711725	0.335301328742684	0.458748767309594	0.547604819836998
"201314_at"	-0.085384897874583	-0.376433470359501	0.0475234860216336	0.0520863428684688
"201316_at"	-0.295227057627388	0.137166751328573	-0.158347763503263	-0.233805275288532
"201319_at"	-0.418682881569866	-0.399562764881644	-0.45533776384856	0.0135707764774402
"201320_at"	-0.361122129528725	0	-0.577598359393505	-0.119865783175866
"201322_at"	0.192784870172495	0.150902178533913	0.518915865225953	0.355812255518163
"201323_at"	-0.714297911999866	0.0880150350670608	-0.0175931819683495	0.00331135047588482
"201324_at"	-1.14830382444853	-1.68512749292144	0	2.739168490739
"201326_at"	-0.509513913249481	0.144016287667647	-0.123223277990391	-0.0107072994736317
"201328_at"	0.667152809121699	0.0709771737152884	0.308699230011177	0.0940005157868171
"201330_at"	0.559598043743245	1.20327603037158	0.324644733197601	1.13941363772473
"201336_at"	-0.258528250315077	-0.471279877457047	-0.577241335854849	-0.542441650162802
"201342_at"	0.469202910733422	0.0913525907819555	0.334796917948852	0.448586722222393
"201343_at"	-0.150365103116574	-0.174133049055836	-0.134832107091677	-0.223245684264569
"201344_at"	-0.0101183007483741	0.250171520256448	0.111864247680039	-0.135112994092161
"201346_at"	0.285185493427893	0.794011519736301	0.208802218092378	0.255765137051787
"201348_at"	0	0	0	0
"201349_at"	0.466767266809162	-0.267495542686826	-0.149057042169421	-0.154284342503143
"201350_at"	0.306509917441028	0.0359733841263186	0.0926484247916424	0.0843527307173293
"201352_at"	-0.2626061002413	-0.0110067647203298	0.034008058953221	0.0204668716069119
"201356_at"	0.252444226093251	0.0775848513543735	0.251168182819786	0.285680863620319
"201359_at"	0.0568633569414096	0.25934121552123	-0.00757421466905228	0.111480060380277
"201360_at"	1.35138459580658	-0.661417496006127	0.644698730719567	0.659828225669095
"201361_at"	1.29874555315615	1.00276469223	1.02888013243592	1.13343861983697
"201362_at"	-0.628545711794144	0.310756728305634	-0.270155313344047	0.382295528949403
"201366_at"	-0.0407978956138262	-0.367661183038839	-0.496847769235609	-0.255591368191778
"201368_at"	-0.00285048585666914	-0.103667553463103	-0.227775813851567	-0.393416102988292
"201373_at"	0	0	0	0
"201377_at"	-0.582679047671082	-0.456643545739508	-0.532390632276689	-0.300766916488946
"201380_at"	0.137715316706023	0.354582189845408	-0.321910551950353	-0.132998256501423
"201382_at"	0	0	0.25717450698457	0.182624577325098
"201385_at"	-0.222506800729516	-0.155523643134655	-0.33018271175637	-0.185258451088252
"201388_at"	0.990869811487347	0.959320023678403	1.53056298781813	0.884996666527107
"201389_at"	0.407537800747839	0.408864147915615	0.443762333902342	0.404110099946697
"201391_at"	0	0	0.744193421539377	0.865570708924425
"201395_at"	0.315789566268149	0.179909645973176	0.24433744337952	0.255201333798452
"201397_at"	0.445598720464927	0	0.998036362992419	0.617084341130303
"201400_at"	-0.148821156352419	0.265638471941516	0.227517097283584	0.274360343436665
"201406_at"	0.57842341900322	0.322166275224996	0.223681409211443	0.00857198424115246
"201408_at"	-0.328033186010721	-0.330600713469348	-0.00973621965134797	-0.347525588116135
"201410_at"	-0.450490840185207	-0.329485293259809	-0.112729830431483	-0.112053880528025
"201412_at"	0.540684095612928	0.0758430085448332	0.40544847622367	0.245207654393839
"201413_at"	-0.415722872496186	-0.0636159303551	0.0624806646624325	-0.0866486224328202
"201415_at"	-0.695134354079045	0	-0.909952161806615	-0.97822870803328
"201416_at"	-0.951503742078662	-0.174749956423085	-1.38027851897397	-1.6411645274958
"201417_at"	-0.352044951511923	0.302497785504615	-0.417978894181315	-1.01631287344717
"201419_at"	0.229564183142189	-0.181861631819398	0.548981890562102	0.0489893241728314
"201422_at"	1.99008106704429	0.147146891457121	1.37837175785708	1.07043366379582
"201425_at"	0.786467217843754	0.419853445941271	0.0128351849469155	0.189713680720368
"201432_at"	0.921786215934729	1.36487154948152	0.647740973593503	0.680356200264509
"201434_at"	0.27158322741894	0.420010322021238	0.378284977541142	0.299813006201937
"201436_at"	-1.44484695896879	-0.570247434938798	-1.72335807837506	-1.21371731472746
"201439_at"	0.893178921251081	0	0.463242505925991	0.498952055359805
"201440_at"	-0.0191614700246614	-0.0444790274340523	-0.0539694492457503	0.0906876351515908
"201441_at"	-0.237514522140772	-0.156728700751064	-0.141071555599272	0.02661624587485
"201445_at"	0.30414442727411	0	0.108114244091979	-0.0676251161892676
"201447_at"	0.749316144200916	0.721239295005073	0.414355503069622	0.148334148476099
"201448_at"	-0.535091717520411	-0.107405518621761	-0.6089156671827	-0.672583233970251
"201449_at"	-0.387903975277192	0.0420395095919481	-0.2993832456172	-0.384244857323164
"201459_at"	-0.343925569927158	0.00661634012914192	0.21815791103101	0.170657093984964
"201460_at"	-0.159103809651469	0.117163969009761	-0.133350440967851	-0.357996148151724
"201462_at"	0	0	0	1.33656806771296
"201470_at"	0.323376899511684	0.535176000852355	0.0032715914488417	0.315423083420132
