"D0_Others"	"D8_Others"	"D0_TEL.AML1"	"D8_TEL.AML1"
"200701_at"	-0.712772225170916	-0.102199485081906	-0.647801430164749	-0.204147133904982
"200703_at"	-0.878229498230583	-0.908738851461663	-0.831942741770343	-1.52271703251246
"200704_at"	-0.0818312123738618	0.0356659845973493	0.232394320460099	0.447376934730102
"200707_at"	1.17943153608258	1.05790286898496	1.22896177692543	1.51148498409458
"200708_at"	0.464638815749336	0.211507985369987	-0.275546863504998	-0.214262967104172
"200709_at"	1.10092004629464	1.26307618341752	1.38359340573228	1.24971920804449
"200710_at"	0.439622595727235	0.143496762711312	0.40535282697636	0.188946128731073
"200719_at"	0.178771325623726	0.0831052281524745	0.379502171504226	0.259340503307465
"200726_at"	0.00225335777131797	-0.0843694881886758	-0.0636689467133706	-0.209392634633964
"200728_at"	0.227769335762796	0.225114440700011	0.319526158603887	-0.00133182613449634
"200737_at"	0.811540151519333	0.554886649329967	0.756526032725157	0.931434048175571
"200749_at"	-0.476577181994147	-0.156756817261329	-0.29400616820045	-0.575109635828973
"200762_at"	-1.03181489612277	-0.928535605944901	-0.787281320626224	-1.12636222838718
"200766_at"	0.348530298960805	1.30760585413482	0.803094532073913	1.46150647717374
"200771_at"	1.43876759736922	-0.432224184093629	0.380233547347361	-0.291773788859324
"200774_at"	0.359141373901066	0.41805870961799	0.210856086489166	0.503267793186183
"200779_at"	0.0883304112364414	-0.587965377083723	-0.375309401514112	-0.360685432848047
"200782_at"	-0.902649071794823	0.607611385672042	0.316031200141962	0.851912532255399
"200786_at"	-0.0790485678356312	-0.016680911160778	-0.21461909607533	-0.141017928352831
"200789_at"	-0.167120021490311	-0.427310900055975	-0.433116306555824	-0.547404519319651
"200790_at"	0.172544924811405	0.526919018165376	0.267997990387306	0.555052948405471
"200792_at"	0.521579429294269	0.283433797477922	0.517504319735034	0.363923990377099
"200799_at"	-1.61653191599123	-0.116646211426392	-0.946367174608786	-0.342159246366945
"200802_at"	-0.287618233533637	-0.0425879125766322	-0.367187750657189	-0.123567025840197
"200804_at"	-0.135856684968999	0.136394189211257	0.183365571269475	0.301473629371099
"200805_at"	-0.468819701440808	-0.389033161166319	-0.199439624466642	-0.344103451646131
"200811_at"	0.192800409468715	-0.271855850566023	0.336592134760618	0.189096923901127
"200812_at"	-0.23874748796467	-0.347101967851952	-0.216904074903091	-0.590738474772131
"200814_at"	-1.37211265212504	-1.31544291474485	-0.979690177384521	-1.18542435417739
"200818_at"	-0.559897731637612	-0.334791098158172	-0.66907946078214	-0.567309466769386
"200820_at"	-0.0579899955482261	-0.181344743847355	-0.0454256330674738	-0.277498119285289
"200821_at"	0.186248857062553	0.405515855500244	-0.045169653321933	0.229448720546443
"200824_at"	0.204875738288413	0.23536710475063	0.235672625080435	0.160111702673653
"200826_at"	-0.505215323885915	-0.492922309002461	-0.625154819900304	-0.624000460943563
"200827_at"	-0.458171766624892	-0.318632038664274	-0.341131130365648	-0.407293684893131
"200830_at"	-0.587989086544379	-0.744233748890521	-0.471229978680439	-0.53647368099549
"200837_at"	-0.278078403473849	-0.328570215014892	0.0727980813547795	-0.292629045517662
"200838_at"	0.0628737976904983	0.888810674457906	0.732128489833819	1.48686229780614
"200840_at"	-0.413745224752367	-0.296071971896758	-0.48490226688387	-0.346274832878873
"200848_at"	1.52142096075211	1.24396444859623	1.01200937633423	1.16424953029486
"200853_at"	-0.420551255489189	-0.189165899368026	-0.648715383135835	-0.59705040089189
"200854_at"	-0.777981223727108	-0.2099181285248	-0.573969839148084	-0.471742110167096
"200855_at"	-0.152556008682707	-0.176000457066348	-0.0968199299172827	-0.136523864672987
"200861_at"	1.45237580742304	1.24332824507138	1.58905410213713	1.37423978199874
"200862_at"	0	-0.222204688060421	0	-0.0670264193576271
"200867_at"	0.507931678210277	0.59443633619148	0.778150197784436	0.678679664578375
"200869_at"	-0.187516269944712	-0.223486540047585	-0.427451578293725	-0.138598787695797
"200870_at"	-0.054768357747772	-0.149840641380441	-0.279964679772601	-0.0817843778050218
"200872_at"	-1.07259329906268	-0.307880231429234	0.354191062764473	0.219972361507917
"200877_at"	-0.281202956278468	0.0493613193939773	-0.413712617040703	-0.356833743794079
"200878_at"	1.15770685242507	0.588605815557021	-0.675111097020625	0.185788260065746
"200880_at"	-0.0540636855746719	0.0651916919463478	-0.142216020418548	-0.747666570585423
"200883_at"	1.53409161518539	1.36930564498998	1.45314692206641	1.19687376281158
"200885_at"	0.640340388049825	-0.120844918895065	0.85871890908515	0.0163524341868335
"200893_at"	-0.295591905257098	-0.442018642980244	-0.431779822000857	-0.587881143283109
"200902_at"	0.181927805286216	-0.374236124090505	0.0577081791616258	-0.240828230108402
"200904_at"	-0.0422297405328251	0.00914376841919839	0.39199200248531	0.578552709426443
"200910_at"	0.509947706833103	0.443245510821228	0.537918304816797	0.190230869166435
"200913_at"	0.961372449162333	0.875962668123641	0.760717814451757	1.16750054479423
"200916_at"	0.312640288783543	0.354740870902507	0.959560990852493	1.00115706504041
"200919_at"	0.938723436150413	0.720974661387411	0.668541743993352	1.12338857117909
"200922_at"	1.03658700570428	0.738840284140112	0.574532446469592	1.1326363517728
"200923_at"	0.53081785439305	-0.177365928675279	1.10258843519096	0.0934902060831586
"200925_at"	-0.948387163080739	-0.816185115427935	-0.599189798115843	-0.602703562817366
"200926_at"	-0.374356299098514	-0.575108302486427	-0.603827965743386	-0.329594276572061
"200929_at"	0.642906483997727	0.154733353568007	0.962293502169164	0.703480908094676
"200934_at"	-0.300166053791363	0.0368557500619993	-0.0957513764238787	-0.322751051201289
"200935_at"	3.03916622563635	0	2.99016735265905	2.40801605650837
"200936_at"	0.240528824638126	0.0590421041771076	0.163731432457118	0.0419812499104992
"200941_at"	-0.815852202260892	-0.828947905314426	-0.769429456817132	-0.860450471924381
"200943_at"	0.418714674151206	0.502545459651641	0.48332161982929	0.567769917211185
"200948_at"	1.25419040897275	1.20885064003266	1.60161211726218	1.21536321302342
"200950_at"	0.483920126577079	0.968027678163979	0.431596302193832	0.783854337872734
"200955_at"	0.209674015458271	0.284581937265049	0.200975813707009	0.157392371521013
"200959_at"	-0.0874448313609193	-0.566869153376834	-0.471958338201244	-0.776820086295931
"200961_at"	-0.764728905489536	-0.489595790250014	-0.391501672393176	-0.474427866258557
"200962_at"	-0.44888419400265	-0.282129674979458	-0.611706842543864	-0.294976567219129
"200964_at"	1.10846601524282	0.921600940800261	1.43480268916193	1.20979851306322
"200967_at"	0.0829099853991959	0.212623217567359	0.254228389713058	0.152335798122733
"200969_at"	0.069155193147969	-0.149808633027185	0.0270095878185383	0.122640220212919
"200972_at"	0.159928303653544	-0.327102754158252	0.335647585296222	0.0435588279472388
"200974_at"	-0.0536571915053692	-0.186283139882211	-0.464028426150316	-0.330160432453419
"200975_at"	-0.292811078089052	0.181086858389387	-0.542020557035071	0.132051531472509
"200978_at"	-0.413507564672951	-0.278130287442023	-0.435809996723021	-0.597729293609042
"200979_at"	-0.240868381180855	-0.0021789042830509	-0.0443671344783123	-0.554842161916719
"200986_at"	-0.160077704030147	-0.614558414136948	0.307938050545535	-0.630772825329123
"200989_at"	-0.289135079708856	-0.563752552551339	-0.241679158855979	-0.0786784714249151
"200990_at"	0.46428990886567	0.529723977706356	0.257507908996855	0.0651251988222157
"200992_at"	0.548014752916222	0.956068619806633	0.483701060770272	0.450307786015603
"200993_at"	0.644398802529055	1.04406886558215	0.63654150193752	0.438093245454038
"200994_at"	-0.419939045736893	0.117391656074867	-0.609283908494501	-0.549145728736388
"200995_at"	-0.895337812748703	-0.0682425747657902	-0.60834647728392	-0.777880219165047
"200996_at"	-0.0134912229605142	0.137321400855372	0.308803540036587	-0.0424274214133433
"200997_at"	-0.336355137175591	-0.620505613624044	-0.454622181799675	-0.713648715947448
"201000_at"	0.00912962084755087	-0.111295484450832	0.311792582231602	-0.109572725168857
"201004_at"	-0.716055609353955	-0.6510878577004	-0.39991602218849	-0.515869511303075
"201005_at"	0.438265640626822	-1.38563369238964	-0.843105354201503	-0.851273710812601
"201007_at"	-0.0235414497703523	-0.252117120441207	-0.193292044765853	-0.277816270344076
"201011_at"	-0.688393338771087	-0.447458459585903	-0.395065868844647	-0.463828363320843
"201012_at"	-0.394532973207186	1.09226849696177	1.14402401787648	0.655423744864599
"201016_at"	0.0596690855412856	-0.0780456166125418	0.0534373169110847	-0.0634994201591024
"201017_at"	0.0132271458751898	-0.258702038948067	0.226944139900626	-0.0972533749162654
"201018_at"	-0.150723683250206	-0.416895220346003	0.0866357674461042	-0.216066174096557
"201020_at"	0.853436742939504	1.3390479885167	0.716708889690947	0.812579655340723
"201023_at"	-0.129399774397969	-0.343055095148719	0.0684152492020971	-0.363769280840581
"201025_at"	0.463301481630553	0.484158683058558	0.329822364925715	-0.189064117818382
"201026_at"	0.716279467482245	0.887262957321235	0.476569897408458	0.00394607633454225
"201032_at"	0.552899838507059	0.359909097500669	0.922910584957625	0.712285182902226
"201034_at"	-0.367599482081877	-0.250195726189549	-0.228491991060825	-0.458962562605066
"201037_at"	1.13475286692406	1.03889467632959	1.05517669977825	0.994271476377525
"201040_at"	0.584840909918142	0.717040880282816	0.906761578311944	0.858558255784358
"201050_at"	0.316170678354969	1.64978885374966	0.829818251130595	1.5559690821754
"201051_at"	0.352925351196225	0.191662050929358	-0.0362644835878285	0.0467895711586923
"201054_at"	-0.294390084984878	-0.682136982979539	-0.526285303595898	-0.982148077629551
"201056_at"	0.0768943011725955	-0.0415426222673752	-0.170852300327063	-0.291013920875423
"201059_at"	0	-0.17970851130459	0	0.438709964735979
"201063_at"	0.510216184353906	0.366230174066476	0.30189648595749	0.146857419177959
"201066_at"	0.285543219262017	0.238102662039417	0.192995568541367	0.101781289210434
"201067_at"	0.312338061472525	0.292296788582661	0.661048522172914	0.469430203129821
"201074_at"	-0.00047639178636949	-0.398470787307126	-0.214610422039954	-0.339989688441294
"201076_at"	-0.0847262435494276	-0.473659442030002	-0.0172278892109041	-0.330603152404482
"201078_at"	0.548250228613693	0.939517647966094	1.0843691425478	1.04394513373595
"201079_at"	-0.0823606168357252	0.741562266217084	1.04264872644807	0.822109202990688
"201080_at"	0.677648967287253	0.113243716846391	0.563700161767562	0.440887947327568
"201087_at"	0.0878775051813809	0.660342230951271	0.802810532153338	1.08827588131136
"201088_at"	-0.307088134948307	-0.328036637277853	-0.341244457184674	-0.434406362590652
"201089_at"	0.54018100387111	0.793397382717561	0.726371938752033	1.09136761948647
"201092_at"	-0.447766122966589	-0.224293636603472	-0.152023489201293	-0.273645268902648
"201094_at"	-0.257468787617663	-0.257467655402143	-0.412690316917027	-0.0237862523662429
"201095_at"	0.909384518283465	0.813705397893807	0.715849426787095	0.995334734708413
"201098_at"	-0.713350029800004	-0.442011196287057	-0.587671506814473	-0.803078058762894
"201099_at"	-1.10623521733998	-0.580221816437462	-0.879373336349376	-0.652799379780774
"201105_at"	-0.837156499891437	-0.71852098688192	0.55852521569126	0.122799332979229
"201106_at"	-0.338592809103725	-0.248702453288422	-0.364871606483478	-0.206853182863869
"201111_at"	-0.359640431495043	0.302854195606121	-0.738173581245405	-0.540467095007152
"201113_at"	-0.374243472413843	-0.496609151934258	-0.598908502085308	-0.668329525832339
"201115_at"	0.827052833463226	0.348914921936734	0.374051650620142	0.289050713299341
"201118_at"	1.36014693733796	1.74306218936235	1.35447318497384	1.52453289787706
"201129_at"	-0.192467585920459	0.186941459693816	-0.338087677171181	-0.636382836518338
"201132_at"	-0.281696664941087	-0.410667046764422	0.0788130366925799	-0.184496817019015
"201135_at"	-0.59507836889042	-0.697853707567495	-0.592700914705999	-0.778746190857381
"201136_at"	-0.274212489284006	0.337635825192924	-0.0387046834941547	0.469020042920134
"201142_at"	-0.376823657802902	-0.407460646929438	-0.605196259214464	-0.649823244741457
"201145_at"	-0.572953982703483	-0.394447479559963	-0.66169536548505	-0.509634550188233
"201146_at"	0.469631723678303	0.537246120321623	1.16340108554587	1.1832630823598
"201158_at"	0.597233008913939	-0.174297481558852	0.398247350058858	-0.267701765934302
"201162_at"	1.20992612664158	0.763036645380113	0	0.495689068169865
"201171_at"	0	-1.21831978864349	-1.37583193935046	-0.715158244468878
"201175_at"	0.156771765968307	0.386844476281372	0.253438345297491	0.312900782607775
"201178_at"	0.256901975763313	0.559832949243878	0.26807774920329	0.677335948410057
"201181_at"	-0.16413790865324	0.219048257288241	-0.204324561403178	-0.219724311118993
"201186_at"	-0.561634725169855	-0.832306139327887	-0.73738568315458	-0.495016850331133
"201191_at"	1.0326637633552	0.547796863463622	0.757501405338243	0.715407428657445
"201193_at"	-0.104955885192023	0.455778298024359	-0.668917428687129	-0.026932226058209
"201194_at"	1.1489455821949	0.647443363433261	1.45950669035041	0.585159578901273
"201197_at"	0.524838628463906	0.428754364451219	0.46948208525076	0.423555682766182
"201200_at"	0.223775573098255	0.95113136894275	-0.00331909066655101	0.478756490883484
"201201_at"	-0.626721513891615	-0.0848340456029462	0.826888440275834	0.612528902213558
"201202_at"	-0.299799048308913	0.436567972994602	-0.294850238508268	-0.297554699645996
"201207_at"	0.00844800583083494	-0.0764003058919416	-0.109997162841434	0.0363383266276402
"201209_at"	-0.043544290732445	-0.629934111569087	0.020410753881853	-0.569823740622777
"201210_at"	0.353779693901542	-0.00995922956644435	0.344650099870591	0.130692609453405
"201215_at"	0	0.130285790800709	0	-1.01531197350253
"201216_at"	0.281572460257015	-0.11220823799437	0.169286559899991	0.0410462419763213
"201218_at"	0.664264155448388	-0.290886781468892	-0.238122959710392	-0.386621188636829
"201219_at"	-0.780874788997757	-1.09254159022504	-1.40656036215596	-0.904586891470565
"201226_at"	-0.0996284300524515	-0.116520482073989	-0.127160822556696	-0.0835746803901039
"201233_at"	1.179545826999	0.973037114576835	1.14847130283242	1.08503543844683
"201234_at"	0.502935574453984	1.1166000274774	1.06364911021849	0.960857250129786
"201237_at"	-0.381911755385104	-0.205619661457028	-0.237397602444823	-0.380509418647932
"201241_at"	0.469268346680119	0.880120148073615	0.416261207861583	0.223740736095245
"201247_at"	0.0780352593500018	-0.0381412527548317	-0.0537832413375643	0.00300242008082474
"201251_at"	2.21403520363385	2.36096935681988	2.13508504392966	2.00286542146841
"201252_at"	0.106065729968073	-0.0697394753378902	0.343275307747849	0.0504907138655533
"201256_at"	-0.0695513772134664	-0.00364881739065126	-0.305711018685164	0.0899601524881106
"201258_at"	-0.257328032460656	-0.303194196682995	-0.518265496691464	-0.222778063546871
"201263_at"	0.143110094096883	0.192935989538368	-0.200702799467486	-0.292553408912109
"201264_at"	0.395496546181464	0.372802883179377	0.756035711402392	0.236029117404088
"201266_at"	0.505477183272625	0.442016148784713	0.229013056861795	0.139155076031413
"201268_at"	-0.630199533910037	-0.71277136908785	-0.610159385394606	-0.516822095793799
"201272_at"	0.564861440364986	0.306220815672889	0.603846705237061	0.245110705376247
"201274_at"	-0.626783309724361	-0.389959571797881	-0.489705505135396	-0.773347055334712
"201275_at"	-0.363089658632461	-0.373582550150973	-0.284361296262489	-0.617114881770004
"201276_at"	1.71668862305531	1.60343121516856	1.47298375657896	1.80554260995491
"201278_at"	-0.675365006962138	-0.103800095948746	-0.578144986894936	-0.682399609195977
"201281_at"	0.101087898363442	0.086906991449446	0.359099991925252	0.183957857169251
"201285_at"	0.53628298906078	0.889263335812323	0.743323132598315	1.16569454556499
"201288_at"	0.42520856523168	0.172243222612131	0.157769694658677	0.362363529366043
"201290_at"	-0.723403477164892	-0.371984342438973	-0.680244302690765	-0.313127690372273
"201292_at"	-0.0743565495050387	1.03234076191743	-0.314206408695838	-0.28587415620008
"201302_at"	0.584857146570103	0.324037370922504	0.410488641042846	0.317275041608941
"201303_at"	-0.115400248987005	0.0731193870560496	0.0954530800979736	-0.203373151527583
"201304_at"	0.400654171170611	0.0409892840293242	-0.143694919023996	-0.307049092647445
"201307_at"	0.157867075518707	0.308935323225951	0.0863594587580572	0.1124058583887
"201314_at"	0.307415910736427	0.0909174584589838	0.2705892613139	0.0187321549505448
"201316_at"	-0.29040154241371	-0.270302010039797	-0.253720638492879	-0.572326434751268
"201319_at"	0.2212280791514	0.0258523753468065	0.278116568778488	0.142931022379624
"201320_at"	0.120430131807044	-0.00344306316961074	-0.122863646952847	-0.058169515223204
"201322_at"	0.254398308898885	0.217225037666305	0.297992074928612	0.189857795854032
"201323_at"	-0.448113128374747	-0.547319836103052	-0.460519057389975	-0.68328192656406
"201324_at"	-0.435506093014162	-0.502050973158662	-0.519049409000684	0.23241851349429
"201326_at"	0.042465176885063	0.126346806251368	-0.331008234190534	-0.291721448623072
"201328_at"	-1.05164101342384	-1.30671800110449	-0.565187947175604	-1.42105035678691
"201330_at"	0.282450676468097	0.589560574173753	-0.150063176362943	0
"201336_at"	-0.736016572422892	-0.155915257061146	-0.696252352525374	-0.329840281073027
"201342_at"	-0.255704457136334	-0.535764977456585	-0.289174330211083	-0.377003020372324
"201343_at"	0.287600175603366	0.120075928676799	0.242162261114192	0.165878242925839
"201344_at"	-0.378627765455816	-0.897154997956344	-0.455726939700741	-0.967086128847896
"201346_at"	-1.12471762502101	-0.731923397213073	-0.311585166419821	-0.620708234980542
"201348_at"	0	0.169994895959769	0	0
"201349_at"	-0.818115693911615	-0.287387767826594	0.428690185636132	-0.131661443900697
"201350_at"	0.0209220195806594	0.249125407903202	0.145157478725706	0.628883579377934
"201352_at"	-0.429224438245454	-0.152182717291149	-0.298174996584416	-0.419517534735904
"201356_at"	0.236284607256474	0.308589586027203	0.365399060740977	0.602778712285902
"201359_at"	-0.129620272729907	0.151325567941269	0.056998901497245	0.0781559136523207
"201360_at"	-0.109828652339269	1.76630779433958	0.502831875747624	1.75833825228257
"201361_at"	0.598910248316598	0.449042132244754	0.48586243581034	0.550906597356651
"201362_at"	-0.428075365164405	0.497424498164165	-0.236895492555034	0.286816489722252
"201366_at"	-0.0264037550256067	-0.315095134813141	-0.332024382299135	-0.0985532718429223
"201368_at"	-0.294177869920794	-0.0100051914139776	0.0122454091551418	0.213644057144711
"201373_at"	0	-0.739988984925329	-1.3151862307158	-0.893344866437901
"201377_at"	0.191204655566537	0.034931589103639	0.111638166398405	0.419433056616912
"201380_at"	0.169039071185445	-0.0112594475989702	-0.553386755203043	-0.120870684296184
"201382_at"	-0.991338700726764	-0.93339109709136	-0.982587307506545	-1.1388137910066
"201385_at"	-0.337160842809183	-0.25940025485507	-0.445021810961604	-0.323435446212674
"201388_at"	0.974824994567809	0.620585687201727	0.982253686787868	0.397942530355039
"201389_at"	-0.143483277856964	-0.179926411245715	-0.647822353401313	-0.0630821965746264
"201391_at"	-0.276153966971629	0.049631640511727	-0.331595834726247	-0.15223422401896
"201395_at"	0.327472836933012	0.49184935830222	0.389725525829142	0.40627822172252
"201397_at"	0.103509309995214	-0.111397554835488	-0.767401965479543	-0.0692754348351183
"201400_at"	-0.665642744934434	-0.279442964381021	-0.260957050990351	-0.315880185416768
"201406_at"	-0.318547410884142	-0.375709139616848	-0.589559984369258	-0.358412951074007
"201408_at"	0.111398301747442	0.0467688188015956	0.0488542097688374	0.0380934385866301
"201410_at"	-0.456880389242855	0.0474801388659749	-0.164695726662938	0.0238175152425413
"201412_at"	-0.202093447273979	0.0563138927889568	0.645854285507925	0.665420224838559
"201413_at"	-0.311177945182669	-0.123085463260722	-0.33859668748188	-0.370004470127531
"201415_at"	-0.525128625410117	-0.616862866715261	-0.79270077244766	-0.986822778221123
"201416_at"	-0.373271620774197	-1.86897913670435	-1.45292082754127	-2.32068463898296
"201417_at"	-0.0593475648309933	-1.58416683776671	-1.24344006602325	-2.08142310133694
"201419_at"	0.592170843593918	0.236948089957549	0.687726841304281	0.414329920445658
"201422_at"	-0.334692120363256	0.631704734758857	0.923403916694147	1.03213529003766
"201425_at"	-0.839861673080567	1.13653815883696	-0.384032756371177	0.518511630339805
"201432_at"	0.39792524075302	0.823980173519622	0.241585871146775	0.580784027439599
"201434_at"	-0.462143545700645	-0.653823539977807	-0.503933704445441	-0.801175754558869
"201436_at"	-0.300386310119235	-0.158871294390105	-0.582623529681715	-0.556336118523902
