"D0_Others"	"D8_Others"
"200989_at"	0.333497629387002	-0.0981346623073911
"200990_at"	-2.05917755179929	-1.87082587909306
"200992_at"	0.319941741126563	0.867267623397595
"200993_at"	0.628651396559402	1.11296477517923
"200994_at"	-0.0896392722060426	0.50757351656384
"200995_at"	-0.471301979800922	0.140309359603242
"200996_at"	-0.214527108525168	-0.141613882256681
"200997_at"	-0.441126860491346	-0.552289470553331
"201000_at"	-0.358526127673839	-0.532507239206268
"201004_at"	-0.503421466702164	-0.724311871893896
"201005_at"	-1.31688792470473	-0.374701848414949
"201007_at"	0.573318489127864	0.390016951046899
"201011_at"	-0.374629684561011	-0.391753435556742
"201012_at"	1.72023318943585	0.141894261014684
"201016_at"	-0.075259591143773	0.0836364694033751
"201017_at"	-0.0191289807523347	0.414647064000276
"201018_at"	0.24352387894506	0.516581278475371
"201020_at"	0.539218420833343	0.918663190246221
"201023_at"	-0.087115198982362	0.183091336541061
"201025_at"	-0.0373952716670924	0.0847596666113146
"201026_at"	0.986711229645434	0.574265012381297
"201032_at"	0.0514002774380042	-0.134838061948482
"201034_at"	-0.129287645523146	0.205247091697995
"201037_at"	-0.0140444460916047	0.407979860215917
"201040_at"	-0.698861085674652	-0.900314192664752
"201050_at"	0	0
"201051_at"	0.463455532270757	0.821309873800891
"201054_at"	-0.229999427547746	0.279631028032604
"201056_at"	-0.0592512418930049	-0.441283167605572
"201059_at"	0.899858386801103	-0.921245834855599
"201063_at"	1.33220793235865	1.32249487132056
"201066_at"	-0.287463792935592	-0.0995596917511605
"201067_at"	0.514495115702031	0.163271311192203
"201074_at"	-0.142887337480516	-0.019821044720123
"201076_at"	0.212158817102569	0.140227605066773
"201078_at"	0.911347179983181	0.532122544750168
"201079_at"	-0.788640124642544	-1.44076094990716
"201080_at"	0.259172020115304	0.191934685656406
"201087_at"	0	-0.644895373129146
"201088_at"	0.184357459322802	0.335160878545787
"201089_at"	0.385210752128078	-0.287201524063269
"201092_at"	-0.142137601894483	0.120911306345795
"201094_at"	0.0870393368064537	-0.139532225232088
"201095_at"	-0.179944488580713	-0.461420500731588
"201098_at"	-0.296080583851879	0.259766875165319
"201099_at"	-1.32916868185236	-0.418706608380495
"201105_at"	0.0741053175042303	-2.53625614417072
"201106_at"	-0.276007023863743	-0.376031041376715
"201111_at"	-0.0423665043893262	0.649681795680076
"201113_at"	-0.98279365321125	-1.06278958145701
"201115_at"	-0.366505556529916	-0.198066919908564
"201118_at"	1.07922565439968	0.481058203363409
"201129_at"	0.347242609759309	0.95494186266893
"201132_at"	-0.0255325083455151	0.15172103688537
"201135_at"	-0.82325461401129	-0.508617779085105
"201136_at"	-0.874189666415754	-0.767193635993172
"201142_at"	-0.234533540553031	0.310120874336937
"201145_at"	-0.909682171476815	-0.710765925725489
"201146_at"	0.69285907934988	0.40925402216457
"201158_at"	-0.122357773389673	0.437273035282878
"201162_at"	0.445634532866721	1.44190608915206
"201171_at"	-0.37088049090271	-0.794499985177182
"201175_at"	-0.269581614607217	-0.0162242887533086
"201178_at"	-0.37500921598869	-0.604529924466387
"201181_at"	0.30343504075875	0.27055413912719
"201186_at"	0.164960779626304	-0.715301621273543
"201191_at"	0.428570108381779	0.3894531673365
"201193_at"	0.37405169979365	0.50980650550234
"201194_at"	0.557685615230419	-0.148229409089524
"201197_at"	0.432473994407674	0.472232727846041
"201200_at"	1.06108090682479	0.0363776562776046
"201201_at"	-1.40348969997249	-1.06578080395107
"201202_at"	-0.209978447331732	-0.0128838751419504
"201207_at"	0.0412701690645196	-0.22892476300721
"201209_at"	-0.620756816785288	-0.472900126096276
"201210_at"	0.513790819473565	0.541181997107824
"201215_at"	0	0
"201216_at"	-0.356914810658358	-0.278964572168304
"201218_at"	0.540786877685179	0.650324135396751
"201219_at"	-0.570592404570146	-0.235690564322935
"201226_at"	0.176737825145752	-0.0983768430064949
"201233_at"	0.91014555434083	1.13036975786311
"201234_at"	-1.09492416025403	-0.899579214786572
"201237_at"	0.231827752483204	0.120451891770303
"201241_at"	0.685250641010951	1.21372898377022
"201247_at"	0	0
"201251_at"	-1.60496424113348	-1.73985855117287
"201252_at"	-0.636287058567675	-1.00664056653897
"201256_at"	0.448940613697221	0.312546074906786
"201258_at"	-0.0095553535454922	-0.346595124635439
"201263_at"	0.0264941569945023	0.37918569669092
"201264_at"	-1.59675980273047	-1.87038046137044
"201266_at"	0.710045279107632	0.794254304710432
"201268_at"	-0.522927336993659	-0.607267001676734
"201272_at"	-0.743881511711846	-0.397573062595475
"201274_at"	-0.532149585929361	-0.202927507387031
"201275_at"	-0.218475212660781	0.0247151114013402
"201276_at"	0.558790153187257	0.787621577533168
"201278_at"	-1.00796008605945	-0.735778439560443
"201281_at"	-0.957558343495451	-0.995995736174073
"201285_at"	-0.275536870431349	-0.678436558616935
"201288_at"	-0.0249622665282327	-0.191352388518432
"201290_at"	-0.0965698334855887	-0.170572868590751
"201292_at"	-0.0524129847917898	0.579543649257722
"201302_at"	0.413748189732733	0.143018579085565
"201303_at"	-0.256833018878693	-0.0200755357341755
"201304_at"	0.762993465927693	0.67954944253853
"201307_at"	-0.070931618591457	0.180961856660867
"201314_at"	-0.192787492887156	-0.0817897542604467
"201316_at"	-0.221120114750505	-0.0609888106811294
"201319_at"	0.491170340350035	0.804547620862726
"201320_at"	-0.786336542096439	-0.691621617687526
"201322_at"	-0.294770345458392	-0.270536210953868
"201323_at"	-0.349159806583522	-0.0446862086238546
"201324_at"	1.51659787985766	-0.936234101047489
"201326_at"	0.450769597625136	0.801474844554493
"201328_at"	-0.0525741740250023	0.662999237040406
"201330_at"	0.620469764987433	0.954979451219089
"201336_at"	-0.0233538474644188	-0.355021807116529
"201342_at"	-0.0351767768204443	0.0475328220627524
"201343_at"	0.0327461282558978	0.327528678920645
"201344_at"	-0.128434655982897	0.416900081144975
"201346_at"	-0.797594431357185	-0.143058326006383
"201348_at"	0	0
"201349_at"	-0.777732518657789	-1.80877283476109
"201350_at"	-0.864948767488066	-1.17847711894589
"201352_at"	0.0692248150931452	0.0736060277253223
"201356_at"	-0.0768021168904021	-0.278307044218385
"201359_at"	-0.154995217326915	0.407112159850852
"201360_at"	-0.158491475485903	-1.48051587973757
"201361_at"	0.471739943836916	-0.181728515842938
"201362_at"	0.645368052264775	0.496497324153076
"201366_at"	-0.0474093603000174	-0.506036034888242
"201368_at"	0.0245634278543232	0.51815539895096
"201373_at"	0	0
"201377_at"	-0.393930147133158	-0.674035861895522
"201380_at"	0.460319629375915	0.285025275276487
"201382_at"	-1.08568564830775	-0.951274275465247
"201385_at"	-0.0827265049740884	-0.0584383895478187
"201388_at"	-0.695788951725753	0.116606929758628
"201389_at"	-1.52335997177976	-1.44226264824109
"201391_at"	-0.90318759233644	-0.826515648572558
"201395_at"	0.440983420104672	0.890153311417258
"201397_at"	-1.15561246595186	0
"201400_at"	-0.684386708779801	-0.465895746184341
"201406_at"	-0.214105259927537	-0.709033175714067
"201408_at"	0.215440940578732	-0.134859142016815
"201410_at"	0.291081029429087	0.209071593767241
"201412_at"	-0.947948164751988	-0.754236414604026
"201413_at"	-0.125444316652434	-0.075505312606488
"201415_at"	-1.3979276588956	-1.23533689638744
"201416_at"	-0.801010768416457	0.530184980582616
"201417_at"	-0.113035711585811	1.14407929190756
"201419_at"	0	-0.788918857074625
"201422_at"	0.310908082872054	-1.37754067999412
"201425_at"	0.597237496597629	-0.312682324300196
"201432_at"	0.543400295816339	0.41981627173498
"201434_at"	-0.636927779341955	-0.743559621630469
"201436_at"	0.273147064512603	0.543895137929885
"201439_at"	-0.120215643892523	-0.277426207497499
"201440_at"	-0.547206255479024	-0.734246456630425
"201441_at"	-0.810005112469213	-0.944128029828397
"201445_at"	0.476244214245684	1.72458534806689
"201447_at"	1.01018145265497	1.19667487412745
"201448_at"	0.801225623374318	1.58291939853803
"201449_at"	0.912091797766381	1.22870344594821
"201459_at"	-0.981152037339566	-0.785620882549589
"201460_at"	-0.723241242174725	-0.472485788699379
"201462_at"	0	0
"201470_at"	-0.248452705131927	-0.813256403783114
"201472_at"	-0.146601656402327	0.0167612538770197
"201473_at"	-1.1808414166826	-1.36101251784449
"201479_at"	-0.414789057762754	-0.096000413794405
"201482_at"	0	0
"201484_at"	-0.395597916109377	-0.432534118983508
"201486_at"	0.259993926000147	0.64748376926417
"201487_at"	0.0803399320097498	-0.253285773491829
"201489_at"	-0.307173611396195	-0.676242538260169
"201491_at"	-0.285912067793088	0.0599402433707947
"201494_at"	0.266221191322678	-0.509189991440637
"201498_at"	0.418302765126539	0.567117350874748
"201503_at"	-0.297462968207267	0.189322592846159
"201506_at"	-0.21163475575563	-1.93038310767476
"201507_at"	-0.290570696223904	-0.327153412567982
"201509_at"	-0.490925989937772	-0.438940488638961
"201511_at"	-0.155946441860751	-0.103357995213152
"201513_at"	0.552501204885147	0.679104480074313
"201516_at"	-0.698672347836551	-0.824966756848207
"201517_at"	0.273914585800224	0.225878703985309
"201518_at"	-1.77251826729818	-1.03766159794143
"201519_at"	-0.418257322639102	-0.0903379397954041
"201526_at"	0.527862933481625	0.178189849720894
"201527_at"	-0.79222671719282	-1.00697169072813
"201528_at"	-0.485077839011476	-0.252155927986097
"201531_at"	-1.92567508113999	-1.94963689456011
"201532_at"	0.0296306691945372	0.202814810283634
"201533_at"	0.899685606891687	1.04132797424629
"201535_at"	0.369797407873151	0.348918634474201
"201536_at"	0.560812078405994	-0.215215412267332
"201540_at"	-0.869223851203639	-0.183950930211987
"201542_at"	0.539741030894312	0.533427757193667
"201546_at"	1.09850771613124	1.03178288463487
"201552_at"	0.102642087419136	0.0783131461773152
"201555_at"	0.426651133172449	0.967803093747095
"201557_at"	-1.7948983129951	0
"201558_at"	-0.255582589452739	-0.243039068103043
"201560_at"	0.406037745237329	0.160990995413844
"201563_at"	0.0495383996756438	-0.343472381589808
"201568_at"	-0.640574509765562	-0.49884803592872
"201570_at"	-0.375656984398843	-0.324191155837216
"201574_at"	0.199300594234934	0.1567722325932
"201575_at"	-0.240230671460861	-0.127033588127421
"201577_at"	-0.581402272099085	-0.199948415467542
"201581_at"	0.375127397152193	0.157860224241171
"201582_at"	-0.612707780922427	-0.553719366148576
"201588_at"	-0.247227780907807	-0.241735951314242
"201589_at"	-0.430520381700664	0.0420837639574199
"201592_at"	-0.214618204787691	-0.402018790134933
"201597_at"	-0.337146395084877	-0.433985270023092
"201599_at"	-0.447293729307948	-0.364103112896753
"201600_at"	-0.708447416865264	-0.743420164232953
"201603_at"	0.643466849341614	0.799537156861422
"201607_at"	0.217062071061228	0.318980785323628
"201612_at"	-0.361670310358498	-0.120328437092516
"201619_at"	0.272709455871256	0.611115569211792
"201620_at"	1.00796523440635	0.614338966905297
"201622_at"	-0.439536095443728	-0.356084030874838
"201624_at"	0.152739956869224	0.468996875605189
"201626_at"	0.500323696286824	0.384496318999501
"201632_at"	-0.0466587059482126	0.078858963889294
"201636_at"	0.553832220471048	0.986225623925707
"201641_at"	-0.601346071326271	-0.398566075074008
"201642_at"	0.658802950206526	0.158171435289407
"201644_at"	0	-1.03972312711092
"201646_at"	-0.117059492826854	0.290942324389563
"201648_at"	0.935377458232434	0.956172457593016
"201649_at"	-0.573310803688917	-0.319770659909736
"201652_at"	-0.156060945841009	0.139605838054518
"201653_at"	-0.00909912267086632	-0.0053766456925004
"201656_at"	2.56072504842962	3.08912803950276
"201657_at"	0.383295556778956	0.264345786567156
"201658_at"	-0.0114990166088411	0.267488919308422
"201660_at"	-0.567113972075777	-0.123264232057751
"201664_at"	0.627546443956369	0.954457538406393
"201666_at"	-1.83690024381559	-1.43047859744225
"201675_at"	-0.161639925813226	0.118071546635566
"201677_at"	0.520932970850167	0.705699052299486
"201682_at"	0.441126855791197	0.235836062878201
"201692_at"	-1.3410528011957	-1.18598310016284
"201696_at"	0.0913338124215706	0.167571104578176
"201699_at"	0.0925630465743854	0.135967480868448
"201700_at"	-1.61374641803688	-0.523660127752509
"201705_at"	-0.518228380438424	-0.437995234699958
"201707_at"	0.426996336533223	0.759582244095443
"201710_at"	-0.988146616235094	0
"201714_at"	-0.777890450710672	-0.316286096409968
"201716_at"	-0.020560321302435	0.25799220483427
"201717_at"	-1.0976609688008	-0.702035950530432
"201725_at"	0.0417487717908109	0.250832517848073
"201726_at"	-0.10818494976353	0.259996798191047
"201733_at"	-0.188972615457052	0.202524170345631
"201734_at"	0.166706104022037	0.568103634707215
"201738_at"	0.186602034359426	-0.212288133959969
"201739_at"	-0.458610986356668	-0.158529284583068
"201740_at"	-0.310492055796923	-0.145091835113377
"201743_at"	1.16151815130174	-2.93834434409592
"201745_at"	0.561820172118537	0.218218157512229
"201746_at"	-1.92314646252174	-1.46978038311817
"201749_at"	0	0
"201751_at"	-0.136718137800312	-0.499141912352457
"201754_at"	-0.490186064252235	-0.507307951347801
"201755_at"	-0.692773029205524	-0.655830070733169
"201756_at"	-0.148382587802972	0.109767673651737
"201757_at"	-0.372870258167548	-0.618253194537729
"201758_at"	-0.42901709444245	-0.143114991807538
"201759_at"	0	-0.00846139194733553
"201761_at"	0.02757280309722	-0.113240769663728
"201764_at"	-0.599056844024195	0
"201769_at"	0.458076189535001	0.570702812591081
"201770_at"	-1.38858016475479	-1.55548099665431
"201771_at"	-1.01440622377716	-0.679250015324326
"201772_at"	0.420698826073734	0.0407416419483724
"201773_at"	0.734698521825193	1.07720521258289
"201788_at"	-0.0905574605280997	0.174255192260498
"201792_at"	-1.12028035011419	-0.0587527678212965
"201795_at"	0.527892488481488	0.574977968874439
"201803_at"	0.475136977061554	0.658151967973676
"201805_at"	0.316430613841828	0.670820241876045
"201807_at"	0.205727032857125	0.480397818242153
"201814_at"	0.173516931556762	0.248001545576544
"201817_at"	0.22637806410564	0.230443635300153
"201818_at"	-0.427215733006868	-0.948377451773407
"201819_at"	-1.01444050075319	0.0608252887932395
"201824_at"	0.908292544546341	0.876992615488125
"201827_at"	-0.133785200565972	0.184244344200552
"201829_at"	1.03797111565092	0.867327282999589
"201833_at"	-0.323828174075567	-0.0673404452081954
"201834_at"	0.235329056699015	0.574841908708187
"201840_at"	-0.609798772655555	-0.477239379374538
"201847_at"	0.131948835288137	-0.441062999053409
"201849_at"	-0.643434006891216	0.0865476509693757
"201850_at"	-0.553533869727149	-1.22116038373251
"201851_at"	0	-1.01509391677813
"201857_at"	0.474173176523133	0.722626980039083
"201859_at"	1.01263404722924	0.604858914140378
"201863_at"	-0.105116293039115	-0.204433305578256
"201864_at"	-1.49831648375014	-1.09264787154868
"201870_at"	0.0734241227936288	0.36448637387622
"201874_at"	0.327100216600059	0.502473070691636
"201876_at"	0	0.0461312446563049
"201878_at"	-0.0798420275867038	0.0786968226540452
"201879_at"	1.20247157357985	1.57556150994036
"201880_at"	0.166620895620122	0.128720607487812
"201886_at"	0.0821566759150372	-0.154052054545552
"201887_at"	-0.105657509576376	0.0312904568652037
"201889_at"	0.111530894925016	0.474914314719316
"201890_at"	-0.0766474939399195	0.16153339831866
"201895_at"	-0.721704435687508	-0.896439726116972
"201903_at"	-0.891196775612789	-0.811655609354878
"201908_at"	-0.0788207470872049	-0.0163423956306374
"201915_at"	1.06261941198128	0.923433720705832
"201918_at"	0.994035764621936	1.6126126680533
"201919_at"	0.662437633046109	0.583749085457034
"201920_at"	0.29205298713949	-0.0403104186908561
"201921_at"	0.530994629360611	0.190008239792334
"201922_at"	-0.11759461745147	-0.368459146874674
"201923_at"	-0.934637430771531	-0.913955138117435
"201924_at"	0.197278747176652	0.658682875328765
"201928_at"	0.435231208626787	0.48051221964792
"201930_at"	-0.357559632662229	0.0050531843321231
"201931_at"	0.11881047410534	0.165259556443416
"201932_at"	-0.694479198463535	-0.398749949126923
"201933_at"	0.0168957837360431	-0.154909111167322
"201934_at"	-0.235745124450693	-0.262337480746782
"201938_at"	-0.582022206357061	-0.469264835227197
"201939_at"	0	-0.636077562394267
"201940_at"	1.05041456887816	0.536481059724141
"201941_at"	0.947091740048807	0.308944764194518
"201944_at"	0.483353561488133	0.104853732777517
"201948_at"	-0.17654303597055	0.0711008785893092
"201951_at"	1.07823086151664	0.415408699346756
"201952_at"	0.0758154284059902	0.0284302114967083
"201953_at"	-0.564273703974681	-0.962594283842243
"201954_at"	-0.245944324883153	-0.880667549125119
"201955_at"	0.265993600882503	0.276555585001994
"201963_at"	0.949954532409697	-0.00801447681699763
"201964_at"	0.315866842644843	1.56183576839974
"201966_at"	-0.336918392608595	-0.371247774999024
"201967_at"	0.561810266762697	0.998173625900986
"201969_at"	0.541944394429281	0.66463104151925
"201972_at"	0.425900664229948	-0.141347466282264
"201975_at"	0.209953457666346	-0.104768313932418
"201985_at"	0.0555714690724507	0.0361913428059157
"201986_at"	0.966233237878665	1.32773689518595
"201987_at"	0.135852903785278	0.550246154257909
"201994_at"	-0.528463241466456	-0.381089456163977
"201995_at"	-0.53951290083695	0
"201998_at"	0.0775614091247636	-0.295912764401173
"202000_at"	-0.375664696723581	-0.538307521084377
"202006_at"	0.783858601001578	0.402721910510788
"202007_at"	0	0
"202009_at"	-0.304156355678129	-0.378989950026233
"202014_at"	-0.446834165803693	-1.16648149791248
"202016_at"	1.08965375856645	0.572239347519167
"202022_at"	0	0
"202024_at"	-0.245686469594018	-0.0714332236017938
"202026_at"	0.290133334548919	0.292645609934349
"202027_at"	-0.434168499436952	-0.292368671841579
"202030_at"	-1.09098593328666	-1.19305038233425
"202038_at"	0.335332445455725	0.664695155169865
"202039_at"	-1.77226042246353	-1.07132882722967
"202042_at"	-0.199397596505934	0.032001428967666
"202055_at"	0.00525494730401732	0.222013601072039
"202056_at"	-0.454591903842248	0.187059192447702
"202060_at"	0.535811150728289	0.755984280855905
"202066_at"	0.666113983016139	0.762475068808186
"202071_at"	0.649099248511297	-0.152547146322287
"202072_at"	-0.596198965079285	-0.35408657380556
"202073_at"	0.232117204653386	0.229763655682081
"202076_at"	0.208649788789936	0.223694302832374
"202077_at"	-0.67989329497474	-0.401738260646971
"202078_at"	0.112699923380857	0.206793449885057
"202081_at"	-1.34811734146519	-0.508574912646615
"202085_at"	-0.183174095884892	0.160779723198917
"202086_at"	-0.553500085409295	0.443065480873781
"202088_at"	-0.45597526639853	-0.0884390897076504
"202094_at"	-0.718629313656702	0
"202097_at"	0.579984173331772	0.808427600736847
"202100_at"	0.284879470454932	-0.223169033101387
"202103_at"	-0.505358347027893	-0.451987709573718
"202105_at"	0.078781510401793	-0.0821957344798427
"202106_at"	0.32271877330126	0.232806733932048
"202108_at"	-0.613515005425713	-1.08570890298582
"202109_at"	0	0
"202110_at"	-0.753040133774208	-0.709457424983729
"202114_at"	0.121837690438644	0.179771941867816
"202116_at"	-0.684471149214277	-0.412761577354633
"202117_at"	-0.686107171208596	-0.68873290233873
"202126_at"	0.299043753911395	0.772544186732251
"202127_at"	0.82296283714453	0.768405768891988
"202128_at"	0.425747482555458	0.152680835906549
"202130_at"	0.396083800913489	-0.0358648026112451
"202136_at"	0.207423080170686	0.658047539144448
"202139_at"	0.382305188334755	0.23134498120409
"202142_at"	0.359465391185701	-0.0580893219017824
"202146_at"	0.424593935941742	-0.23389209622305
"202149_at"	0.255008123993587	0.11758433176392
"202159_at"	-1.21279158369617	-0.724245027926981
"202160_at"	0.319222956613173	0.344695652861303
"202161_at"	0	-0.583450652643933
"202165_at"	0.485180424751629	-0.125771136857139
