A	B
1552651_a_at	0	0
1552652_at	0.223978196253137	0.0200641353948665
1552656_s_at	-2.89391584379508	-2.65601422340348
1552657_a_at	0	0
1552658_a_at	0.264179569577511	-0.0995367832278315
1552660_a_at	-0.0736276579239536	-0.239361018393044
1552661_at	0	0
1552662_a_at	0	0
1552663_a_at	-3.26847231520666	-0.197302260358192
1552664_at	0.790043818942276	0.503534201572284
1552665_at	-2.86039231489607	-1.32565225032017
1552666_a_at	0	0.365501924603716
1552667_a_at	0	-1.68294508238974
1552669_at	4.03386654686977	0
1552670_a_at	0.512407310579604	-1.24067813887804
1552671_a_at	-2.63316307196413	-1.25971276318913
1552672_a_at	0	0
1552673_at	0	0
1552674_at	0	0
1552675_at	-0.908533711973014	0
1552676_at	0	0
1552677_a_at	0.570353644794446	0
1552678_a_at	-0.25349037190532	0.0568183239621209
1552680_a_at	5.37544269185806	0
1552682_a_at	-0.040678108115082	-1.24767336542016
1552684_a_at	3.38059991049136	0.108299429038975
1552685_a_at	3.71974567502824	0
1552686_at	0	0
1552687_a_at	0	0
1552689_at	0	-0.261625610294699
1552690_a_at	-4.12589321304337	1.39622701734314
1552691_at	-0.0072004370508103	-0.987412353311912
1552693_at	0	0
1552694_at	3.76654271148338	0.438743519610844
1552695_a_at	0.856767247425546	0.822001538073881
1552696_at	0.134645391967906	0.0977852308186682
1552698_at	0.303220732241056	2.14017547316011
1552701_a_at	-0.285628875083132	-3.09863702353535
1552703_s_at	0.725589018856212	4.37765167173704
1552705_at	4.95925730475209	6.98289135884839
1552708_a_at	0.0914603063807427	0
1552711_a_at	-0.37605075791658	-0.313168843906178
1552712_a_at	0	0.324309424104834
1552713_a_at	-2.45352607703688	0
1552714_at	-1.06826436602829	0.487887158109254
1552715_a_at	0	-0.217332356795142
1552716_at	-1.36199152017893	1.60543428202395
1552717_s_at	0.172483170793585	0.246732807761164
1552718_at	0	0
1552719_at	-4.74733555008988	-3.11651299471794
1552721_a_at	0	0.227515032863369
1552722_at	0	0.773948872541485
1552724_at	4.18672976495968	0.71664819054724
1552725_s_at	0	-1.24053514096553
1552726_at	-1.44566773360345	0
1552727_s_at	1.07572658010099	1.80190313861507
1552729_at	-6.55637304029207	-2.81220533367384
1552730_at	0	0
1552731_at	0	0
1552732_at	3.15179305961784	6.40481128029632
1552733_at	0.737375816245602	0.545511143577823
1552734_at	3.30638530881893	1.90750702346426
1552735_at	0.321185097456112	0.332401812475052
1552736_a_at	0.52148425894501	0.368417450009487
1552737_s_at	-6.35914275383578	-6.15621742609856
1552738_a_at	-1.45964462232335	1.42655680545314
1552739_s_at	0.338274813133487	-2.24207169798019
1552740_at	0	0
1552742_at	0	0.0924884684009726
1552743_at	0	0
1552745_at	-1.08957006669998	0
1552747_a_at	-0.180986753827006	0
1552749_a_at	0	0
1552750_at	0	0
1552751_a_at	0	0
1552752_a_at	1.2749230761033	-0.344167452360837
1552754_a_at	0	0.00716586317917489
1552755_at	0	0
1552757_s_at	0	0
1552758_at	0	0
1552760_at	0	4.46729908123785
1552761_at	0	0
1552763_at	0	0
1552765_x_at	2.51553790250533	0
1552766_at	0.638783419955907	0.531809750342034
1552767_a_at	0.549907175529986	0.63433097166177
1552768_at	0	0
1552769_at	0.283764122990288	-1.32411550335668
1552770_s_at	1.77973932863818	1.72485661761113
1552771_a_at	0	0
1552772_at	0	-1.08515223113714
1552773_at	1.19745993256763	0.150164510285752
1552774_a_at	-3.86877722146754	0.162148419125135
1552775_at	0	0
1552777_a_at	0	0
1552779_a_at	0.166994412178185	0.255196120044776
1552782_at	5.28020483841115	6.9233071840417
1552783_at	0	-1.15726201713395
1552785_at	2.78044042088681	0.384835311172542
1552787_at	6.5702555626909	0
1552788_a_at	0.677147981134863	-1.23549474583246
1552789_at	0.948226696970947	0.751722235040782
1552790_a_at	-0.0378646811201246	-0.349022221149307
1552791_a_at	0	0
1552792_at	-1.09093507670505	-2.55953879246936
1552793_at	0	0
1552794_a_at	0	3.2970826990551
1552796_a_at	0	0
1552797_s_at	-0.033951722661052	0.163633738745752
1552798_a_at	0	-3.95425179855942
1552799_at	0	0
1552800_at	0	0
1552801_at	0	0
1552803_a_at	0	-1.26176068664145
1552804_a_at	0	0
1552806_a_at	0	0
1552807_a_at	0	-4.31110440518765
1552808_at	0	0
1552809_at	0	0
1552811_at	0	0
1552812_a_at	0.373768857250838	-1.22927844945755
1552813_at	0	0
1552814_a_at	0	0
1552816_at	0.021864623506725	0.0675747614355588
1552818_a_at	0	0
1552819_at	2.61125685183059	1.42283302431726
1552822_at	3.65532913143978	1.30026529470382
1552825_at	-0.945124257158195	-1.09431387599133
1552826_at	0	0
1552827_s_at	0	0
1552828_at	0	0
1552829_at	0.690285140829451	3.29824955074871
1552830_at	0	0
1552833_at	0	0
1552834_at	0	0
1552835_at	1.21806148576987	0
1552836_at	-1.3257915960055	0
1552837_at	0	0
1552839_at	0	0
1552841_s_at	0	0
1552842_at	0	-1.27681740855823
1552843_at	0	0
1552845_at	-4.74972958706695	0
1552846_s_at	-7.24651968511129	0
